EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 7     7     2     -1    0     0     4     3    -15.47  -14.480041
 3     29    0     0     2     0     -2    5    -15.73  -14.500915
 1     -6    1     1     1     -2    0     15   -15.72  -14.527196
 -5    3     -2    -3    -4    -4    -1    3    -15.70  -14.553443
 14    0     -1    -2    -3    -5    -6    -8   -15.70  -14.584806
 8     8     5     0     2     6     3     3    -15.81  -14.630645
 -1    -8    -4    -2    -2    -5    -6    15   -15.89  -14.698298
 -6    6     -1    -4    -5    -4    -8    -4   -15.89  -14.789361
 4     -13   0     -2    -2    -1    -4    2    -15.93  -14.907379
 -2    -1    -1    1     3     4     3     4    -15.91  -15.056835
 -7    -7    3     0     0     -1    5     7    -15.96  -15.233697
 -2    -3    -3    -1    -3    -2    -3    -5   -16.00  -15.417499
 -2    -3    -3    -1    -3    -2    -3    -5   -15.91  -15.588130
 22    21    4     1     -2    0     4     10   -15.81  -15.728340
 -8    -7    1     1     -1    -3    -11   -20  -15.89  -15.831659
 1     -11   -6    -7    -4    0     6     -6   -15.89  -15.899113
 3     15    -1    2     2     2     1     14   -15.94  -15.935550
 3     15    -1    2     2     2     1     14   -15.85  -15.939262
 -14   -34   -2    0     -2    -7    -13   -9   -15.76  -15.906419
 -2    24    5     2     1     2     13    -4   -15.91  -15.825897
 2     9     -8    -3    -3    0     5     -6   -15.86  -15.691563
 -12   -8    1     -1    2     0     -10   -8   -15.96  -15.498037
 -5    -11   -4    0     -1    0     -2    -6   -15.89  -15.247161
 6     8     1     -3    -4    -4    -12   -6   -15.76  -14.945897
 1     2     -1    -1    -1    1     6     2    -15.95  -14.599306
 -5    -5    -3    -2    0     -2    -8    0    -15.83  -14.210325
 -1    -2    -5    -4    -7    -4    0     -1   -15.81  -13.780062
 8     19    -3    0     -1    -4    -5    -6   -15.81  -13.308678
 8     19    -3    0     -1    -4    -5    -6   -15.83  -12.802394
 -16   2     1     2     3     3     4     2    -15.92  -12.277773
 -2    7     -3    -2    -5    -3    8     1    -16.01  -11.765374
 -2    -16   -3    0     3     0     0     7    -15.95  -11.279038
 -22   -23   1     -1    1     -2    -5    -14  -15.79  -10.820444
 -5    -6    3     0     0     -1    -3    3    -15.70  -10.409895
 -5    -6    3     0     0     -1    -3    3    -15.95  -10.078741
 0     7     1     1     1     3     4     7    -15.86  -9.837568
 -6    -10   -4    -3    -2    -1    0     -5   -15.98  -9.677955
 16    33    7     0     0     -3    -6    1    -15.93  -9.593627
 -3    19    2     0     1     2     -5    -3   -15.89  -9.592245
 11    10    2     1     -2    -1    0     -1   -16.06  -9.679403
 0     23    1     -2    -3    -2    -7    -2   -16.00  -9.847724
 -14   -39   -2    1     1     0     4     -2   -16.08  -10.078078
 -30   0     -3    0     0     -2    -6    -14  -16.01  -10.369345
 -30   0     -3    0     0     -2    -6    -14  -16.20  -10.760017
 4     -1    -1    -1    -3    0     4     5    -16.19  -11.291943
 -18   -32   -5    0     1     1     -8    -8   -16.16  -11.954981
 2     12    2     -2    -1    1     6     -4   -16.25  -12.695836
 10    19    2     -2    -1    -2    -1    9    -16.51  -13.446444
 17    27    2     0     -1    -2    5     9    -16.38  -14.147971
 9     11    -8    -1    -2    -5    -12   -1   -16.33  -14.760373
 8     0     1     -1    -1    -1    -6    -9   -16.30  -15.254045
 14    -2    3     -1    -1    0     12    10   -16.36  -15.606612
 12    -15   6     2     -1    -1    -5    6    -16.42  -15.813673
 -9    17    -4    -3    -4    -1    6     -4   -16.33  -15.886880
 -9    17    -4    -3    -4    -1    6     -4   -16.32  -15.851159
 10    4     3     -1    1     -1    -12   1    -16.46  -15.743298
 -12   -1    1     1     0     0     1     13   -16.34  -15.601250
 -6    -35   0     1     1     1     5     9    -16.35  -15.451699
 11    -14   -9    1     1     1     4     -4   -16.41  -15.306223
 14    4     11    2     0     -3    -9    -2   -16.72  -15.172005
 -2    -10   -1    -1    1     -1    -12   -5   -16.82  -15.054870
 -5    3     -4    -4    -3    -1    3     7    -16.71  -14.960987
 10    23    7     2     1     2     5     9    -16.55  -14.902719
 -10   24    -1    -1    -2    -5    -16   -5   -16.78  -14.889599
 10    -6    -3    -1    1     -2    -6    -4   -16.78  -14.928517
 10    -6    -3    -1    1     -2    -6    -4   -16.98  -15.010489
 1     36    4     1     1     4     6     -3   -17.08  -15.123088
 -5    4     -10   -3    -4    -5    -5    -7   -16.82  -15.256873
 26    14    7     6     4     4     -2    -6   -16.97  -15.417148
 -26   -17   -1    0     0     -1    -3    -18  -16.89  -15.619339
 -6    -72   3     2     2     1     -6    7    -17.04  -15.872859
 1     2     -9    -2    -1    1     -2    -15  -16.92  -16.175440
 2     4     -4    -2    -2    2     7     -4   -17.08  -16.506374
 29    51    10    2     -1    -1    -2    8    -17.18  -16.855532
 -36   3     -3    -2    -1    2     9     -7   -17.14  -17.214195
 -1    -1    -8    -4    -4    -2    9     -5   -17.40  -17.580343
 -1    -1    -8    -4    -4    -2    9     -5   -17.48  -17.958162
 -20   -24   -5    -3    -4    -2    0     5    -17.47  -18.354715
 14    -18   2     -3    -4    -1    3     -13  -17.64  -18.779308
 -6    -11   -1    1     1     -1    -9    -7   -17.68  -19.232428
 -15   -56   -3    -1    0     -1    -4    -5   -17.77  -19.701374
 9     29    6     0     -3    -2    -6    18   -17.94  -20.167145
 -8    0     2     1     -1    0     -18   -3   -18.06  -20.609877
 -37   -24   -12   -3    -3    -2    4     -1   -18.17  -21.019518
 -17   11    1     -3    0     -2    -5    7    -18.59  -21.399948
 29    10    2     -4    -5    -8    0     10   -18.74  -21.761803
 10    2     6     2     1     4     3     0    -19.05  -22.119217
 10    2     6     2     1     4     3     0    -19.05  -22.476496
 24    2     7     -1    -1    -1    1     -4   -19.14  -22.833511
 -4    -11   -4    2     3     2     4     5    -19.79  -23.184141
 2     -15   2     -1    -1    -1    -5    -10  -19.86  -23.522697
 3     13    1     -3    -5    -5    16    1    -20.09  -23.840258
 3     13    1     -3    -5    -5    16    1    -20.32  -24.131920
 35    16    4     3     0     1     -7    -2   -20.57  -24.397207
 -28   -55   -9    -2    -1    -2    -21   -14  -20.70  -24.645605
 -14   -4    -3    1     1     6     17    12   -20.77  -24.887239
 10    13    -6    -2    -3    -4    -12   -7   -20.97  -25.122972
 -9    0     2     3     1     0     -9    1    -21.45  -25.348400
 -5    21    -5    -7    -7    -5    7     7    -21.60  -25.559031
 19    -6    -2    0     2     3     3     11   -21.83  -25.756292
 -8    14    -3    3     2     2     10    -7   -21.95  -25.941465
 -10   23    -6    -6    -4    -2    -7    2    -22.06  -26.118092
 26    -32   -10   1     2     2     6     3    -22.52  -26.284073
 27    15    16    2     0     -2    -8    22   -22.68  -26.443644
 11    -103  2     5     4     0     -11   -8   -22.67  -26.604828
 -10   20    -4    -2    -1    0     -1    -22  -22.90  -26.768330
 -13   9     2     -2    -4    -4    -11   16   -22.93  -26.928640
 -13   9     2     -2    -4    -4    -11   16   -23.39  -27.082712
 -6    11    0     -2    1     1     5     10   -23.32  -27.225773
 3     -22   -7    -2    0     -4    1     -9   -23.49  -27.350672
 -6    -5    -6    -5    -5    -6    -7    9    -23.56  -27.446312
 -8    43    4     1     2     4     6     -8   -23.59  -27.503815
 20    29    5     -3    -5    -5    -26   -10  -23.56  -27.521629
 13    -32   -7    -1    0     1     -3    4    -23.74  -27.507555
 -8    -18   0     4     1     5     7     0    -24.09  -27.466459
 -8    -18   0     4     1     5     7     0    -24.27  -27.399422
 -10   13    7     -4    -3    -2    -11   3    -24.21  -27.302906
 18    -25   2     2     5     4     -9    -15  -23.91  -27.178722
 -16   26    -11   -5    -3    -4    5     2    -24.04  -27.034716
 7     8     5     -2    -2    -2    -3    19   -24.14  -26.879702
 22    40    2     2     1     2     9     -7   -24.12  -26.718088
 20    54    2     -1    -3    -4    -3    -17  -24.35  -26.554264
 20    54    2     -1    -3    -4    -3    -17  -24.35  -26.398119
 -2    5     2     -1    -1    5     15    10   -24.18  -26.258093
 -19   -34   -1    0     -2    -4    -7    -14  -24.42  -26.135685
 3     -2    -1    -4    -4    -5    -16   12   -24.65  -26.028847
 2     4     1     0     -2    -1    -2    -7   -24.85  -25.932470
 1     -25   8     2     -1    1     22    -2   -24.87  -25.835638
 -25   -10   -5    -4    -2    -1    21    -8   -24.86  -25.728540
 28    6     -1    -2    -1    2     10    1    -25.00  -25.615746
 16    14    7     2     1     0     2     7    -25.08  -25.513115
 3     -72   -4    -5    -5    -8    -16   -8   -25.20  -25.430470
 -25   -3    -4    0     -2    -1    3     2    -25.08  -25.366371
 -25   -3    -4    0     -2    -1    3     2    -25.16  -25.322180
 38    -18   3     0     -2    0     12    19   -25.38  -25.310108
 -17   -60   -21   -8    -4    -8    -27   -19  -25.42  -25.343431
 -23   -59   -9    -3    -1    -3    4     3    -25.71  -25.425650
 1     49    2     6     5     7     -7    11   -25.63  -25.548635
 -19   17    -2    -1    0     -2    2     8    -25.89  -25.700386
 4     -15   5     -1    -2    -2    -5    -2   -26.11  -25.868433
 4     -15   5     -1    -2    -2    -5    -2   -26.11  -26.042536
 -12   -9    2     3     4     4     8     -11  -26.25  -26.209576
 28    89    11    -1    0     1     4     -6   -26.33  -26.364403
 0     -42   -4    2     1     -2    -7    3    -26.47  -26.507711
 -57   -4    -6    -2    -3    -3    -7    -12  -26.43  -26.643822
 -22   -55   -20   -5    -3    -1    14    -17  -26.84  -26.784779
 23    17    2     3     2     -4    -18   14   -27.22  -26.949986
 -45   8     -4    -2    1     3     1     -21  -27.37  -27.154055
 -13   11    -6    -6    -5    1     26    -3   -27.28  -27.411085
 -13   11    -6    -6    -5    1     26    -3   -27.46  -27.732412
 44    -11   -1    1     1     0     -6    21   -27.56  -28.123829
 34    33    4     -4    -7    -6    2     4    -27.79  -28.599855
 -7    6     -1    -2    -5    -5    -15   5    -28.10  -29.177603
 25    1     2     1     3     2     -2    5    -28.27  -29.854321
 -49   22    -5    -2    -1    -3    -2    -35  -28.45  -30.621817
 -49   22    -5    -2    -1    -3    -2    -35  -28.51  -31.481207
 9     -34   2     2     0     -1    -17   17   -28.67  -32.435406
 9     32    9     0     0     3     13    6    -28.96  -33.455574
 11    -26   -1    2     3     1     -3    4    -29.47  -34.480911
 12    4     -2    -3    -3    0     6     -5   -29.75  -35.450405
 12    4     -2    -3    -3    0     6     -5   -29.82  -36.321327
 -12   15    3     -4    -4    2     13    -7   -30.01  -37.072941
 -35   -30   -4    2     1     3     16    -14  -30.25  -37.703838
 -2    11    6     -1    0     -2    -17   -27  -30.59  -38.223793
 3     -14   -6    3     5     5     0     -32  -30.83  -38.638603
 54    -26   1     -1    -1    0     -8    8    -31.22  -38.952229
 54    -26   1     -1    -1    0     -8    8    -31.54  -39.186005
 -4    -8    2     8     5     -4    -38   -21  -31.95  -39.372841
 -42   -47   -1    2     3     3     18    -17  -32.51  -39.530415
 -28   13    2     -7    -5    -8    -10   -5   -32.66  -39.671700
 -6    -25   -16   0     0     3     9     -12  -32.76  -39.813770
 52    41    3     4     2     -3    -17   10   -32.76  -39.956802
 -4    111   15    -1    -6    -8    -2    -7   -32.90  -40.103157
 -9    -6    1     7     9     6     2     0    -33.17  -40.250782
 22    1     -2    -7    -6    -2    22    3    -33.10  -40.409065
 22    1     -2    -7    -6    -2    22    3    -33.23  -40.594391
 18    5     3     0     -1    4     16    14   -33.29  -40.822754
 3     31    -8    -2    -5    -1    8     30   -33.10  -41.087475
 19    16    8     -3    -3    3     27    -1   -33.02  -41.369335
 -20   -76   -3    3     5     1     -8    16   -32.93  -41.643463
 -8    31    4     -3    -4    2     14    -9   -33.13  -41.896229
 6     -52   -5    -2    -2    -3    -10   -10  -33.02  -42.111229
 -18   37    8     -2    -4    -4    -25   -8   -32.96  -42.268753
 -10   -39   -14   -8    -8    -14   -21   -12  -33.20  -42.352020
 4     9     1     2     2     6     -10   -9   -33.29  -42.348160
 -1    116   -13   -6    -6    -1    22    -1   -33.46  -42.239597
 -1    116   -13   -6    -6    -1    22    -1   -33.36  -42.002644
 8     4     5     -1    -2    -4    15    17   -33.56  -41.605434
 -19   1     -6    -3    0     0     -7    -14  -33.61  -41.023869
 -45   -46   -27   -7    -6    -4    -13   -12  -33.86  -40.259270
 13    -57   -1    -3    -3    -6    -30   -6   -33.94  -39.350636
 43    -3    -7    -5    -4    -3    -6    19   -34.16  -38.356770
 -8    -33   4     1     2     9     21    7    -34.26  -37.334961
 31    -71   -12   -7    -10   -9    -3    -11  -34.98  -36.329102
 -4    50    -6    -1    2     4     12    -6   -35.58  -35.362450
 19    54    27    11    6     2     10    32   -36.12  -34.439270
 -14   -31   -2    1     5     1     -8    -23  -36.30  -33.548138
 -14   -31   -2    1     5     1     -8    -23  -36.50  -32.680023
 2     23    8     1     4     2     -5    -22  -36.52  -31.821890
 38    -30   10    6     2     -1    -25   5    -36.69  -30.969320
