fx fy fz tx ty tz 
-1.772994 0.152104 1.031901 -0.392063 -0.508091 -0.088152
-1.761615 0.168385 1.061390 -0.404965 -0.504529 -0.087583
-1.742788 0.182440 1.097325 -0.417265 -0.500049 -0.087045
-1.719779 0.182077 1.147488 -0.421614 -0.493172 -0.086121
-1.708133 0.181354 1.142057 -0.423557 -0.489404 -0.085969
-1.689913 0.178113 1.188298 -0.422301 -0.485420 -0.085697
-1.680173 0.197195 1.157355 -0.425799 -0.483761 -0.084866
-1.699114 0.228678 1.153336 -0.431900 -0.485147 -0.084699
-1.720878 0.246402 1.117746 -0.438042 -0.485354 -0.084000
-1.744891 0.188199 1.194039 -0.432912 -0.489227 -0.084139
-1.754832 0.189787 1.165811 -0.437746 -0.491473 -0.084615
-1.744490 0.180962 1.166458 -0.438291 -0.489994 -0.085205
-1.724636 0.141868 1.162545 -0.431959 -0.487394 -0.085713
-1.710569 0.097926 1.181133 -0.423006 -0.484687 -0.086137
-1.703230 0.124653 1.129815 -0.424512 -0.481630 -0.085845
-1.712088 0.131723 1.083717 -0.423369 -0.481896 -0.085805
-1.712947 0.062729 1.131324 -0.412350 -0.482495 -0.085750
-1.713991 0.090462 1.085089 -0.417847 -0.480762 -0.084814
-1.729382 0.073179 1.077145 -0.418969 -0.482015 -0.084017
-1.729176 0.019943 1.115017 -0.413666 -0.480995 -0.083395
-1.735048 0.016277 1.124375 -0.410836 -0.482490 -0.084243
-1.743525 0.011462 1.112838 -0.408780 -0.484635 -0.085319
-1.726194 0.015092 1.111908 -0.407792 -0.483607 -0.085841
-1.722858 0.063102 1.085674 -0.415237 -0.483917 -0.086627
-1.711041 0.106557 1.063588 -0.423518 -0.479353 -0.085563
-1.708652 0.096260 1.106094 -0.424539 -0.478469 -0.085408
-1.702145 0.127988 1.091054 -0.430671 -0.477017 -0.085278
-1.719990 0.156903 1.096220 -0.434340 -0.480646 -0.085879
-1.724466 0.141899 1.103100 -0.432388 -0.481276 -0.084970
-1.733388 0.143245 1.129964 -0.432987 -0.485617 -0.085215
-1.718974 0.170520 1.116620 -0.437519 -0.481362 -0.083569
-1.726582 0.182933 1.128577 -0.440457 -0.485081 -0.084299
-1.711246 0.216328 1.128717 -0.445561 -0.483867 -0.084452
-1.703316 0.254534 1.114246 -0.451129 -0.482381 -0.084747
-1.718702 0.261862 1.108949 -0.453178 -0.482698 -0.084980
-1.707693 0.289020 1.091567 -0.458068 -0.483197 -0.085401
-1.706184 0.281905 1.083824 -0.457705 -0.479844 -0.084481
-1.700353 0.238142 1.111893 -0.451879 -0.478548 -0.083720
-1.709316 0.211447 1.111401 -0.446788 -0.478837 -0.083066
-1.721408 0.215684 1.095866 -0.446084 -0.482396 -0.083643
-1.727272 0.213873 1.083196 -0.444745 -0.481492 -0.082795
-1.730229 0.222524 1.070508 -0.444269 -0.486775 -0.084170
-1.732842 0.221783 1.070188 -0.443383 -0.487832 -0.084542
-1.733516 0.245903 1.057591 -0.445597 -0.490770 -0.085710
-1.726230 0.241719 1.062985 -0.445119 -0.490033 -0.085818
-1.720697 0.266207 1.057473 -0.449028 -0.490308 -0.086100
-1.723519 0.279729 1.076850 -0.452519 -0.489973 -0.085982
-1.713806 0.244544 1.128246 -0.451166 -0.489565 -0.085989
-1.719425 0.241624 1.137375 -0.454547 -0.488693 -0.085780
-1.721674 0.302525 1.126965 -0.466172 -0.489085 -0.085503
-1.733661 0.263688 1.187369 -0.465880 -0.488539 -0.084999
-1.761571 0.268824 1.220457 -0.473632 -0.486058 -0.082691
-1.578900 0.302369 1.219160 -0.487530 -0.439767 -0.072573
-1.571842 0.306978 1.247806 -0.489871 -0.431221 -0.070155
-1.558739 0.267092 1.273610 -0.484859 -0.416900 -0.065629
-1.527218 0.305504 1.316321 -0.490569 -0.409162 -0.063683
-1.540866 0.249295 1.324476 -0.483542 -0.404100 -0.062777
-1.511888 0.410802 1.303121 -0.502465 -0.395301 -0.062277
-1.596326 0.170141 1.482331 -0.473981 -0.404436 -0.062881
-1.444486 0.228678 1.408631 -0.484179 -0.359466 -0.053533
-1.471152 0.637906 1.014819 -0.534229 -0.366668 -0.054630
-1.483766 0.308511 1.403532 -0.473257 -0.353261 -0.052746
-1.380833 0.095047 1.693494 -0.433590 -0.329664 -0.050450
-1.403403 0.339222 1.437164 -0.460933 -0.330667 -0.049615
-1.381582 0.732883 0.694908 -0.516553 -0.312394 -0.043658
-1.379941 0.315142 1.396160 -0.436963 -0.326298 -0.050652
-1.365913 -0.291570 1.932231 -0.345154 -0.306866 -0.048547
-1.497133 0.843335 0.619542 -0.493389 -0.331518 -0.053594
-1.423400 0.059963 1.572413 -0.372625 -0.309369 -0.053631
-1.161531 0.129282 1.639713 -0.377836 -0.237252 -0.043588
-1.349839 0.190631 1.042221 -0.402248 -0.276951 -0.051825
-1.158508 0.759097 1.148608 -0.466100 -0.227845 -0.047187
-1.388581 0.020468 1.426014 -0.382699 -0.270677 -0.056327
-1.215538 -0.176148 1.288317 -0.351417 -0.217262 -0.048441
-1.409944 0.085027 1.088832 -0.359486 -0.266723 -0.060361
-1.206772 0.152038 1.639431 -0.367124 -0.232848 -0.061729
-1.272636 -0.616168 1.471367 -0.281978 -0.231824 -0.060815
-1.342091 0.398010 1.906525 -0.397555 -0.253123 -0.063693
-1.257145 -0.214755 1.260332 -0.333208 -0.235193 -0.056741
-1.159655 0.222849 1.543755 -0.348015 -0.244720 -0.058653
-1.054456 0.688024 1.035329 -0.424453 -0.225689 -0.046164
-1.168719 -0.234298 0.909384 -0.304448 -0.261128 -0.044817
-1.137588 0.123591 0.794892 -0.345222 -0.227884 -0.029122
-1.054097 -0.010832 1.142664 -0.323608 -0.198068 -0.021550
-1.063789 -0.032945 2.259945 -0.332376 -0.219117 -0.016285
-0.820833 0.343425 7.341482 -0.365070 -0.264803 -0.013053
-0.527444 0.317337 13.704038 -0.411982 -0.300260 -0.019993
-0.971149 0.225562 19.800797 -0.530701 -0.294693 -0.025032
-1.399856 -1.145779 27.475233 -0.487576 -0.225672 -0.038108
-2.550483 -2.118758 33.124844 -0.497137 -0.133108 -0.047059
-3.429642 -2.298436 35.300380 -0.667503 0.012218 -0.047504
-3.304504 -3.702997 37.499596 -0.656333 0.114289 -0.050421
-1.495944 -5.219021 35.505019 -0.524931 0.143080 -0.042828
-0.913460 -5.192863 30.987657 -0.484501 -0.110737 -0.052172
-0.320581 -5.205774 26.850979 -0.489927 -0.267693 -0.059754
-0.665338 -6.593390 22.296957 -0.368740 -0.460138 -0.075995
-0.933795 -6.704345 18.993186 -0.393404 -0.530063 -0.082044
-0.504294 -6.768503 15.946337 -0.404899 -0.523657 -0.088053
-0.992435 -7.122550 14.108520 -0.336057 -0.659923 -0.104489
-0.840788 -6.917483 13.432181 -0.335860 -0.675731 -0.106203
-0.462342 -6.192381 13.066523 -0.415255 -0.635176 -0.091434
0.057830 -5.902891 13.755634 -0.413194 -0.585316 -0.082819
0.637071 -5.287617 14.625717 -0.540072 -0.448810 -0.070860
0.119727 -5.056131 16.305689 -0.700945 -0.399729 -0.080918
-0.730968 -5.538041 18.804567 -0.742151 -0.444293 -0.108164
-1.256017 -4.766822 20.631495 -0.859187 -0.439824 -0.111526
-1.418596 -3.947637 21.244136 -0.901507 -0.457636 -0.115215
-1.580131 -3.446710 22.294012 -0.917340 -0.479369 -0.122629
-1.648032 -3.220704 22.683989 -0.948528 -0.476179 -0.122461
-1.509064 -3.062665 22.778910 -0.922907 -0.482979 -0.119777
-1.486472 -2.752564 21.671920 -0.873641 -0.507124 -0.111503
-1.351899 -1.726305 20.043986 -0.917571 -0.488637 -0.096505
-1.335124 -1.519190 18.649773 -0.871006 -0.500694 -0.087866
-1.177533 -1.200780 17.923501 -0.843183 -0.495034 -0.077231
-1.198186 -0.650738 16.608780 -0.861929 -0.542472 -0.071678
-1.219829 -0.315192 15.857854 -0.832020 -0.605294 -0.070155
-1.015946 -0.020576 15.487603 -0.777800 -0.625503 -0.068043
-0.916478 0.203725 15.190112 -0.746472 -0.654058 -0.071524
-0.850711 0.206129 15.158982 -0.734977 -0.648594 -0.070976
-1.063412 0.075382 15.208013 -0.749576 -0.667415 -0.075930
-1.174444 -0.070889 15.274521 -0.749005 -0.657530 -0.074090
-1.138080 0.010696 15.231541 -0.738118 -0.650151 -0.074480
-1.069658 0.090783 15.023763 -0.723340 -0.634896 -0.075440
-1.078875 -0.022868 15.004951 -0.697561 -0.632527 -0.079346
-1.189712 -0.207835 14.954448 -0.674916 -0.645839 -0.087053
-1.254226 -0.509649 14.933648 -0.645385 -0.652374 -0.091895
-1.349490 -0.755482 14.801178 -0.635049 -0.659799 -0.098040
-1.461477 -0.914432 14.704956 -0.623327 -0.662639 -0.103122
-1.498087 -1.149832 14.629607 -0.575330 -0.670526 -0.107827
-1.516403 -1.110617 14.439611 -0.546050 -0.686951 -0.113195
-1.451577 -1.033660 14.105462 -0.537896 -0.683512 -0.113486
-1.415406 -1.069891 13.943186 -0.535894 -0.680747 -0.113090
-1.347198 -1.192339 13.793695 -0.529098 -0.672255 -0.109655
-1.280287 -1.165465 13.567582 -0.532248 -0.669458 -0.106504
-1.231038 -1.206700 13.497041 -0.519809 -0.667592 -0.103776
-1.223633 -1.222786 13.362669 -0.519537 -0.666889 -0.102955
-1.259326 -1.398457 13.531502 -0.497223 -0.671776 -0.102742
-1.270725 -1.502221 13.668252 -0.484862 -0.681216 -0.103034
-1.305930 -1.463410 13.723083 -0.494495 -0.693765 -0.103656
-1.304359 -1.535209 13.917303 -0.485848 -0.701852 -0.105478
-1.274936 -1.573009 14.104713 -0.482155 -0.694620 -0.105368
-1.253256 -1.526578 14.205314 -0.492590 -0.683518 -0.104833
-1.233017 -1.523245 14.268998 -0.494720 -0.675356 -0.105531
-1.222425 -1.514236 14.428802 -0.495503 -0.663421 -0.104863
-1.181614 -1.558601 14.607097 -0.487449 -0.656683 -0.106306
-1.152705 -1.597806 14.756039 -0.479183 -0.653461 -0.108725
-1.130334 -1.676523 14.994924 -0.469128 -0.653507 -0.111020
-1.166820 -1.812577 15.261658 -0.464021 -0.656605 -0.113211
-1.243670 -1.958084 15.571785 -0.464127 -0.658472 -0.114104
-1.277098 -1.998654 15.706062 -0.477806 -0.657819 -0.114684
-1.279955 -2.001604 15.858312 -0.489004 -0.650364 -0.113352
-1.264920 -1.991888 15.903884 -0.498447 -0.643944 -0.111933
-1.226764 -1.965336 15.901575 -0.505748 -0.634393 -0.110377
-1.193018 -1.954025 15.838428 -0.509138 -0.628199 -0.109193
-1.148997 -2.020806 15.812693 -0.498989 -0.622158 -0.107930
-1.147206 -2.055706 15.704367 -0.494407 -0.619224 -0.106058
-1.203252 -2.064433 15.458240 -0.496311 -0.628708 -0.105207
-1.269337 -2.102830 15.264714 -0.492484 -0.632770 -0.102743
-1.378913 -2.040826 14.897897 -0.505445 -0.645484 -0.102848
-1.443548 -1.901223 14.475288 -0.529289 -0.650828 -0.100747
-1.392832 -1.773865 13.938173 -0.542431 -0.651981 -0.097577
-1.336409 -1.559911 13.325643 -0.542986 -0.661994 -0.095019
-1.267279 -1.381407 12.738847 -0.513071 -0.676216 -0.093751
-1.180591 -1.123141 11.946220 -0.499095 -0.678535 -0.091770
-1.182853 -1.049592 11.376016 -0.477289 -0.686875 -0.095257
-1.226784 -1.174577 10.856346 -0.446686 -0.688378 -0.097115
-1.266555 -1.133686 10.124094 -0.424326 -0.707369 -0.102047
-1.300645 -1.080736 9.729826 -0.406352 -0.733443 -0.106321
-1.320922 -0.955911 9.143819 -0.394642 -0.757756 -0.110870
-1.368003 -1.023872 8.871876 -0.372088 -0.770724 -0.115842
-1.379739 -1.025815 8.518737 -0.368928 -0.769360 -0.118123
-1.366553 -0.954289 8.233815 -0.368641 -0.768901 -0.118876
-1.366070 -0.865768 8.026509 -0.362738 -0.770338 -0.118304
-1.369200 -0.888034 7.981523 -0.349857 -0.771854 -0.118674
-1.325556 -0.980830 8.059337 -0.335432 -0.759697 -0.117054
-1.346056 -0.906930 8.118144 -0.347583 -0.762300 -0.118496
-1.396825 -1.064905 8.648653 -0.320116 -0.768778 -0.121566
-1.391998 -1.019115 8.907779 -0.322239 -0.756144 -0.121094
-1.536277 -0.959418 9.352712 -0.314385 -0.778793 -0.125556
-1.455390 -0.954296 9.885397 -0.321054 -0.763482 -0.123807
-1.474376 -1.195753 10.834312 -0.329035 -0.752562 -0.125874
-1.519456 -1.530373 11.877451 -0.358862 -0.740828 -0.127789
-1.499271 -1.605535 12.919144 -0.409176 -0.727625 -0.124270
-1.403901 -1.596353 13.969017 -0.421671 -0.744887 -0.125512
-1.347376 -1.529146 15.110043 -0.433894 -0.753097 -0.127190
-1.397414 -1.710453 16.041955 -0.459731 -0.730433 -0.131033
-1.522848 -1.815638 16.628183 -0.508208 -0.692831 -0.134059
-1.593543 -2.186189 17.369399 -0.475972 -0.673999 -0.137693
-1.609280 -2.366642 17.607080 -0.463262 -0.648805 -0.134756
-1.664065 -2.319098 17.333880 -0.495223 -0.644832 -0.135106
-1.606059 -2.523688 17.198123 -0.492572 -0.629980 -0.130256
-1.520936 -2.784334 17.166132 -0.451076 -0.642118 -0.131101
-1.328754 -2.327011 16.218484 -0.468111 -0.644636 -0.128062
-1.271389 -2.158738 15.446417 -0.429696 -0.672521 -0.129346
-1.282912 -2.210658 15.099784 -0.395362 -0.674228 -0.128440
-1.279866 -2.083312 14.422954 -0.417400 -0.666509 -0.126989
-1.311065 -1.929951 13.914263 -0.438440 -0.664808 -0.124687
-1.308465 -1.892302 13.612339 -0.427429 -0.666164 -0.122543
-1.348880 -1.719864 13.555436 -0.435971 -0.675014 -0.118742
-1.297117 -1.519159 13.543846 -0.439106 -0.679225 -0.113460
-1.118040 -1.376256 13.744734 -0.423844 -0.665683 -0.107013
-1.076748 -1.088296 13.868015 -0.435279 -0.653359 -0.101198
-1.203052 -1.113594 14.177218 -0.442638 -0.648358 -0.100555
-1.270601 -1.204053 14.501219 -0.484242 -0.620099 -0.098099
-1.291722 -1.354617 14.887972 -0.512746 -0.622763 -0.099885
-1.242265 -1.378005 15.325093 -0.524767 -0.631958 -0.099825
-1.154663 -1.330173 15.676412 -0.523807 -0.637328 -0.098655
-1.151425 -1.316895 16.089011 -0.523292 -0.647540 -0.099919
-1.223433 -1.487631 16.646409 -0.526304 -0.630879 -0.098401
-1.228593 -1.693617 17.231439 -0.536435 -0.598529 -0.098274
-1.256731 -1.814677 17.696635 -0.535665 -0.588962 -0.096774
-1.206039 -1.880858 18.299330 -0.533039 -0.575408 -0.092757
-1.172228 -1.874052 18.562861 -0.546556 -0.568518 -0.090936
-1.141163 -2.037722 19.137066 -0.547142 -0.565134 -0.091552
-1.087856 -2.074094 19.524702 -0.564179 -0.546019 -0.089750
-1.101612 -2.031933 19.962311 -0.580609 -0.535657 -0.087552
-1.128427 -2.043396 20.335029 -0.584181 -0.533054 -0.086361
-1.137170 -2.063893 20.707382 -0.595878 -0.525257 -0.085245
-1.141187 -2.119576 21.096112 -0.609675 -0.521687 -0.085833
-1.124701 -2.207607 21.573623 -0.611456 -0.514133 -0.084524
-1.112305 -2.216045 22.009910 -0.616041 -0.512002 -0.085417
-1.132399 -2.179014 22.412168 -0.627188 -0.508198 -0.086705
-1.184571 -2.275310 22.892868 -0.628740 -0.514245 -0.089346
-1.153793 -2.258557 23.241943 -0.653302 -0.504632 -0.087717
-1.152208 -2.268544 23.653654 -0.663388 -0.515120 -0.089423
-1.113006 -2.321640 24.078821 -0.655845 -0.523702 -0.091589
-1.084267 -2.255569 24.342968 -0.668127 -0.530003 -0.094296
-1.118845 -2.307489 24.625167 -0.670182 -0.546814 -0.097479
-1.057888 -2.435095 24.973143 -0.662185 -0.549808 -0.098674
-1.054706 -2.455016 25.210387 -0.665568 -0.557869 -0.101188
-1.082872 -2.396609 25.262827 -0.680371 -0.568721 -0.104518
-1.079758 -2.393354 25.402127 -0.684926 -0.580594 -0.107741
-1.068735 -2.388966 25.545680 -0.684351 -0.598279 -0.110803
-0.984942 -2.279152 25.562172 -0.694271 -0.603701 -0.111921
-0.948705 -2.232609 25.658539 -0.695050 -0.616102 -0.114135
-0.972329 -2.228481 25.780756 -0.697191 -0.625134 -0.115983
-1.006973 -2.231063 25.943964 -0.703254 -0.629796 -0.118106
-1.029759 -2.214579 26.153617 -0.700151 -0.638926 -0.120363
-1.011210 -2.114009 26.327335 -0.695427 -0.648155 -0.123431
-1.021830 -2.001096 26.489785 -0.693587 -0.657153 -0.127424
-1.077526 -1.961233 26.668731 -0.696523 -0.666390 -0.132436
-1.123123 -1.982723 26.866261 -0.693795 -0.679887 -0.136346
-1.083218 -1.931771 26.996822 -0.695172 -0.684021 -0.136580
-1.060726 -1.900165 27.117014 -0.693887 -0.695481 -0.137996
-1.077563 -1.860419 27.214188 -0.693715 -0.710837 -0.141654
-1.140433 -1.820324 27.354451 -0.686231 -0.728548 -0.146757
-1.137390 -1.773615 27.420846 -0.672819 -0.736625 -0.149969
-1.188951 -1.644073 27.408048 -0.668092 -0.755486 -0.156464
-1.212576 -1.608809 27.353841 -0.669230 -0.764577 -0.161163
-1.232615 -1.628299 27.280227 -0.665438 -0.777440 -0.164092
-1.228255 -1.662508 27.149346 -0.654082 -0.792006 -0.164952
-1.176716 -1.660016 26.935845 -0.646794 -0.800943 -0.166891
-1.223091 -1.635194 26.739512 -0.642835 -0.818350 -0.170816
-1.241238 -1.646653 26.561682 -0.631423 -0.824195 -0.174215
-1.260695 -1.635316 26.330899 -0.623227 -0.824449 -0.174686
-1.283251 -1.611995 26.075483 -0.617152 -0.829360 -0.174969
-1.263043 -1.635210 26.007404 -0.608970 -0.828237 -0.174633
-1.272791 -1.613665 25.869483 -0.606582 -0.830145 -0.174123
-1.241111 -1.583946 25.716225 -0.607609 -0.819905 -0.171626
-1.252860 -1.560813 25.579593 -0.608370 -0.817783 -0.170136
-1.258000 -1.574424 25.499903 -0.603819 -0.813257 -0.168319
-1.263078 -1.585853 25.447020 -0.599468 -0.813000 -0.167390
-1.265546 -1.559228 25.282664 -0.601459 -0.812748 -0.166667
-1.271636 -1.579256 25.188997 -0.596726 -0.812603 -0.166284
-1.251256 -1.630756 25.116231 -0.588080 -0.807062 -0.165374
-1.244878 -1.623787 24.966466 -0.587686 -0.803385 -0.164356
-1.250443 -1.616475 24.857620 -0.587410 -0.799837 -0.163255
-1.233298 -1.606832 24.781120 -0.588684 -0.793917 -0.161706
-1.232690 -1.620485 24.751481 -0.586280 -0.793111 -0.160748
-1.241550 -1.628136 24.743795 -0.584510 -0.792786 -0.159639
-1.231148 -1.643723 24.754011 -0.581765 -0.784196 -0.156622
-1.249565 -1.634060 24.733499 -0.583460 -0.779242 -0.154101
-1.263643 -1.681661 24.823150 -0.577573 -0.778431 -0.153140
-1.240556 -1.669797 24.901245 -0.580534 -0.770919 -0.150688
-1.219445 -1.596809 25.025482 -0.591613 -0.769957 -0.150214
-1.190757 -1.578128 25.253845 -0.592189 -0.773834 -0.150603
-1.152203 -1.543165 25.485783 -0.593902 -0.773225 -0.151068
-1.149773 -1.523509 25.688245 -0.607546 -0.770958 -0.153111
-1.178832 -1.668854 25.977491 -0.609713 -0.769872 -0.156642
-1.189114 -1.766613 26.243322 -0.617693 -0.765170 -0.158004
-1.200781 -1.744072 26.442691 -0.627413 -0.767071 -0.157436
-1.201305 -1.749208 26.697958 -0.626302 -0.767065 -0.155651
-1.194346 -1.819889 26.961980 -0.620117 -0.765388 -0.155094
-1.194903 -1.840818 27.185037 -0.635415 -0.756135 -0.153673
-1.205507 -1.889399 27.568288 -0.647876 -0.750728 -0.153542
-1.186240 -1.964252 27.995960 -0.647839 -0.741603 -0.152959
-1.194964 -1.989947 28.529057 -0.658750 -0.731621 -0.150683
-1.202692 -1.986114 28.961343 -0.681739 -0.723963 -0.150411
-1.238039 -2.174392 30.338842 -0.679052 -0.719379 -0.156240
-1.250979 -2.214817 30.704442 -0.680952 -0.713103 -0.156624
-1.332192 -2.137203 31.352080 -0.732324 -0.691114 -0.156363
-1.435832 -2.064590 32.088491 -0.785790 -0.681272 -0.157864
-1.529633 -2.536200 33.863635 -0.732302 -0.679919 -0.158973
-1.450872 -2.487913 34.951988 -0.749836 -0.670215 -0.157866
-1.496998 -2.232210 35.846887 -0.814459 -0.691867 -0.158764
-1.392555 -2.728795 37.536015 -0.775760 -0.704443 -0.161999
-1.244324 -2.820141 38.497058 -0.793108 -0.701907 -0.161910
-1.411966 -2.874681 39.357959 -0.803436 -0.751667 -0.167234
-1.383032 -3.211787 40.213764 -0.777652 -0.764938 -0.165403
-1.146318 -3.181968 40.647452 -0.801289 -0.776208 -0.167654
-1.192071 -3.283759 40.979391 -0.794161 -0.849494 -0.174691
-1.041510 -3.428035 41.138787 -0.777001 -0.857902 -0.180966
-1.006910 -3.561548 41.028637 -0.764604 -0.893498 -0.189016
-0.933138 -3.613812 40.854585 -0.752994 -0.956569 -0.197275
-0.613584 -3.675943 40.540105 -0.732407 -0.979942 -0.198708
