EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 15    -18   2     -6    -1    1     3     18   -24.05  -25.230192
 19    -24   0     3     -1    -5    -2    2    -24.09  -25.740246
 -1    -17   1     0     0     -1    4     -15  -24.06  -26.222239
 -61   -15   -8    -4    -4    -5    3     -14  -24.02  -26.670692
 7     -2    10    2     2     2     19    41   -23.86  -27.097731
 7     -2    10    2     2     2     19    41   -23.86  -27.512533
 -49   15    -3    -3    -4    3     22    10   -24.18  -27.907373
 -13   -22   -4    2     2     0     3     -6   -24.42  -28.284491
 3     5     -5    -9    -6    -5    -16   -28  -24.56  -28.646809
 14    -9    -6    4     1     0     -12   -8   -24.73  -28.976271
 42    21    -3    -1    -4    -7    0     -10  -24.62  -29.258474
 -23   -14   6     2     3     3     2     4    -24.32  -29.501514
 -33   -25   -5    0     1     1     -13   -13  -24.13  -29.724876
 -17   -3    -12   -3    -1    -1    -2    -14  -24.23  -29.940977
 -17   -3    -12   -3    -1    -1    -2    -14  -24.43  -30.152843
 -7    47    10    3     0     -1    -16   -1   -24.41  -30.353109
 -10   31    1     -2    -7    -12   -23   -8   -24.44  -30.525681
 0     3     -7    -2    2     2     0     -12  -24.68  -30.648972
 -51   5     -1    -3    -4    0     3     6    -24.65  -30.710100
 2     37    2     0     1     1     9     -10  -24.78  -30.715582
 19    -28   -2    1     1     -1    -4    9    -24.69  -30.677481
 32    -1    8     -3    -6    -7    -1    -8   -24.50  -30.598936
 -12   -5    1     0     0     2     6     7    -24.64  -30.488056
 -12   -5    1     0     0     2     6     7    -24.76  -30.351700
 1     18    1     -3    2     3     20    -11  -25.00  -30.183224
 -11   -16   0     1     2     -1    -9    -23  -24.91  -29.970303
 13    8     -3    0     0     -4    -15   -6   -24.91  -29.703056
 18    14    5     1     0     -2    -2    19   -24.88  -29.381449
 18    14    5     1     0     -2    -2    19   -24.92  -29.014648
 25    -15   0     2     2     2     1     22   -24.93  -28.617285
 -13   -12   -7    -1    -2    0     5     -4   -24.88  -28.204468
 -13   -59   -11   -4    -5    -6    2     26   -24.99  -27.784397
 -13   -59   -11   -4    -5    -6    2     26   -24.75  -27.355429
 42    28    11    -1    -1    -5    -10   -13  -24.89  -26.920038
 -47   -49   -6    0     2     4     5     -14  -24.98  -26.502195
 -26   -11   -3    -1    -2    1     -5    -19  -25.02  -26.141460
 17    36    13    1     0     5     13    22   -25.10  -25.864584
 17    36    13    1     0     5     13    22   -25.05  -25.672834
 -10   9     0     0     -2    -4    -9    -16  -25.01  -25.553740
 7     1     -5    2     -2    0     10    -5   -24.90  -25.488253
 -28   8     3     1     -1    -7    -14   -5   -24.77  -25.457094
 -23   12    -6    0     1     0     -10   1    -24.80  -25.453154
 -21   -11   1     -1    0     -1    -8    -8   -25.00  -25.480631
 -21   -11   1     -1    0     -1    -8    -8   -24.83  -25.543146
 -31   -16   -2    -4    -3    2     6     -8   -24.81  -25.642670
 4     22    -9    -3    3     2     5     28   -24.91  -25.779381
 4     22    -9    -3    3     2     5     28   -24.98  -25.939541
 -12   -19   -6    -1    -1    -2    -12   -47  -25.02  -26.096037
 -12   -19   -6    -1    -1    -2    -12   -47  -24.98  -26.226995
 13    11    8     -1    -1    -3    0     13   -24.82  -26.321678
 -8    21    -3    -1    -3    0     -15   -10  -25.04  -26.373892
 50    18    -5    -1    -1    8     14    45   -24.92  -26.385641
 17    8     -9    -5    -4    -5    15    -15  -24.87  -26.376987
 0     8     5     4     1     0     1     14   -25.01  -26.364985
 -5    -24   -4    -5    -2    -4    -9    -7   -25.02  -26.340824
 -29   -57   2     -5    -1    -1    -1    8    -25.06  -26.287210
 8     -7    -7    -2    -5    -10   -16   -18  -25.27  -26.202690
 8     -7    -7    -2    -5    -10   -16   -18  -25.15  -26.088030
 52    -29   10    8     4     9     21    23   -25.10  -25.944407
 -8    24    3     3     2     2     -24   8    -25.00  -25.787865
 5     -23   -3    -1    -2    -1    6     8    -25.11  -25.632462
 21    -3    -9    -2    -1    -2    -8    -16  -25.01  -25.472540
 32    28    7     2     0     -3    9     7    -25.00  -25.306435
 -18   -13   -5    -2    -2    -2    -11   -24  -25.10  -25.148399
 -70   -42   -7    -2    -2    -5    -20   -12  -25.16  -25.023653
 2     -9    5     -3    -3    0     -8    1    -25.09  -24.964647
 2     -9    5     -3    -3    0     -8    1    -25.15  -24.980831
 -8    -12   -8    -2    -1    2     6     -12  -25.19  -25.044510
 -9    5     2     1     1     0     -11   3    -25.22  -25.121468
 -9    5     2     1     1     0     -11   3    -25.22  -25.189411
 -22   14    -2    -7    -2    -2    0     4    -25.11  -25.236320
 -12   -4    0     1     1     -2    -10   -16  -25.12  -25.259510
 -6    1     -4    0     -2    -2    -7    -19  -25.28  -25.257801
 12    26    -1    1     -2    -2    8     -6   -25.33  -25.223549
 -9    -35   -1    -2    -4    -1    0     -24  -25.18  -25.147882
 -9    -35   -1    -2    -4    -1    0     -24  -25.07  -25.023830
 10    19    2     3     -2    -2    8     -10  -25.22  -24.845745
 -22   -29   -2    1     3     -2    -26   -1   -25.26  -24.612892
 57    15    8     4     3     10    20    26   -25.15  -24.343521
 -16   -8    -7    -4    -4    -5    2     28   -25.13  -24.077076
 -16   -8    -7    -4    -4    -5    2     28   -25.35  -23.843506
 5     -6    7     4     6     3     5     39   -25.22  -23.643026
 -15   -2    -7    -4    1     2     -9    -30  -25.07  -23.459961
 52    12    9     0     -3    -1    -3    8    -25.13  -23.290377
 35    26    7     -4    -5    -7    7     37   -25.03  -23.157278
 -23   -16   -6    2     2     1     -4    -15  -25.10  -23.093014
 -29   -8    -1    2     4     1     -13   -16  -25.18  -23.111439
 20    0     0     -2    -4    -1    7     7    -25.03  -23.211416
 23    -38   -12   -2    0     2     3     4    -25.14  -23.387114
 23    -38   -12   -2    0     2     3     4    -24.93  -23.630222
 -54   -38   -5    -3    -4    -4    -12   -30  -24.93  -23.940744
 30    2     6     2     0     4     3     12   -25.01  -24.334059
 -8    18    0     1     1     4     5     4    -25.20  -24.819969
 -22   -19   0     0     2     2     5     -21  -25.12  -25.381861
 42    7     -3    -9    -11   -14   -11   13   -25.07  -25.997221
 3     10    -10   3     0     5     7     -22  -25.03  -26.652039
 -20   47    7     3     2     4     -4    -24  -25.04  -27.327642
 6     7     8     -1    -2    -9    -17   13   -25.09  -27.994379
 6     7     8     -1    -2    -9    -17   13   -25.00  -28.625530
 29    -25   3     -6    -8    -7    -8    -1   -25.05  -29.197630
 1     -23   -4    -3    -5    -3    -12   -1   -25.03  -29.696213
 19    18    -7    4     0     1     3     -5   -25.04  -30.110785
 -15   11    0     2     2     5     21    2    -25.03  -30.432430
 6     6     3     -3    -2    -8    -15   -23  -24.93  -30.659504
 -63   -42   -6    -2    -2    0     -11   -23  -24.85  -30.801649
 3     6     -5    -2    -2    -4    -7    5    -24.73  -30.884636
 38    0     -3    0     1     1     6     21   -24.76  -30.934093
 38    0     -3    0     1     1     6     21   -24.84  -30.967823
 -19   10    5     1     -1    -6    -8    -7   -24.91  -31.006586
 -19   10    5     1     -1    -6    -8    -7   -25.01  -31.062712
 38    18    1     -1    -1    -2    -8    4    -25.04  -31.137438
 5     -64   -8    0     1     -2    0     24   -24.93  -31.232388
 5     -64   -8    0     1     -2    0     24   -24.91  -31.339188
 -16   34    1     2     4     0     -8    17   -24.70  -31.435108
 -26   -43   1     2     3     -2    -13   -8   -24.80  -31.502729
 0     -13   -7    -7    -7    -3    -4    -12  -24.82  -31.534903
 -10   -5    -1    -1    -2    -4    -11   -20  -24.73  -31.518473
 -17   -36   -9    -3    -3    1     5     -13  -24.60  -31.437765
 -17   -36   -9    -3    -3    1     5     -13  -24.51  -31.286797
 -11   11    -1    -7    -6    -7    -8    -7   -24.56  -31.069086
 -5    -13   -9    -4    0     6     41    6    -24.83  -30.784327
 -5    -13   -9    -4    0     6     41    6    -24.68  -30.427296
 13    20    4     8     3     2     1     3    -24.73  -29.992838
 34    11    3     0     -1    1     10    19   -24.89  -29.488918
 -4    36    1     -3    -2    -1    -2    -16  -24.80  -28.935820
 -33   -7    3     1     3     2     -13   -24  -24.76  -28.352663
 11    15    8     2     5     4     4     -4   -24.63  -27.754957
 11    15    8     2     5     4     4     -4   -24.67  -27.152431
 -35   -41   -6    -3    -3    -2    -11   12   -24.72  -26.549805
 33    13    -1    2     -3    -5    -1    -10  -24.83  -25.962599
 33    13    -1    2     -3    -5    -1    -10  -24.70  -25.419971
 -20   15    0     0     -1    -2    -4    7    -24.69  -24.947819
 -2    5     -6    -5    -5    -12   -22   -15  -24.65  -24.553095
 15    4     -4    -3    -2    -1    5     -3   -24.60  -24.221485
 -9    -52   -2    -4    -1    0     -5    10   -24.54  -23.933260
 39    41    4     -6    -2    -2    2     -12  -24.58  -23.679281
 39    41    4     -6    -2    -2    2     -12  -24.75  -23.472694
 -25   40    4     -2    -7    -6    -8    -12  -24.83  -23.338764
 2     -21   5     3     5     4     -12   4    -24.80  -23.286074
 -35   -20   0     0     -2    0     -3    -19  -24.84  -23.301016
 -26   5     -3    0     -1    -3    -15   -4   -24.70  -23.372940
 -26   5     -3    0     -1    -3    -15   -4   -24.54  -23.506084
 5     19    1     -4    -2    2     8     -3   -24.46  -23.700737
 38    -9    8     1     1     5     21    48   -24.69  -23.946911
 -19   7     2     0     -1    -3    -8    -24  -24.85  -24.239140
 6     0     0     0     2     0     -12   4    -24.89  -24.573420
 -6    -3    -4    -2    -1    -2    2     -2   -24.69  -24.931049
 -28   -4    -5    -3    -1    -1    4     0    -24.78  -25.287903
 14    2     2     4     1     -1    -11   26   -24.81  -25.633093
 1     -16   -7    -2    0     -1    -1    -23  -24.68  -25.960882
 1     -16   -7    -2    0     -1    -1    -23  -24.66  -26.253742
 -3    29    4     -2    -1    -4    -15   -24  -24.64  -26.486673
 -13   5     -4    -2    0     1     2     0    -24.66  -26.641260
 1     36    0     1     4     2     15    -14  -24.81  -26.708702
 -38   -40   -4    -4    -6    -8    -2    -31  -24.75  -26.688631
 -12   26    4     -1    -2    1     6     11   -24.60  -26.593996
 -4    -12   -4    1     0     -3    1     -16  -24.69  -26.439095
 -9    15    -1    -1    0     -1    -1    -8   -24.66  -26.225086
 12    -39   -13   -3    0     -2    -7    -2   -24.58  -25.949703
 12    -39   -13   -3    0     -2    -7    -2   -24.71  -25.617109
 47    -28   -1    1     0     -2    -15   35   -24.56  -25.243341
 -6    -5    -4    3     -1    -3    0     1    -24.60  -24.857864
 32    43    8     2     0     3     11    4    -24.48  -24.486845
 -25   -23   -12   0     2     -1    -8    -14  -24.58  -24.147461
 9     45    10    0     0     2     7     22   -24.61  -23.852806
 -51   -43   -4    -2    1     3     9     -21  -24.68  -23.612993
 19    12    6     -1    -4    -4    -10   2    -24.49  -23.443554
 -5    -23   -5    -3    -4    -4    -6    -27  -24.45  -23.354994
 -5    -23   -5    -3    -4    -4    -6    -27  -24.39  -23.330334
 -10   -9    -7    1     0     -1    -6    3    -24.59  -23.337833
 13    18    4     -2    -2    -3    -12   -8   -24.68  -23.353592
 -24   -53   -5    -2    -1    3     20    6    -24.44  -23.367243
 13    4     4     1     -1    -1    7     5    -24.36  -23.380116
 -24   6     -5    2     1     0     -4    3    -24.28  -23.396074
 -4    -18   -8    -6    -3    0     4     1    -24.46  -23.416254
 -20   2     -1    -2    -2    -3    -14   -16  -24.40  -23.435740
 -24   -34   -4    -7    -6    -2    -2    8    -24.41  -23.450207
 -24   -34   -4    -7    -6    -2    -2    8    -24.39  -23.463511
 22    57    13    2     2     6     13    0    -24.35  -23.484013
 0     -15   -5    -3    -3    -9    -11   10   -24.44  -23.512598
 7     -13   -10   -2    1     -1    -10   -16  -24.46  -23.536104
 42    10    1     -4    -4    -3    8     32   -24.37  -23.542809
 -20   -2    -3    -1    -1    1     7     -2   -24.60  -23.542162
 -3    -7    -11   0     1     1     -16   -13  -24.62  -23.549454
 -3    -7    -2    -3    -1    -4    -17   -10  -24.54  -23.557861
 -4    -4    -9    -3    -2    3     21    0    -24.51  -23.546320
 -4    -4    -9    -3    -2    3     21    0    -24.41  -23.494606
 -49   -40   -5    -2    -2    -2    -4    -9   -24.46  -23.397976
 -49   -40   -5    -2    -2    -2    -4    -9   -24.45  -23.284618
 21    39    1     0     1     -2    0     -9   -24.50  -23.202770
 16    4     -2    0     2     4     16    7    -24.45  -23.180952
 16    4     -2    0     2     4     16    7    -24.30  -23.218122
 -3    7     4     -3    -4    -2    -7    25   -24.13  -23.298914
 19    -35   1     -4    -2    0     -1    -11  -24.33  -23.402489
 -6    0     0     0     2     2     10    3    -24.38  -23.510544
 -29   -15   -5    1     -1    -6    -2    -20  -24.52  -23.612623
 -56   -5    -8    -5    -6    -8    -12   -12  -24.46  -23.717775
 -56   -5    -8    -5    -6    -8    -12   -12  -24.33  -23.862923
 -9    15    0     0     -1    0     -2    -8   -24.29  -24.088957
 -28   2     -5    6     0     3     10    -24  -24.54  -24.405144
 19    8     7     2     2     -3    -6    1    -24.71  -24.797728
 1     24    0     2     2     -1    -8    5    -24.64  -25.247360
 1     24    0     2     2     -1    -8    5    -24.68  -25.722147
 -66   -39   1     -3    -2    1     8     -20  -24.53  -26.194946
 19    26    2     1     -2    0     0     6    -24.41  -26.673111
 -21   5     -3    -3    -3    -4    -23   -18  -24.63  -27.174473
 6     4     1     -1    1     1     5     0    -24.59  -27.692781
 25    8     -3    -2    -4    -3    15    5    -24.37  -28.206953
 -86   -50   -10   -4    -4    -5    -12   -11  -24.37  -28.715561
 41    37    7     -1    2     2     -5    0    -24.41  -29.257189
 12    -10   -5    -2    -5    -8    -22   -11  -24.56  -29.868670
 12    -10   -5    -2    -5    -8    -22   -11  -24.56  -30.540632
 10    27    1     1     -1    1     5     9    -24.52  -31.233751
 19    29    11    1     -1    -2    -15   6    -24.48  -31.910240
 -25   -72   -2    -5    -4    0     -5    -14  -24.52  -32.547050
 28    12    -1    2     2     5     28    15   -24.44  -33.136959
 -10   -6    2     0     1     1     -5    -4   -24.53  -33.678215
 6     7     8     1     1     3     -10   18   -24.41  -34.160748
 23    18    3     0     1     0     0     6    -24.65  -34.568874
 -35   1     -3    0     0     -2    -16   -12  -24.56  -34.899014
 -35   1     -3    0     0     -2    -16   -12  -24.66  -35.167522
 -28   40    2     2     1     -2    5     3    -24.67  -35.398449
 -17   -27   -2    -5    -5    0     8     -7   -24.72  -35.606693
 -17   -27   -2    -5    -5    0     8     -7   -24.71  -35.790695
 -2    -22   -2    -1    1     -1    6     3    -24.73  -35.936192
 62    -37   -6    -3    -2    -6    -10   11   -24.78  -36.032951
 5     29    10    1     3     3     5     4    -24.97  -36.091148
 -43   2     3     -1    -4    -8    -26   -27  -24.91  -36.127056
 -7    10    -4    -2    -3    -4    -10   -1   -24.75  -36.145992
 -7    10    -4    -2    -3    -4    -10   -1   -24.77  -36.141350
 14    10    -4    0     1     -1    0     -4   -24.77  -36.095337
 -24   4     0     1     0     -2    -6    -11  -24.74  -35.994904
 -9    4     -12   -4    -4    0     5     14   -24.51  -35.838905
 -8    -3    -7    -1    -1    1     -1    -13  -24.54  -35.625629
 7     16    1     -4    -5    -3    10    3    -24.53  -35.345989
 -8    5     3     2     2     6     5     5    -24.40  -34.987751
 5     31    9     4     4     8     28    11   -24.51  -34.542274
 40    22    10    4     0     4     20    46   -24.51  -34.009640
 40    22    10    4     0     4     20    46   -24.34  -33.415321
 8     -24   -6    3     2     2     -6    -23  -24.24  -32.797997
 -4    -13   -10   -2    -2    -2    -7    6    -24.30  -32.177326
 20    -36   -2    2     1     -4    -9    1    -24.43  -31.549030
 -7    0     0     -5    -5    -3    1     -19  -24.26  -30.907146
 -7    0     0     -5    -5    -3    1     -19  -24.28  -30.247364
 9     1     -1    -7    -4    -6    -11   16   -24.50  -29.561312
 -16   27    4     -3    -1    -2    -3    -25  -24.53  -28.842470
 -16   27    4     -3    -1    -2    -3    -25  -24.64  -28.094765
 14    -10   -8    -3    -5    -5    -12   -4   -24.60  -27.328682
 -22   -10   -5    0     2     7     40    -2   -24.39  -26.555887
 -22   -10   -5    0     2     7     40    -2   -24.48  -25.790497
 -22   37    -1    -2    -6    -8    -5    13   -24.55  -25.048737
 -22   -39   -2    -4    -1    3     7     -11  -24.66  -24.346432
 -22   -39   -2    -4    -1    3     7     -11  -24.82  -23.697104
 2     7     1     2     3     0     -10   10   -24.91  -23.106997
 2     7     1     2     3     0     -10   10   -24.89  -22.568132
 -11   -50   3     -2    -2    -5    -29   -21  -24.94  -22.060957
 4     44    0     1     3     1     -9    24   -25.04  -21.568857
 -28   -39   -7    1     0     -1    -6    -6   34.17  -21.085979
 -28   -39   -7    1     0     -1    -6    -6   -118.90  -20.623274
 -21   -58   7     1     0     -2    -5    7    -25.25  -20.204121
 32    29    6     -2    -4    -9    -8    0    -25.37  -19.851093
 32    29    6     -2    -4    -9    -8    0    -25.51  -19.582500
 -2    -24   0     2     4     5     5     -23  -25.51  -19.409006
 -2    -24   0     2     4     5     5     -23  -25.62  -19.317249
 13    17    -1    3     5     10    1     19   -25.80  -19.276400
 23    -10   -4    -3    -4    -8    -3    0    -26.62  -19.263203
 23    -10   -4    -3    -4    -8    -3    0    -26.79  -19.272982
 -6    24    -6    -3    -2    -1    3     -9   -27.10  -19.307341
 -28   -27   -4    0     2     -4    -13   10   -27.46  -19.364029
 25    8     1     -2    0     1     -16   5    -27.68  -19.444736
 25    8     1     -2    0     1     -16   5    -27.46  -19.561359
 8     61    9     -2    -5    -5    15    -9   -27.46  -19.721912
 8     61    9     -2    -5    -5    15    -9   -27.58  -19.917881
 -29   -12   2     5     3     1     2     -2   -28.20  -20.132544
 0     1     -8    2     3     1     -4    -13  -28.29  -20.354357
 0     1     -8    2     3     1     -4    -13  -28.39  -20.568966
 14    -15   -3    -5    -4    5     18    -6   -28.61  -20.753477
 18    18    2     -2    -2    -1    9     2    -28.55  -20.893568
 -58   -25   -5    -5    -3    -3    -8    -35  -28.58  -21.000467
 -4    29    7     2     2     -1    -6    17   -28.56  -21.105234
 22    -7    -2    -2    -6    -5    -26   10   -28.61  -21.228518
 22    -7    -2    -2    -6    -5    -26   10   -28.70  -21.368946
 -26   35    2     -5    -5    1     0     -7   -28.69  -21.524572
 12    -31   -7    1     5     4     6     4    -28.58  -21.695627
 12    -31   -7    1     5     4     6     4    -28.59  -21.875290
 -24   -16   -12   -9    -8    -6    8     -9   -28.69  -22.051725
 -24   -16   -12   -9    -8    -6    8     -9   -28.70  -22.218893
 -2    1     -3    -1    1     3     -3    -13  -28.59  -22.374796
 -39   -13   -15   -6    -6    -8    -9    49   -28.76  -22.515055
 -22   -13   -1    0     0     -3    -4    -30  -28.61  -22.644459
 -22   -13   -1    0     0     -3    -4    -30  -28.49  -22.779284
 33    18    5     1     -1    1     1     14   -28.34  -22.932091
 19    31    16    2     1     2     8     9    -28.38  -23.115356
 19    31    16    2     1     2     8     9    -28.22  -23.335892
 -6    -24   -6    1     2     -3    -5    -24  -28.15  -23.587656
 -11   -66   -11   -5    -3    -5    6     -13  -28.33  -23.853407
 66    16    -2    0     -3    -3    -20   25   -28.44  -24.124817
 3     38    -3    -2    -1    4     19    -17  -28.50  -24.417700
 3     -30   0     -3    -6    -6    -4    13   -28.41  -24.739393
 3     -30   0     -3    -6    -6    -4    13   -28.50  -25.063164
 16    5     0     2     2     2     1     9    -28.70  -25.355030
 12    -28   -7    1     1     -5    -19   6    -28.88  -25.595522
 2     56    7     -1    -4    -2    -15   -10  -28.71  -25.775431
 54    -9    -1    2     1     -3    -20   13   -28.61  -25.894949
 54    -9    -1    2     1     -3    -20   13   -28.53  -25.983093
 -3    -39   8     2     2     1     -10   7    -28.59  -26.084967
 3     79    1     3     3     0     11    -5   -28.56  -26.214779
 -44   2     -3    -2    -1    -3    -8    -28  -28.58  -26.357533
 -44   2     -3    -2    -1    -3    -8    -28  -28.65  -26.516823
 12    36    19    4     1     -1    -2    12   -28.82  -26.715948
 -23   1     0     1     1     1     1     -23  -28.94  -26.963823
 -53   -19   -9    -4    -2    -3    -9    -13  -29.10  -27.258839
 -11   14    -1    -2    -1    1     -6    -1   -28.92  -27.609055
 -11   14    -1    -2    -1    1     -6    -1   -29.01  -28.013826
 18    -71   -11   0     2     6     24    -2   -28.94  -28.451080
 -31   -18   -3    -6    -5    -3    12    -14  -28.94  -28.899620
 4     -25   -7    -4    1     3     -12   5    -29.10  -29.347752
 4     -25   -7    -4    1     3     -12   5    -29.21  -29.777868
 17    79    6     2     -2    -3    -1    -16  -29.20  -30.163923
 -45   5     -8    3     6     5     2     -8   -29.24  -30.495031
 55    26    -6    -4    -7    -7    5     -9   -29.26  -30.789930
 1     -19   -2    3     4     -5    -25   6    -29.28  -31.077808
 1     -19   -2    3     4     -5    -25   6    -29.20  -31.358112
 37    28    8     -1    -4    -1    -2    0    -28.95  -31.605610
 -36   -5    -11   -2    -3    -7    -12   -2   -29.12  -31.813566
 8     45    -2    -1    -1    0     8     -10  -28.99  -31.994776
 -13   -70   -8    3     4     2     7     -5   -28.92  -32.150757
 -4    -5    -3    -2    -1    -5    -31   14   -28.84  -32.266224
 -4    -5    -3    -2    -1    -5    -31   14   -29.12  -32.321751
 -14   -57   -10   -1    -1    0     -1    -3   -29.16  -32.300137
 -32   -21   2     0     0     2     10    8    -29.13  -32.199074
 -32   -21   2     0     0     2     10    8    -29.17  -32.037151
 4     45    1     -7    -8    -3    3     -1   -28.97  -31.837801
 4     45    1     -7    -8    -3    3     -1   -28.99  -31.603130
 26    13    -2    0     -1    2     11    8    -28.89  -31.319386
 -36   -40   -18   -5    -5    -4    7     7    -28.82  -30.986115
 -19   -28   5     0     0     5     16    -1   -28.78  -30.624002
 -19   -28   5     0     0     5     16    -1   -28.81  -30.254770
 3     -4    3     -4    0     -3    -12   2    -28.81  -29.884514
 37    68    18    9     8     11    4     20   -29.06  -29.512732
 37    68    18    9     8     11    4     20   -29.12  -29.147825
 -38   -15   -4    0     0     1     1     -37  -28.98  -28.813915
 -38   -15   -4    0     0     1     1     -37  -28.85  -28.538670
 -8    -11   1     -3    -4    -3    5     3    -28.85  -28.340700
 9     -7    -6    -1    -1    -1    -5    4    -28.88  -28.216246
 3     -20   4     1     4     8     14    0    -28.98  -28.139065
 -24   61    6     3     -5    -6    11    -14  -29.06  -28.079575
 21    -33   -7    1     2     3     2     10   -29.20  -28.023226
 1     10    5     3     3     3     6     -1   -28.99  -27.963938
 12    38    -2    -2    -1    -2    7     11   -29.05  -27.889397
 -25   -30   0     -1    1     5     9     -9   -29.00  -27.788116
 -25   -30   0     -1    1     5     9     -9   -28.88  -27.663593
 37    -30   -3    0     0     -4    -20   26   -28.93  -27.534298
 -29   -32   -10   -5    -1    0     -6    -39  -28.99  -27.424957
 -29   -32   -10   -5    -1    0     -6    -39  -29.12  -27.358046
 8     22    -2    -4    -5    -5    2     5    -28.93  -27.342987
 54    45    9     1     -3    -7    -19   34   -28.75  -27.378633
 2     15    0     -3    -2    5     21    8    -28.86  -27.467424
 5     -11   0     1     -2    -10   -14   -12  -28.85  -27.601517
 18    2     4     1     -1    4     -4    -4   -28.77  -27.755297
 18    2     4     1     -1    4     -4    -4   -28.73  -27.907574
 -69   -29   -19   -5    -4    -3    2     0    -28.82  -28.062006
 55    -36   10    1     1     3     13    48   -28.76  -28.254995
 -11   -4    -1    -3    -1    -1    -8    -21  -28.65  -28.529978
 -11   6     6     3     3     2     -1    -18  -28.76  -28.892052
 6     -4    -1    0     -1    -1    -23   8    -28.71  -29.310019
 -29   107   1     1     -4    0     8     -6   -28.72  -29.748642
 41    57    6     2     2     2     9     23   -28.75  -30.192240
 -13   1     4     -1    -1    1     4     0    -28.74  -30.644213
 -13   1     4     -1    -1    1     4     0    -28.86  -31.101044
 10    -38   -10   -4    0     4     7     -11  -28.97  -31.544380
 -7    -20   7     -2    0     -3    -7    -11  -28.95  -31.951538
 -4    -8    -9    -9    -8    -7    2     9    -28.86  -32.299305
 71    39    14    6     5     8     19    13   -28.77  -32.577240
 71    39    14    6     5     8     19    13   -28.74  -32.816952
 -30   -44   -8    0     1     0     -2    -13  -28.83  -33.076946
 14    6     4     -4    -2    -5    -20   -1   -28.62  -33.390800
 21    -34   -4    -3    -3    -7    -5    -7   -28.58  -33.749432
 -4    27    -3    -3    -3    -1    6     5    -28.56  -34.126556
 -54   -58   -8    -2    1     -2    -4    -13  -28.74  -34.500572
 10    -25   -1    4     3     2     -2    5    -28.89  -34.867287
 -2    55    3     -7    -9    -5    24    17   -28.80  -35.220642
 15    -28   -4    2     0     2     -11   -9   -28.65  -35.534389
 15    -28   -4    2     0     2     -11   -9   -28.56  -35.782406
 -22   -7    0     3     1     5     16    -7   -28.74  -35.954166
 41    -49   1     1     1     -3    -31   14   -28.73  -36.057709
 -18   -4    -10   -7    -8    -8    -15   -13  -28.51  -36.110672
 -3    -22   0     -2    -4    -4    -4    14   -28.27  -36.120705
 -33   -25   -12   -8    -1    3     9     -6   -27.97  -36.080090
 -3    -12   -5    0     0     1     -6    -10  -27.74  -35.982075
 -1    -34   8     1     2     -2    2     12   -27.43  -35.822330
 48    28    11    2     0     -6    -17   20   -27.22  -35.595882
 48    28    11    2     0     -6    -17   20   -27.08  -35.322777
 -24   -36   -4    -3    3     3     6     -19  -26.94  -35.044369
 -24   -36   -4    -3    3     3     6     -19  -26.57  -34.789009
 4     7     -5    1     0     4     7     -11  -26.56  -34.559036
 15    3     1     -2    -5    -7    -7    -1   -26.26  -34.339672
 15    3     1     -2    -5    -7    -7    -1   -25.83  -34.112106
 8     37    1     3     3     7     12    -5   -25.35  -33.861973
 13    22    -2    5     2     1     3     -1   -25.00  -33.575821
 0     -2    0     -1    1     3     4     -6   -24.70  -33.241131
 -29   -31   -6    2     2     -5    -16   -8   -24.31  -32.850189
 3     -20   -13   -8    -7    -6    -7    -7   -23.82  -32.403580
 3     -20   -13   -8    -7    -6    -7    -7   -23.43  -31.899832
 -12   -10   -3    -2    0     3     10    -2   -23.29  -31.328671
 4     16    2     2     -2    -2    -6    -9   -23.34  -30.682577
 4     16    2     2     -2    -2    -6    -9   -22.99  -29.960455
 -13   -10   -5    -5    -3    -1    -3    18   -22.54  -29.164392
 -11   -13   1     1     1     3     8     -2   -22.16  -28.300835
 3     -17   -4    -1    2     -2    -16   -8   -21.58  -27.380505
 -2    10    8     -1    -1    -3    -1    6    -21.12  -26.409391
 13    -36   -2    1     1     -4    -13   12   -20.85  -25.391270
 13    -36   -2    1     1     -4    -13   12   -20.65  -24.336262
 -8    21    4     -1    1     5     5     -3   -20.29  -23.261290
 -10   -20   -6    0     -3    -9    -11   -17  -19.97  -22.181061
 -5    -13   -2    -2    -3    1     12    14   -19.77  -21.104742
 -9    5     0     -1    -1    2     -4    -21  -19.50  -20.038038
 -9    5     0     -1    -1    2     -4    -21  -19.25  -18.986418
 6     5     -3    -3    -2    -6    -7    -5   -19.19  -17.956886
 -6    -2    1     -1    -6    -7    -20   -20  -19.11  -16.954515
 -25   -27   -8    -3    -3    0     2     -2   -18.90  -15.984497
 -3    -17   -3    0     0     1     -14   -4   -18.85  -15.058431
 -4    11    2     -2    -1    -1    11    14   -18.71  -14.184687
 3     11    0     1     2     1     -8    -1   -18.30  -13.361578
 4     7     -2    -1    -2    -3    -6    8    -18.29  -12.583108
 22    10    1     0     -2    3     12    5    -18.13  -11.847906
 22    10    1     0     -2    3     12    5    -18.08  -11.167212
 15    -38   -2    -1    0     -1    -3    0    -18.10  -10.560975
 -17   13    -3    0     4     3     2     -4   -17.96  -10.044323
 26    4     5     3     0     -1    12    11   -17.92  -9.626425
 -11   -5    -5    -3    -5    -6    -14   -16  -17.81  -9.315696
 -14   -24   0     3     3     3     -3    -3   -17.86  -9.112244
