fx fy fz tx ty tz 
-1.408804 0.339009 -0.910121 -0.188953 -0.543850 -0.149194
-1.354226 0.390464 -0.799887 -0.195950 -0.528244 -0.146131
-1.288128 0.027617 -0.375279 -0.156064 -0.500942 -0.139711
-1.259632 -0.310207 -0.085497 -0.129348 -0.473878 -0.131344
-1.278089 -0.032260 -0.230090 -0.184814 -0.469874 -0.128841
-1.316623 0.471391 -0.927479 -0.275731 -0.462415 -0.124492
-1.165226 0.530050 -0.995268 -0.285681 -0.435526 -0.123587
-1.255571 -0.235862 -0.174838 -0.175258 -0.441380 -0.131267
-1.063167 -0.414070 -0.158407 -0.144280 -0.404379 -0.133837
-1.147315 -0.086846 -0.183738 -0.176874 -0.417548 -0.147502
-1.330284 0.101105 -0.558665 -0.197946 -0.443825 -0.160331
-1.309545 -0.099849 -0.498372 -0.157148 -0.435251 -0.168100
-1.296227 -0.268251 -0.430052 -0.118046 -0.429675 -0.174576
-1.374376 -0.249695 -0.420979 -0.119525 -0.439199 -0.181650
-1.372633 -0.075152 -0.663203 -0.156728 -0.433996 -0.184459
-1.320052 -0.122717 -0.626522 -0.159096 -0.425506 -0.188166
-1.332102 -0.340453 -0.540075 -0.138464 -0.428541 -0.191613
-1.316583 -0.429822 -0.537479 -0.130530 -0.420940 -0.191053
-1.238050 -0.536078 -0.447591 -0.116067 -0.409501 -0.189650
-1.191638 -0.595166 -0.426022 -0.104224 -0.400040 -0.187156
-1.155724 -0.750290 -0.465040 -0.072538 -0.392042 -0.183759
-1.178244 -0.881906 -0.405574 -0.035356 -0.392800 -0.182049
-1.226980 -0.803918 -0.595165 -0.027442 -0.396356 -0.179825
-1.306221 -0.687673 -0.690292 -0.024704 -0.407364 -0.179089
-1.308951 -0.718267 -0.629143 -0.006403 -0.401283 -0.174843
-1.256468 -0.736607 -0.543714 0.001316 -0.389136 -0.169213
-1.232902 -0.636850 -0.740778 -0.017013 -0.382239 -0.161561
-1.184080 -0.489676 -0.586270 -0.051209 -0.368172 -0.152585
-1.114207 -0.612672 -0.482795 -0.055476 -0.351310 -0.142235
-1.093323 -0.738558 -0.490593 -0.064879 -0.344515 -0.133782
-1.025861 -0.668713 -0.309495 -0.095090 -0.331411 -0.127844
-1.013226 -0.596176 -0.356695 -0.125764 -0.323024 -0.123312
-0.979125 -0.449358 -0.363421 -0.155869 -0.314299 -0.121945
-1.064817 -0.468441 -0.196851 -0.143258 -0.321151 -0.123424
-1.142869 -0.778779 -0.002686 -0.090813 -0.320105 -0.122347
-1.172421 -0.554311 -0.085584 -0.114389 -0.314691 -0.119899
-1.101960 0.341257 -0.733651 -0.231757 -0.289335 -0.109687
-1.236270 0.072722 -0.534673 -0.198265 -0.294694 -0.103753
-1.063876 -0.629383 0.864348 -0.092636 -0.249821 -0.092406
-0.944022 -0.544101 -0.219993 -0.138316 -0.200706 -0.072057
-0.774643 0.552087 -0.685534 -0.303921 -0.171197 -0.064520
-1.002747 -0.049555 0.492533 -0.208024 -0.199031 -0.072241
-0.768824 -0.761141 -0.183717 -0.140083 -0.104796 -0.048045
-0.521028 -0.612950 0.657124 -0.143599 -0.091061 -0.056796
-0.871409 0.181402 -0.681866 -0.242706 -0.088744 -0.039957
-0.673874 -0.237178 0.071610 -0.164574 -0.075969 -0.044348
-1.002769 -0.728040 -0.280219 -0.124593 -0.102509 -0.039252
-0.834853 -0.834045 0.879836 -0.092858 -0.066355 -0.030729
-0.973639 -0.125965 -0.000268 -0.216794 -0.088882 -0.029945
-0.840688 0.057189 0.096911 -0.266552 -0.031784 -0.011053
-0.785075 -0.244184 -0.183109 -0.239750 -0.031983 -0.009952
-0.700702 -0.022046 0.360186 -0.251378 0.017442 0.006645
-0.586398 -0.189287 0.064643 -0.234351 0.033865 0.018344
-0.678725 -0.272649 0.209209 -0.234900 0.036792 0.026513
-0.396887 -0.518363 -0.127455 -0.192477 0.069034 0.039801
-0.770315 -1.034942 0.381021 -0.132041 0.015730 0.040250
-0.307964 -0.709000 0.840214 -0.167385 0.085193 0.050416
-0.732220 -0.282614 0.347926 -0.230019 0.063700 0.063249
-0.634570 -0.178437 0.468453 -0.238922 0.038566 0.055248
-0.777366 -0.582515 1.058833 -0.188905 0.062269 0.067879
-0.651798 -0.730619 0.452478 -0.207547 0.104043 0.083612
-0.399605 -0.092373 -0.429450 -0.280739 0.114007 0.083455
-0.587147 0.186128 -0.997421 -0.300854 0.090456 0.090150
-0.310179 -0.363282 0.216709 -0.243759 0.115805 0.090091
-0.401020 -0.958385 0.890384 -0.134170 0.121263 0.095391
-0.367689 -0.777028 0.860708 -0.160836 0.135524 0.100520
-0.590226 -0.234362 0.270408 -0.251813 0.091550 0.095204
-0.617487 -0.551967 0.531731 -0.224968 0.065135 0.082346
-0.501760 -0.851600 0.174074 -0.184394 0.138868 0.096308
-0.325921 -0.423407 0.451418 -0.258198 0.159012 0.091322
-0.643350 0.839707 -1.656628 -0.431636 0.101536 0.080152
-0.688165 0.091913 -0.146131 -0.323241 0.096790 0.073498
-0.381513 -1.115927 1.054898 -0.155264 0.137262 0.070370
-0.545501 -0.809192 0.710025 -0.207332 0.152909 0.077982
-0.564493 -0.298393 1.266393 -0.258132 0.076535 0.060154
-0.867790 -0.710534 0.107143 -0.216908 0.068190 0.072448
0.022702 -0.684223 0.343996 -0.223941 0.216759 0.098110
-0.346735 0.063945 -0.277971 -0.352743 0.127164 0.090220
-0.524379 0.484670 -0.286234 -0.398826 0.105673 0.090526
-0.395103 -0.567701 0.521066 -0.267668 0.129525 0.096563
-0.392756 -0.760761 0.447004 -0.249684 0.159398 0.103770
-0.647513 -0.548235 1.278397 -0.266193 0.089271 0.085513
-0.778230 -0.192679 0.288477 -0.320715 0.120275 0.098291
-0.187518 -0.365904 0.182577 -0.302619 0.229419 0.108767
-0.302267 0.078170 -0.350796 -0.362016 0.193818 0.097428
-0.569032 -0.320682 0.194128 -0.287178 0.139422 0.081744
-0.451053 -0.612121 0.540379 -0.264764 0.156164 0.080930
-0.536456 -0.821315 1.879291 -0.272856 0.124983 0.072183
-0.663434 -0.889750 3.767519 -0.349119 0.057811 0.064922
-0.637761 -1.288416 5.933924 -0.426120 0.070144 0.068943
-0.259972 -1.507397 9.071127 -0.529917 0.113238 0.069826
-0.839333 -1.531786 11.871976 -0.718936 0.046053 0.049580
-1.155730 -2.400666 15.154131 -0.687135 0.034304 0.036901
-1.526528 -3.963407 17.829464 -0.612991 0.040860 0.022656
-1.097287 -5.303030 19.134916 -0.617290 0.143990 0.021482
-1.314416 -5.551744 18.641526 -0.681022 0.111753 0.011393
-0.799285 -6.022578 18.753788 -0.614388 0.125618 0.006793
-0.626679 -6.457633 16.330850 -0.514673 0.062263 0.005044
-0.334754 -5.824507 15.073661 -0.475217 0.025103 0.002985
-0.545064 -5.227173 12.178565 -0.410658 -0.087373 -0.009139
-0.628412 -5.192076 9.835656 -0.224776 -0.094619 -0.003620
-0.333800 -4.019665 6.958651 -0.109528 -0.064437 -0.008440
-1.157128 -3.271534 4.330654 -0.014060 -0.189006 -0.026855
-1.052986 -3.151210 3.077695 0.149677 -0.181459 -0.031253
-0.816565 -3.473953 2.530664 0.365281 -0.131049 -0.031656
-0.929814 -3.184800 1.895390 0.453690 -0.129571 -0.035506
-0.769342 -2.943257 1.166181 0.479815 -0.113595 -0.033928
-0.481824 -2.315787 0.009491 0.408312 -0.049684 -0.019342
-0.140200 -2.089322 0.059704 0.385231 0.012536 -0.010566
-0.468712 -2.107735 1.154033 0.376736 -0.026063 -0.017290
-0.462991 -2.103351 1.895821 0.303236 0.043967 -0.000970
-0.642612 -1.363633 2.040892 0.077694 0.065205 0.000668
-1.305263 -2.170696 4.309231 0.036239 0.043854 -0.007266
-1.416773 -3.210393 6.975528 0.042935 0.109849 0.005913
-1.191606 -2.557096 8.247803 -0.118026 0.144538 0.014244
-1.395484 -1.892276 9.417603 -0.211800 0.053602 0.014175
-1.261338 -1.759325 11.245531 -0.192737 0.029258 0.019809
-1.120513 -1.640939 12.768636 -0.211143 0.047605 0.017928
-1.351081 -1.371665 13.178210 -0.323330 0.072735 0.012130
-1.722934 -1.031480 13.312153 -0.457168 0.086889 0.007414
-1.712449 -1.549589 13.853754 -0.415251 0.110241 0.006144
-1.382075 -1.801793 13.875760 -0.364115 0.117015 0.010932
-1.283109 -1.428169 13.081607 -0.378236 0.030094 0.001637
