EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 63    1     -1    -5    -1    6     -9    -9   -15.29  -31.494446
 63    1     -1    -5    -1    6     -9    -9   -15.98  -32.526371
 8     -13   -5    -2    -3    3     19    1    -16.71  -33.492886
 -18   2     0     1     -1    3     9     12   -17.21  -34.377010
 20    -9    -3    -6    0     21    -7    1    -17.56  -35.171127
 -8    9     2     4     2     -14   -19   3    -17.69  -35.868156
 27    8     2     -1    0     0     -5    5    -17.91  -36.472118
 22    -6    -3    -3    0     1     -12   -16  -18.45  -36.992493
 -43   -3    -1    1     0     2     2     -2   -18.97  -37.442265
 0     13    1     -1    -1    -8    -2    -16  -19.28  -37.831512
 0     13    1     -1    -1    -8    -2    -16  -19.46  -38.161251
 83    2     -1    -2    -5    -11   6     51   -20.34  -38.430477
 -55   -7    1     5     1     7     -9    -17  -20.90  -38.640846
 -87   -9    -4    -3    -6    -13   2     -24  -21.64  -38.800663
 -87   -9    -4    -3    -6    -13   2     -24  -22.77  -38.932259
 29    5     -1    -2    -3    -12   29    18   -23.07  -39.056866
 -5    -9    2     2     -1    -26   -18   -11  -23.31  -39.182133
 22    -2    2     3     2     -3    -6    -3   -23.19  -39.301460
 22    -2    2     3     2     -3    -6    -3   -23.44  -39.406364
 -6    -3    -3    -5    -1    -4    -15   -12  -23.78  -39.493889
 -4    0     -1    -1    -2    -3    10    32   -24.03  -39.564159
 -39   -6    -2    -1    1     11    -21   -44  -24.53  -39.613979
 -9    -13   2     -1    2     6     0     -7   -25.03  -39.638676
 -9    -13   2     -1    2     6     0     -7   -25.18  -39.637924
 -118  8     0     -3    -3    -11   30    7    -25.37  -39.616985
 -38   -12   0     -1    -2    -21   -16   -31  -25.66  -39.580719
 -41   4     3     3     1     -10   -7    -13  -25.79  -39.531281
 -28   -4    -1    1     -1    4     -34   -7   -25.91  -39.475189
 -28   -4    -1    1     -1    4     -34   -7   -26.33  -39.414917
 51    -5    -6    -6    -6    -4    -11   16   -27.08  -39.352814
 -71   -2    -3    -2    -1    6     -11   24   -27.43  -39.296848
 43    1     1     -1    -1    15    3     -8   -27.89  -39.255985
 -60   -5    -6    -6    -2    3     4     -14  -28.32  -39.233639
 -60   -5    -6    -6    -2    3     4     -14  -28.55  -39.235878
 106   9     -3    -1    0     8     49    13   -28.76  -39.272526
 78    -8    -3    -5    -4    1     -23   -24  -28.98  -39.351120
 70    -2    -1    2     0     7     -10   -24  -29.33  -39.472790
 -24   10    1     -2    0     -15   -1    7    -29.51  -39.633579
 -24   10    1     -2    0     -15   -1    7    -29.75  -39.823776
 -28   7     1     3     4     31    16    11   -30.26  -40.031746
 -28   7     1     3     4     31    16    11   -30.68  -40.246948
 35    -7    -2    0     -2    8     1     10   -31.09  -40.462543
 77    -4    -1    1     -1    8     -28   -25  -31.40  -40.675343
 77    -4    -1    1     -1    8     -28   -25  -31.82  -40.883526
 -72   -5    -3    -7    -4    -4    -16   -18  -32.43  -41.085342
 -72   -5    -3    -7    -4    -4    -16   -18  -32.95  -41.282036
 44    5     2     3     -1    -10   20    43   -33.44  -41.475368
 17    11    1     0     3     16    15    -6   -34.06  -41.660305
 17    11    1     0     3     16    15    -6   -34.19  -41.825687
 -45   -22   -3    1     -4    -13   -31   0    -34.34  -41.960667
 -45   -22   -3    1     -4    -13   -31   0    -34.50  -42.070782
 -14   -25   -5    -3    -1    9     -66   -53  -34.58  -42.166824
 45    -5    -1    -4    -5    -22   -23   -33  -34.63  -42.251850
 45    -5    -1    -4    -5    -22   -23   -33  -34.76  -42.315250
 32    0     -1    -3    -4    -8    25    14   -34.97  -42.333904
 -17   21    6     6     6     -7    -22   21   -35.30  -42.301991
 -52   -11   -5    -7    -1    12    33    20   -35.36  -42.230087
 74    27    5     -2    1     -9    5     14   -35.19  -42.141865
 74    27    5     -2    1     -9    5     14   -34.93  -42.060173
 -25   13    2     3     -2    -13   43    61   -34.51  -41.999748
 -25   13    2     3     -2    -13   43    61   -34.12  -41.956421
 -22   -7    0     2     -5    -12   -16   5    -33.74  -41.915607
 -20   -7    -2    -3    -1    -10   13    0    -33.09  -41.867992
 -20   -7    -2    -3    -1    -10   13    0    -32.30  -41.821800
 -25   -8    -1    -1    1     4     -1    7    -31.68  -41.791744
 -25   -8    -1    -1    1     4     -1    7    -31.06  -41.783073
 -71   -9    -2    0     -2    -9    -10   -28  -30.25  -41.793442
 10    -1    -4    -7    -3    -1    -24   -22  -29.44  -41.819138
 10    -1    -4    -7    -3    -1    -24   -22  -28.47  -41.858898
 21    8     2     4     2     10    28    37   -27.40  -41.913734
 -9    -3    -1    3     2     1     -16   2    -25.86  -41.983891
 -9    -3    -1    3     2     1     -16   2    -24.86  -42.067085
 35    1     -1    -5    -4    -7    -5    -25  -24.03  -42.159409
 -15   0     -1    -4    -5    -9    5     3    -22.95  -42.254784
 -15   0     -1    -4    -5    -9    5     3    -21.95  -42.346630
 27    -3    -1    2     1     3     36    8    -21.06  -42.427933
 -49   3     1     -1    -1    -4    -4    -2   -20.20  -42.487953
 -14   0     -1    0     1     -11   -31   -10  -19.47  -42.514477
 0     -2    0     0     0     1     -8    -2   -18.66  -42.495419
 0     -2    0     0     0     1     -8    -2   -17.79  -42.417629
 -13   -2    0     -1    3     11    8     2    -17.19  -42.269016
 0     6     1     1     2     4     -1    8    -16.48  -42.036228
 -64   -5    2     0     0     -23   10    -5   -15.78  -41.707787
 19    2     -1    -2    -1    9     -9    3    -15.00  -41.274334
 19    2     -1    -2    -1    9     -9    3    -14.19  -40.730652
 2     1     2     3     1     -1    -11   -7   -13.43  -40.075073
 2     1     2     3     1     -1    -11   -7   -11.89  -39.314781
 -5    -2    -3    -3    -2    11    -6    -11  -11.00  -38.465786
 -10   -1    -1    -1    -3    -5    -3    -2   -10.03  -37.550735
 -10   -1    -1    -1    -3    -5    -3    -2   -9.35  -36.590744
 20    -2    -5    -7    -2    16    16    2    -8.65  -35.605228
 -10   -2    -2    -2    -2    2     -6    -7   -7.89  -34.616577
 -1    -1    3     4     -1    -6    -12   -1   -7.41  -33.646873
 -1    -1    -4    -2    0     -7    1     -3   -6.98  -32.706520
 -1    -1    -4    -2    0     -7    1     -3   -6.30  -31.794538
 -4    -1    0     0     0     0     -1    1    -5.76  -30.891321
 -2    0     -1    -2    1     0     -3    -3   -5.18  -29.947302
 -2    0     -1    -2    1     0     -3    -3   -4.34  -28.887165
 2     -2    -3    -3    -5    5     -8    -2   -3.76  -27.625448
 2     -2    -3    -3    -5    5     -8    -2   -3.33  -26.074425
 1     -3    0     0     1     -2    -1    0    -2.84  -24.136127
 1     1     1     -1    0     -4    1     0    -2.27  -21.700672
 1     0     1     -1    -1    -3    -1    0    -1.31  -18.675447
 1     0     1     -1    -1    -3    -1    0    -0.90  -15.033713
 -4    -1    -2    -2    -3    -1    -7    -4   -0.67  -10.877423
 -2    -1    1     0     -3    -4    8     0    -0.46  -6.487222
 0     -2    -3    -3    -1    -3    4     3    0.47  -2.316439
 1     0     1     2     0     -4    -1    -1   0.60  1.080586
 0     0     -1    0     1     -1    -1    1    0.76  3.197806
