fx fy fz tx ty tz 
-1.693182 0.477124 1.166579 0.234432 -0.984831 -0.154112
-1.319129 0.128420 1.306796 0.301473 -0.889673 -0.134921
-1.485397 0.393105 0.788300 0.274654 -0.910216 -0.136168
-1.418756 0.505271 0.600922 0.261651 -0.862810 -0.123861
-1.290250 0.309686 0.915886 0.288019 -0.821258 -0.112039
-1.338440 0.277740 1.189325 0.286404 -0.820660 -0.106216
-1.222904 0.442299 1.202286 0.246402 -0.789752 -0.094703
-1.282526 0.526353 1.510446 0.219466 -0.802488 -0.094526
-1.209833 0.337804 2.152635 0.239161 -0.778599 -0.090605
-1.196612 0.398207 2.267259 0.220822 -0.763198 -0.087478
-1.142689 0.549037 2.400263 0.188019 -0.742779 -0.084997
-1.143880 0.208536 2.722308 0.214010 -0.739279 -0.084143
-1.024300 0.129314 2.892541 0.207947 -0.713981 -0.078981
-1.144608 0.075987 2.833325 0.202179 -0.748230 -0.081376
-0.968307 -0.178666 2.872792 0.234565 -0.722527 -0.075582
-1.041632 -0.374459 2.889524 0.268240 -0.753266 -0.082500
-1.098833 -0.484627 2.728295 0.283392 -0.761506 -0.084147
-1.111615 -0.568816 2.549358 0.289672 -0.771996 -0.087807
-1.154292 -0.627483 2.474770 0.299767 -0.783588 -0.090011
-1.048735 -0.689821 2.410058 0.318534 -0.768423 -0.087580
-1.000696 -0.672614 2.389709 0.338565 -0.770783 -0.087614
-0.924245 -0.645469 2.399225 0.355107 -0.762128 -0.086533
-0.898934 -0.668921 2.556470 0.364731 -0.756235 -0.089022
-0.958292 -0.642041 2.789316 0.351371 -0.751146 -0.091712
-1.036498 -0.627998 3.175975 0.327760 -0.758471 -0.098110
-1.093118 -0.658614 3.636061 0.311614 -0.762251 -0.102454
-1.160785 -0.548809 4.070240 0.289441 -0.769936 -0.107318
-1.168003 -0.574229 4.833722 0.284809 -0.782149 -0.112515
-1.122791 -0.593998 5.563289 0.253841 -0.772219 -0.113990
-1.113871 -0.740492 6.662844 0.195945 -0.764390 -0.116279
-1.166004 -1.075896 7.891189 0.172190 -0.751801 -0.113735
-0.980411 -0.734396 8.603335 0.066395 -0.734151 -0.111669
-1.045330 -0.734507 10.006055 0.050146 -0.745756 -0.114121
-0.969599 -0.884457 11.637423 0.054053 -0.697506 -0.112804
-1.214152 -0.936764 13.032771 -0.002521 -0.649689 -0.111448
-1.341883 -0.867304 13.789070 -0.110358 -0.555840 -0.095165
-1.352980 -1.348082 15.460715 -0.097972 -0.525518 -0.094952
-1.190910 -1.714761 17.006574 -0.068536 -0.501698 -0.090386
-1.237875 -1.368905 17.347026 -0.138741 -0.515742 -0.091739
-1.304584 -1.553763 18.168893 -0.159215 -0.510372 -0.092863
-1.172468 -1.989382 18.935745 -0.147710 -0.481096 -0.092579
-1.241654 -2.121437 18.948551 -0.180551 -0.493721 -0.093534
-1.225221 -2.311224 19.047027 -0.187315 -0.507340 -0.093348
-1.101067 -2.642784 19.354318 -0.160914 -0.530003 -0.097597
-0.912603 -2.491815 19.244881 -0.173011 -0.536408 -0.099151
-0.813795 -2.407732 19.296849 -0.148631 -0.543224 -0.102248
-0.870200 -2.393820 19.609285 -0.126492 -0.544163 -0.105697
-1.064493 -2.191149 19.578140 -0.134986 -0.558526 -0.110023
-1.094953 -1.968859 19.711252 -0.134044 -0.562975 -0.112248
-0.963041 -1.828974 19.888930 -0.119686 -0.567147 -0.112389
-0.890923 -1.594004 19.993020 -0.154139 -0.579252 -0.115770
-0.945297 -1.569089 20.217930 -0.198761 -0.596469 -0.120659
-0.924826 -1.638543 20.731665 -0.223062 -0.605441 -0.123761
-0.874215 -1.386291 21.295662 -0.249996 -0.613031 -0.123673
-0.943155 -1.065970 21.724999 -0.282594 -0.630097 -0.126597
-1.085629 -1.113934 22.735180 -0.288329 -0.642957 -0.134160
-1.231144 -1.182685 23.547365 -0.304097 -0.652396 -0.140470
-1.275024 -0.970853 24.209944 -0.333265 -0.660121 -0.144246
-1.254657 -0.863796 25.090309 -0.333440 -0.655946 -0.145953
-1.293499 -0.837111 25.748555 -0.344773 -0.650909 -0.149439
-1.353573 -0.735540 26.239922 -0.376842 -0.646171 -0.151941
-1.297272 -0.693884 26.640731 -0.385172 -0.648912 -0.154445
-1.278500 -0.740242 27.010641 -0.370171 -0.666599 -0.157804
-1.230815 -0.735781 27.115411 -0.374234 -0.677804 -0.159124
-1.202779 -0.845461 27.343448 -0.360951 -0.698875 -0.163427
-1.130583 -1.105223 27.374179 -0.325709 -0.708665 -0.168911
-1.153548 -1.188771 27.272235 -0.315970 -0.717548 -0.172831
-1.183183 -1.371200 27.126876 -0.293979 -0.734462 -0.177100
-1.150554 -1.403741 26.899570 -0.287928 -0.745970 -0.177910
-1.116745 -1.315375 26.627417 -0.288806 -0.757910 -0.179049
-1.091454 -1.188135 26.305137 -0.300728 -0.760733 -0.180644
-1.139378 -1.165505 26.130462 -0.298746 -0.780358 -0.187718
-1.152075 -1.126488 25.750207 -0.305982 -0.786993 -0.192604
-1.185407 -1.048388 25.338324 -0.319120 -0.796074 -0.199110
-1.273258 -1.033007 24.903754 -0.309785 -0.814645 -0.207600
-1.321642 -0.926983 24.403847 -0.295104 -0.826682 -0.212513
-1.405864 -0.600975 23.457251 -0.304215 -0.841798 -0.214954
-1.430982 -0.370227 22.550956 -0.305575 -0.840745 -0.213991
-1.454589 -0.278871 21.747718 -0.291405 -0.849529 -0.212646
-1.401820 -0.130757 20.897743 -0.285142 -0.851339 -0.208247
-1.342968 0.010297 20.120490 -0.278860 -0.854711 -0.202325
-1.328150 -0.023134 19.538197 -0.256546 -0.861006 -0.197469
-1.320801 -0.093187 19.158598 -0.235932 -0.859457 -0.194437
-1.361657 -0.031998 18.654948 -0.238329 -0.853652 -0.190910
-1.379683 -0.008953 18.332108 -0.233385 -0.843042 -0.187300
-1.386790 0.018882 18.060806 -0.229854 -0.833013 -0.184152
-1.403328 0.144699 17.562236 -0.239515 -0.842762 -0.180423
-1.332975 0.255497 17.111714 -0.243627 -0.848195 -0.177719
-1.277351 0.204303 16.718612 -0.221419 -0.860994 -0.177959
-1.246684 0.170576 16.038869 -0.204736 -0.870589 -0.177240
-1.280446 0.138476 15.273535 -0.182045 -0.885523 -0.180002
-1.344797 0.057705 14.260472 -0.149084 -0.906598 -0.183083
-1.455734 0.018552 13.296259 -0.111853 -0.932980 -0.185245
-1.504364 -0.145547 12.280970 -0.061500 -0.948457 -0.185826
-1.575751 -0.192510 11.185797 -0.040522 -0.962396 -0.186104
-1.602849 -0.100365 9.878982 -0.036367 -0.964437 -0.183571
-1.596437 -0.155110 8.975936 -0.002584 -0.968107 -0.183026
-1.516326 -0.151215 8.051363 0.026914 -0.950142 -0.177435
-1.460552 0.161468 6.870316 0.022144 -0.946896 -0.174081
-1.464396 -0.101716 6.395958 0.094736 -0.960066 -0.173616
-1.419811 -0.157511 5.776948 0.121100 -0.937276 -0.166364
-1.535771 0.184055 4.743351 0.091211 -0.957081 -0.167322
-1.467457 -0.049846 4.592788 0.155511 -0.936366 -0.159245
