EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 0     3     0     -1    -2    -2    -1    1    -5.70  -19.264744
 -4    3     -1    -1    0     -2    0     -2   -4.82  -18.755796
 -1    2     0     -1    -2    -2    0     0    -4.46  -18.249249
 -2    -1    -3    -5    2     1     0     -3   -3.66  -17.738325
 -2    -2    -1    2     1     1     -2    -1   -3.35  -17.216749
 1     -1    -1    1     0     -1    -1    -1   -2.52  -16.675180
 1     -1    -1    1     0     -1    -1    -1   -2.36  -16.097269
 0     2     2     -1    -2    -2    -1    -1   -2.22  -15.457609
 -1    2     -1    -3    -2    -2    0     -4   -1.78  -14.735000
 -9    -3    -3    -1    -1    2     -3    -2   -1.64  -13.918285
 -10   0     1     -1    -1    -2    -3    0    -1.37  -13.010089
 -10   0     1     -1    -1    -2    -3    0    -1.41  -12.031766
 -5    -7    -3    -1    -2    0     -6    -6   -1.40  -11.019057
 2     -13   0     2     -2    1     4     2    -1.03  -10.011651
 3     6     -2    -1    0     -1    -5    -4   -1.19  -9.041335
 -1    1     1     -1    -1    -1    -1    -3   -1.29  -8.130342
 -11   2     -1    0     0     -2    -1    -3   -1.19  -7.297319
 5     10    -3    -2    -1    -4    -3    -3   -1.65  -6.563438
 5     10    -3    -2    -1    -4    -3    -3   -1.78  -5.944453
 0     -9    4     3     1     -1    -8    4    -2.06  -5.441561
 -12   -17   -7    -1    0     2     0     -9   -2.65  -5.045481
 -14   22    -4    -2    -1    -1    0     -4   -3.08  -4.753643
 -9    8     -1    -2    -1    0     -2    3    -3.98  -4.571922
 -1    -9    -2    1     1     1     3     1    -4.38  -4.501188
 -1    16    -3    0     0     0     -1    7    -4.64  -4.528237
 12    -3    -1    -2    -3    -1    5     -1   -5.42  -4.636914
 -4    -16   2     0     1     -2    -8    -11  -5.82  -4.819114
 3     -7    -3    -2    -3    -2    2     -4   -6.61  -5.070080
 3     -7    -3    -2    -3    -2    2     -4   -6.96  -5.375626
 0     -4    0     -3    -4    -3    0     1    -7.34  -5.716848
 2     12    0     0     0     -1    0     -1   -7.60  -6.071683
 1     -40   -1    -2    -1    -1    -2    0    -7.72  -6.422015
 -4    -2    -3    -1    -1    1     2     -3   -7.94  -6.755184
 -5    -10   -6    -2    -2    0     4     8    -8.05  -7.066416
 9     9     3     0     0     -1    -2    -3   -8.00  -7.356340
 -13   -23   -5    -1    0     0     -10   -3   -8.09  -7.635434
 -6    -1    -3    -2    -5    -3    3     -1   -8.21  -7.918860
 -6    -1    -3    -2    -5    -3    3     -1   -8.07  -8.214044
 -6    -44   -2    -4    -2    -4    -8    -13  -8.21  -8.516114
 19    27    4     0     -1    0     5     12   -8.61  -8.821890
 -10   -31   1     2     2     0     -2    8    -8.58  -9.143737
 6     16    5     -1    0     1     12    3    -8.84  -9.497291
 6     16    5     -1    0     1     12    3    -8.89  -9.884844
 -3    15    -1    0     -1    0     0     4    -8.90  -10.297485
 -1    27    -2    0     -1    -1    1     -2   -9.03  -10.720941
 3     -1    2     0     1     2     -1    -2   -9.29  -11.136105
 7     -3    -2    -1    -4    -1    1     -2   -9.28  -11.525444
 -4    0     -7    -1    0     -3    -3    0    -9.39  -11.878689
 -4    0     -7    -1    0     -3    -3    0    -9.72  -12.190732
 -8    -49   -8    -4    -2    -4    -2    -2   -9.65  -12.458696
 4     -12   -3    -1    -1    -1    3     1    -9.62  -12.685749
 -4    2     0     -1    -2    -2    -4    -6   -9.66  -12.874865
 -20   23    6     -1    0     0     0     -2   -9.67  -13.031709
 4     11    -3    -1    1     0     7     0    -9.87  -13.169713
 -5    -22   -2    0     0     -1    2     -6   -9.74  -13.298854
 -5    -22   -2    0     0     -1    2     -6   -9.86  -13.416593
 4     -2    -4    -2    -2    0     6     17   -9.77  -13.514895
 6     -7    -3    -3    -1    -4    -6    -6   -9.94  -13.588149
 -8    -5    -3    -2    -3    -3    -6    -8   -10.07  -13.636253
 7     8     0     1     1     -2    -10   0    -10.20  -13.664940
 7     8     0     1     1     -2    -10   0    -10.19  -13.680895
 3     35    2     -2    -2    0     -2    -1   -9.99  -13.686875
 -1    12    1     0     1     -1    6     -1   -10.09  -13.681158
 -5    -26   -4    0     -1    -1    1     2    -10.17  -13.658162
 -4    8     4     1     -1    1     1     11   -10.21  -13.613379
 -13   -4    -6    -3    1     0     -3    -7   -10.00  -13.546726
 1     12    -3    -4    -1    2     2     13   -9.96  -13.466965
 -1    -8    2     1     -4    -2    -7    -3   -10.29  -13.383999
 1     -18   2     1     -1    0     -2    -3   -10.23  -13.300553
 20    11    -2    -3    -4    -3    0     0    -10.21  -13.218343
 -21   -17   -6    -5    -4    -4    -5    -7   -10.34  -13.150670
 -21   -17   -6    -5    -4    -4    -5    -7   -10.23  -13.126789
 -8    -8    -1    0     0     0     -1    -3   -10.20  -13.174783
 -4    2     1     1     0     -2    -2    3    -10.23  -13.300897
 -24   -10   -5    -3    -1    0     0     3    -10.11  -13.495440
 -4    3     0     0     -1    -4    -8    -5   -10.11  -13.748590
 -7    -19   -3    0     0     1     -1    -5   -10.25  -14.051826
 -1    -24   3     1     1     0     4     2    -10.21  -14.387679
 17    18    -2    -2    -3    -2    4     -4   -10.17  -14.736456
 18    29    2     0     0     3     7     6    -10.15  -15.091777
 -7    -10   -5    -2    2     -2    2     -9   -10.17  -15.456487
 14    15    2     1     1     0     -7    -1   -10.33  -15.830039
 30    -4    7     2     0     2     7     12   -10.13  -16.209703
 -6    -6    -7    -3    -1    1     0     -7   -10.23  -16.599264
 -14   -2    2     1     1     0     -6    -2   -10.52  -16.994942
 -22   -52   -7    -2    0     0     -1    0    -10.55  -17.384905
 -2    -9    -3    -3    -5    -6    -8    4    -10.41  -17.759106
 -16   6     -4    -3    0     1     4     -9   -10.48  -18.108482
 -16   1     -5    -3    -1    -1    1     -7   -10.37  -18.428646
 2     -10   -1    2     -2    2     10    2    -10.23  -18.722572
 7     0     -6    -4    -5    -5    4     -7   -10.25  -18.991478
 -5    -4    -2    -2    -2    -1    -2    -2   -10.58  -19.241776
 -27   1     1     1     1     0     3     7    -10.51  -19.482525
 30    22    1     -3    -4    -4    -8    3    -10.45  -19.726351
 -2    -10   -1    1     0     2     2     -4   -10.65  -19.980188
 -1    8     2     -2    -4    -2    -9    -2   -10.73  -20.242933
 -1    8     2     -2    -4    -2    -9    -2   -10.80  -20.513083
 10    5     3     -2    0     0     5     5    -10.60  -20.784571
 -22   -29   -4    0     1     1     4     -6   -10.85  -21.054665
 16    21    3     0     0     0     -1    -6   -10.71  -21.316996
 0     10    -8    -2    -2    -3    -5    2    -10.53  -21.561028
 -3    1     -2    -3    -1    -3    -1    -10  -10.66  -21.777626
 -11   -13   -1    0     1     1     -1    -1   -10.72  -21.959051
 4     -6    -1    -1    -3    -1    3     20   -10.64  -22.102461
 0     -35   -6    0     0     -2    -10   -14  -10.90  -22.204681
 -27   -22   -5    1     1     0     2     -7   -11.01  -22.260239
 2     23    -1    -4    -2    -3    -1    -7   -10.87  -22.271076
 13    -11   1     2     3     3     -1    4    -10.87  -22.242424
 -37   -11   -5    -3    0     1     -2    -14  -11.17  -22.185146
 25    22    2     0     -2    0     0     5    -11.12  -22.114859
 0     6     -3    0     2     0     -6    -3   -11.16  -22.041609
 -34   -49   -3    -4    -4    -5    -8    -4   -11.42  -21.967951
 -34   -49   -3    -4    -4    -5    -8    -4   -11.61  -21.902767
 5     20    -3    0     -1    -1    -2    -3   -11.72  -21.861147
 -10   15    0     0     0     -1    1     6    -11.95  -21.849932
 -18   -56   -4    -2    -1    0     4     -6   -11.91  -21.860914
 12    -5    3     1     0     0     4     -1   -12.53  -21.880062
 -4    -21   -1    0     0     -1    1     -2   -12.52  -21.895428
 -13   9     -3    -3    -2    0     -4    -4   -12.43  -21.897490
 -13   9     -3    -3    -2    0     -4    -4   -12.41  -21.881044
 6     -67   1     0     -1    -1    -2    -8   -12.67  -21.846794
 -2    56    1     1     0     0     -4    4    -12.54  -21.795919
 14    37    0     -2    -1    -1    1     9    -12.76  -21.722927
 -3    2     2     2     2     0     3     -3   -12.79  -21.621168
 0     -10   -1    -2    -2    -1    -1    0    -13.01  -21.490185
 11    42    0     1     -4    -2    0     4    -13.09  -21.333874
 -2    12    -7    -5    -3    -1    0     7    -13.05  -21.161451
 -7    -7    -1    1     2     2     -1    -16  -13.12  -20.986988
 -1    -10   0     -3    -3    -4    -7    -3   -13.18  -20.822657
 7     17    -1    0     0     2     2     2    -13.15  -20.678019
 20    -9    -1    0     -1    -5    -7    -9   -13.18  -20.548615
 -18   9     0     -3    0     0     -4    3    -13.13  -20.432133
 6     0     -7    -4    -3    -3    -5    6    -13.14  -20.325411
 10    24    5     1     0     0     8     4    -13.21  -20.231905
 10    24    5     1     0     0     8     4    -12.99  -20.152428
 -2    -5    -3    -4    -3    -4    2     -6   -12.96  -20.085695
 -6    -27   -7    -2    -2    1     3     -1   -12.81  -20.027264
 2     0     2     3     1     2     0     -2   -12.69  -19.976515
 2     0     2     3     1     2     0     -2   -12.73  -19.935822
 -7    33    -1    -4    -2    -3    -3    -3   -12.83  -19.901129
 12    3     3     1     0     -1    1     1    -12.70  -19.868071
 -15   -21   -3    0     0     1     0     -3   -12.71  -19.827686
 -24   1     -2    -1    -1    0     0     -3   -12.63  -19.770731
 -5    -2    -5    -4    -2    1     8     -5   -12.77  -19.691702
 8     9     2     -2    -2    -1    -3    7    -12.57  -19.594120
 -3    -9    0     2     -3    -2    -5    -2   -12.49  -19.483536
 2     -7    -5    -2    0     -2    0     -1   -12.81  -19.363115
 -5    -19   -5    -2    -1    -4    -1    0    -12.59  -19.229509
 17    -8    2     -1    -2    0     -2    -9   -12.62  -19.080454
 2     7     -4    -2    -2    -2    -6    -3   -12.61  -18.917936
 2     20    1     -1    -1    -3    -3    1    -12.56  -18.745386
 0     -2    7     1     1     5     15    23   -12.39  -18.559994
 1     -22   -4    -2    -1    -2    -2    0    -12.38  -18.354971
 -20   -3    1     -2    -3    -3    -4    -6   -12.60  -18.127176
 0     10    4     1     -2    0     -7    0    -12.51  -17.883333
 -3    16    -5    -2    -2    -2    6     -3   -12.49  -17.630629
 -3    16    -5    -2    -2    -2    6     -3   -12.72  -17.367899
 -12   4     -6    -2    -3    -2    -5    -9   -12.79  -17.092413
 -15   6     1     2     1     -2    -6    -2   -12.70  -16.810007
 0     6     -4    -1    0     -3    -4    4    -12.62  -16.532005
 4     1     -4    -2    -2    -1    -1    -6   -12.61  -16.262604
 19    20    0     0     -2    -4    -4    6    -12.76  -16.001703
 -8    -8    2     -1    1     2     7     -3   -12.61  -15.760423
 0     -40   -3    0     -1    -3    -5    0    -12.58  -15.551622
 1     8     1     0     0     2     0     -4   -12.63  -15.372968
 -12   2     -4    1     1     1     1     0    -12.62  -15.214422
 -10   -37   -2    -4    -4    -1    3     -7   -12.61  -15.074943
 -10   -37   -2    -4    -4    -1    3     -7   -12.54  -14.960181
 4     5     -1    0     0     1     -5    0    -12.67  -14.871864
 0     15    2     2     2     0     0     -4   -12.52  -14.802872
 13    -5    -7    -3    -1    -2    3     9    -12.50  -14.742858
 0     28    4     1     1     2     7     -2   -12.45  -14.688018
 -16   23    -2    0     -2    -3    -6    -9   -12.61  -14.639069
