fx fy fz tx ty tz 
-1.350213 -1.041133 52.555139 -0.439649 -0.823354 -0.235059
-1.266130 -1.184759 52.679036 -0.426332 -0.821222 -0.233770
-1.168639 -1.240997 52.290071 -0.421047 -0.830251 -0.234029
-1.205441 -1.236617 52.068701 -0.422106 -0.855255 -0.236958
-1.161862 -1.258609 51.707178 -0.420349 -0.869481 -0.240720
-1.160344 -1.183774 51.223214 -0.437938 -0.890189 -0.245103
-1.126034 -1.167301 50.775515 -0.447215 -0.910709 -0.248718
-1.039739 -1.143045 50.205501 -0.449199 -0.913351 -0.247944
-1.067807 -1.096543 49.676104 -0.431101 -0.931309 -0.249026
-1.100628 -0.944521 48.991507 -0.409410 -0.932829 -0.245318
-1.259823 -0.731682 48.091298 -0.382986 -0.956717 -0.244501
-1.321139 -0.473542 47.046624 -0.385971 -0.954051 -0.240325
-1.315272 -0.262768 45.970562 -0.394974 -0.957226 -0.240612
-1.307267 -0.165771 45.009033 -0.387832 -0.971198 -0.240706
-1.248142 -0.080760 44.167111 -0.365134 -0.995358 -0.241854
-1.195858 0.087692 43.118578 -0.349420 -1.014288 -0.240268
-1.158020 0.475195 41.876762 -0.372476 -1.027734 -0.239402
-1.238601 0.706659 40.663509 -0.382542 -1.043401 -0.239192
-1.213132 0.556010 39.920932 -0.338220 -1.022146 -0.234683
-1.240365 0.518353 38.940093 -0.306202 -1.014874 -0.228816
-1.288702 0.849024 37.644679 -0.319913 -1.020530 -0.219416
-1.287477 0.978914 36.700384 -0.300858 -1.029233 -0.207747
-1.205665 0.925305 36.086459 -0.253534 -1.040735 -0.196603
-1.087323 1.099239 35.480939 -0.244056 -1.045758 -0.188347
-1.011468 1.416854 34.846411 -0.250056 -1.051061 -0.183660
-1.008383 1.570099 34.527656 -0.231943 -1.048141 -0.181169
-1.094080 1.563589 34.695022 -0.197084 -1.043471 -0.183240
-1.118477 1.476206 34.847349 -0.190631 -1.016445 -0.182809
-1.224753 1.447184 35.091698 -0.236735 -1.000521 -0.181588
-1.302817 1.148154 35.821270 -0.255982 -0.996301 -0.180473
-1.327035 0.927086 36.653435 -0.264632 -0.965625 -0.169760
-1.222287 1.143687 37.544060 -0.306331 -0.917778 -0.160035
-1.394743 1.140220 38.687080 -0.333446 -0.896369 -0.152988
-1.305099 0.920650 40.280379 -0.359426 -0.810971 -0.137706
-1.246025 0.643255 41.921502 -0.366489 -0.756568 -0.129912
-1.280725 0.225278 44.115035 -0.351894 -0.734516 -0.124749
-1.237629 -0.297260 46.888578 -0.343101 -0.698064 -0.121631
-1.300559 -0.319369 48.835943 -0.426553 -0.638393 -0.120862
-1.550475 -0.772799 51.597195 -0.440670 -0.593187 -0.129064
-1.667321 -1.808244 55.356853 -0.382138 -0.493694 -0.127541
-1.656988 -1.792507 57.053919 -0.498537 -0.377643 -0.120271
-2.041653 -2.001104 59.450863 -0.558082 -0.369448 -0.132793
-2.223281 -2.964641 62.198868 -0.527229 -0.289160 -0.125678
-1.984178 -3.131199 63.611512 -0.579303 -0.203044 -0.123679
-2.292837 -3.889351 65.829776 -0.575489 -0.272447 -0.148711
-1.982727 -4.402695 67.069395 -0.621055 -0.234605 -0.143795
-1.537063 -4.553715 68.819174 -0.680052 -0.264934 -0.159245
-1.607602 -5.323040 71.102131 -0.641328 -0.385529 -0.178940
-1.488358 -5.230052 72.403221 -0.738061 -0.445858 -0.186966
-1.944951 -5.683248 74.623333 -0.734198 -0.627976 -0.217876
-1.585970 -6.140892 75.780650 -0.745477 -0.618029 -0.212438
-1.567077 -5.982586 77.355506 -0.826137 -0.721679 -0.230381
-1.234272 -6.546705 79.104637 -0.808990 -0.818187 -0.239716
-0.871042 -6.821181 79.916152 -0.837484 -0.925330 -0.244511
-0.807137 -6.679963 80.384779 -0.906988 -1.072714 -0.263648
-0.482426 -6.865847 80.722724 -0.916821 -1.155091 -0.260318
0.142544 -7.002593 81.251825 -0.903177 -1.193825 -0.258096
0.074834 -6.736377 80.913134 -0.945690 -1.321656 -0.279433
0.755384 -6.458453 80.212337 -0.996249 -1.233364 -0.259951
0.138378 -5.987089 79.719560 -1.035724 -1.438361 -0.293980
0.553008 -5.678346 79.446429 -1.000331 -1.380357 -0.276985
1.008815 -4.901540 78.672933 -0.987358 -1.339586 -0.269917
0.935745 -3.880568 77.567183 -1.027840 -1.410939 -0.280356
0.410366 -3.377011 76.721481 -1.080074 -1.479209 -0.286113
1.081457 -3.711118 76.481940 -1.052816 -1.331891 -0.274212
0.709359 -3.450361 76.400364 -1.039320 -1.354669 -0.280231
0.253934 -2.366056 75.396724 -1.054212 -1.411057 -0.304284
0.022821 -1.416661 74.689047 -1.091657 -1.379409 -0.307376
0.341611 -1.132348 74.403475 -1.055392 -1.247903 -0.302406
-0.282870 -1.176422 74.386719 -0.983256 -1.274514 -0.320153
-0.106809 -0.804648 74.164679 -0.939225 -1.176183 -0.331036
-0.392667 -0.071662 73.464400 -0.918025 -1.152011 -0.350501
-1.114966 0.256946 72.847458 -0.846614 -1.257163 -0.393134
-0.866760 0.661774 71.459345 -0.759884 -1.119069 -0.388674
-1.965432 0.729656 70.904331 -0.660478 -1.296485 -0.413716
-1.276266 1.373396 68.947966 -0.635059 -1.119883 -0.399552
-1.884457 1.857956 67.552903 -0.614199 -1.194632 -0.419760
-1.608659 2.067367 66.415941 -0.560503 -1.101851 -0.417278
-2.014574 2.168436 65.398047 -0.489460 -1.132910 -0.430990
-2.009549 2.513701 64.115963 -0.472031 -1.141474 -0.446417
-1.337693 2.868720 62.342149 -0.464670 -0.934456 -0.418873
-2.235956 2.816378 60.789313 -0.383838 -1.120956 -0.456921
-1.948961 2.800961 59.236444 -0.341693 -0.988258 -0.423512
-1.686303 2.510011 57.713564 -0.276329 -0.908302 -0.412977
-2.338161 2.669040 55.944466 -0.263108 -1.011388 -0.432107
-2.685867 2.866134 54.486427 -0.218983 -1.037109 -0.437899
-2.346206 3.144308 53.037805 -0.132184 -0.949027 -0.436647
-2.571134 3.252890 52.444098 -0.117724 -0.994353 -0.450836
-3.015088 3.507470 51.581894 -0.134978 -1.026075 -0.461855
-2.889784 3.537394 50.928483 -0.138943 -0.940230 -0.452960
-2.877138 3.206717 51.113112 -0.088584 -0.878845 -0.440373
-2.846177 2.891347 51.248537 -0.049298 -0.796273 -0.414467
-2.562766 2.855776 51.296104 -0.055267 -0.652815 -0.376929
-2.676279 2.716544 51.567006 -0.043459 -0.598786 -0.356101
-2.482608 2.234937 52.291516 0.012407 -0.495033 -0.331057
-2.315294 2.142701 52.747308 0.011842 -0.407886 -0.308730
-2.166906 1.901629 53.054112 0.009331 -0.374736 -0.297352
-1.860153 1.320740 53.702700 0.022629 -0.294677 -0.275755
-1.572386 0.592734 54.417531 0.026975 -0.228983 -0.261334
-1.687071 0.021835 54.813553 0.029996 -0.219529 -0.249623
-1.449470 -0.213768 55.249684 0.067722 -0.142025 -0.222542
-1.249346 -0.291801 55.409509 0.125267 -0.086404 -0.201762
-1.208156 -0.463947 55.234275 0.136038 -0.039831 -0.185882
-1.149586 -0.749037 54.822431 0.121004 0.000153 -0.174837
-1.132653 -1.183696 54.263736 0.146573 0.003488 -0.171414
-0.995501 -1.214367 53.633309 0.168964 -0.000515 -0.167159
-0.903381 -0.875358 52.473765 0.139282 -0.026495 -0.162368
-0.604652 -0.795822 51.346979 0.110779 -0.031433 -0.155610
-0.424780 -1.155109 50.904372 0.131034 -0.054364 -0.149836
-0.305630 -1.405772 50.354901 0.145197 -0.061165 -0.141161
-0.478889 -1.104464 49.346765 0.108109 -0.090726 -0.135527
-0.620556 -0.875902 48.516368 0.088710 -0.099620 -0.126740
-0.627859 -0.968748 48.182213 0.101448 -0.092088 -0.116056
-0.729228 -1.029745 47.869701 0.098098 -0.098273 -0.109375
-0.732720 -0.874615 47.411215 0.063525 -0.081470 -0.101207
-0.799937 -0.763566 46.916542 0.041377 -0.070778 -0.093996
-0.873479 -0.699319 46.939520 0.045890 -0.083553 -0.091492
-0.891562 -0.633015 47.048131 0.059568 -0.100957 -0.086610
-0.753836 -0.456659 47.134709 0.065201 -0.096249 -0.078511
-0.735838 -0.228359 47.324140 0.052431 -0.102034 -0.075303
-0.871018 -0.245661 47.687259 0.035676 -0.119082 -0.075156
-0.993751 -0.640344 48.573891 0.033713 -0.118980 -0.072628
-0.998070 -0.818586 49.265066 0.005033 -0.096844 -0.064993
-1.110925 -0.720367 50.138173 -0.017183 -0.113610 -0.066619
-1.061876 -0.617591 51.273086 -0.029331 -0.089662 -0.061348
-0.846133 -0.877884 52.542901 -0.019672 -0.041576 -0.056282
-0.939441 -1.111604 53.775722 -0.030837 -0.052776 -0.059296
-0.995131 -1.246190 54.901677 -0.036612 -0.049237 -0.057895
-0.921011 -1.348407 55.963699 -0.021066 -0.029763 -0.054381
-0.855727 -1.391006 56.791677 -0.023401 -0.014317 -0.055531
-0.862923 -1.357921 57.740114 -0.050286 -0.012538 -0.066509
-0.844664 -1.649553 58.612674 -0.059251 0.018519 -0.080105
-0.883484 -1.957178 59.484082 -0.047467 0.025744 -0.094501
-0.912757 -2.126624 60.158167 -0.067394 0.053534 -0.101830
-1.015468 -2.253834 60.768925 -0.092488 0.061927 -0.112472
-1.080514 -2.441731 61.595120 -0.090516 0.090093 -0.116791
-1.114835 -2.698766 62.527328 -0.071756 0.122655 -0.119256
-1.097331 -2.759688 63.282090 -0.072542 0.139192 -0.121455
-1.067055 -2.716465 63.931942 -0.087052 0.130114 -0.124952
-0.991752 -2.810361 64.732014 -0.085065 0.112627 -0.129895
-0.907223 -2.955968 65.382590 -0.079823 0.101939 -0.133842
-0.896827 -3.070131 65.793634 -0.092169 0.066639 -0.141471
-0.972245 -3.073712 65.957753 -0.121749 0.008293 -0.151697
-0.761758 -3.174969 66.164052 -0.132205 0.003772 -0.150845
-0.732561 -3.204303 66.210064 -0.143098 -0.046905 -0.155846
-0.667085 -3.072492 66.093166 -0.169079 -0.092079 -0.158394
-0.636188 -2.824828 65.839686 -0.181736 -0.134890 -0.156516
-0.527410 -2.596998 65.510443 -0.171461 -0.171871 -0.158820
-0.572843 -2.503860 65.380517 -0.148153 -0.214941 -0.163324
-0.471808 -2.303725 65.036198 -0.148704 -0.233969 -0.164041
-0.558711 -2.122005 64.756568 -0.143641 -0.291896 -0.170994
-0.520386 -1.913927 64.452344 -0.139242 -0.319832 -0.170881
-0.582152 -1.663286 63.948650 -0.143453 -0.364164 -0.171698
-0.737698 -1.361362 63.303110 -0.160067 -0.419690 -0.177313
-0.887074 -1.081581 62.472124 -0.181004 -0.458585 -0.181757
-1.020174 -0.809909 61.558606 -0.197569 -0.493564 -0.188433
-1.154810 -0.555845 60.690943 -0.202815 -0.532977 -0.195028
-1.205222 -0.292773 59.757539 -0.199385 -0.563094 -0.196975
-1.166888 -0.027120 58.841520 -0.190639 -0.591054 -0.196721
-1.136051 0.141981 57.954526 -0.171671 -0.626328 -0.196601
-1.082443 0.290701 57.015502 -0.161396 -0.654011 -0.194916
-1.040738 0.322402 56.224377 -0.143463 -0.674513 -0.191616
-1.065076 0.564545 54.930510 -0.159076 -0.683248 -0.184219
-1.135670 0.703448 54.106155 -0.153439 -0.689086 -0.180901
-1.211921 0.912338 53.159437 -0.149490 -0.687609 -0.177899
-1.263435 0.972839 52.591961 -0.123751 -0.686708 -0.177943
-1.277664 1.382023 51.458644 -0.151368 -0.687830 -0.171145
-1.274841 1.642716 50.865307 -0.159911 -0.709948 -0.166041
-1.157979 1.666178 50.446385 -0.145063 -0.710008 -0.156252
-1.093526 1.620438 50.305259 -0.130828 -0.702015 -0.147515
-1.113382 1.583751 50.093744 -0.125451 -0.703321 -0.142154
-1.044427 1.590136 49.794282 -0.119146 -0.688620 -0.134548
-1.079800 1.456979 49.765429 -0.092919 -0.695895 -0.132293
-1.148761 1.228082 49.614033 -0.066223 -0.707969 -0.133325
-1.268082 1.205023 49.404488 -0.070996 -0.720303 -0.133383
-1.297299 1.190980 48.845096 -0.091042 -0.727181 -0.133164
-1.364132 1.096383 48.277292 -0.099512 -0.740192 -0.133372
-1.298505 1.031178 47.853831 -0.076570 -0.728775 -0.129363
-1.319269 1.174778 46.926149 -0.042201 -0.730115 -0.126737
-1.348795 1.209550 45.902987 -0.006949 -0.714632 -0.120699
-1.341180 1.012028 44.797998 0.021234 -0.687017 -0.113775
-1.313080 0.528518 43.894236 0.076144 -0.674451 -0.109435
-1.205306 0.279562 42.829470 0.120758 -0.662631 -0.103825
-1.086925 0.331806 41.540243 0.148031 -0.653413 -0.098649
-1.122541 0.370727 40.153410 0.173205 -0.669690 -0.096868
-1.132767 0.294497 38.858022 0.191943 -0.672349 -0.094693
-1.196103 0.071482 37.998954 0.229353 -0.691233 -0.095584
-1.187285 -0.015551 36.702957 0.253581 -0.693850 -0.092240
-1.144021 0.346429 34.847032 0.228527 -0.689006 -0.087667
-1.242534 0.620242 32.946403 0.222256 -0.691040 -0.081504
-1.164232 0.505327 31.187590 0.263124 -0.668290 -0.077513
-1.268294 -0.075812 30.291421 0.360008 -0.674945 -0.077948
-1.111219 -0.037829 28.031122 0.356106 -0.629017 -0.067405
-1.048587 0.789644 24.879677 0.278661 -0.641401 -0.068479
-1.126066 0.186352 23.995230 0.426163 -0.687552 -0.076650
-0.747891 0.205059 21.435981 0.461960 -0.608285 -0.062110
-1.109252 0.871115 19.315183 0.403207 -0.690234 -0.082812
-1.531368 0.589170 16.838773 0.448097 -0.728740 -0.084240
-1.167747 0.705856 15.405607 0.449723 -0.645549 -0.076715
-1.498929 0.302549 13.722784 0.534115 -0.714783 -0.090217
-1.144454 0.995280 11.297873 0.460808 -0.638702 -0.075374
-1.507982 1.064434 9.326244 0.467020 -0.706503 -0.081007
-1.208678 0.908069 7.844028 0.488595 -0.649092 -0.072335
-1.415592 0.508783 6.973801 0.550821 -0.658911 -0.071121
-1.492951 0.601584 5.358987 0.517808 -0.670826 -0.074398
-0.912757 0.718145 3.613179 0.480554 -0.569984 -0.056308
-1.027939 0.525645 3.081981 0.495212 -0.592237 -0.061075
-1.149217 0.649122 1.080961 0.429800 -0.633324 -0.060536
-1.330576 0.348834 1.301453 0.442391 -0.697166 -0.075353
-0.872609 0.531155 -0.402274 0.355676 -0.605486 -0.053989
-1.428202 -0.243027 0.749229 0.447150 -0.698390 -0.066425
-1.148660 0.249169 -0.902439 0.334691 -0.670164 -0.058674
-0.859172 -0.238320 0.237317 0.404907 -0.615191 -0.052760
-0.957239 -0.172191 -0.837944 0.367712 -0.629738 -0.050985
-0.905487 -0.296025 -0.068001 0.389148 -0.598310 -0.045944
-1.254991 -0.255534 -0.339281 0.374301 -0.657182 -0.057435
-0.670201 0.161119 -1.001216 0.307579 -0.525192 -0.036838
-0.834886 -0.230825 -0.091236 0.368935 -0.585346 -0.051770
-0.850504 -0.012557 -0.540133 0.316076 -0.564432 -0.045870
-1.020991 0.382257 -0.859884 0.256707 -0.615818 -0.054103
-1.118327 0.774134 -0.993074 0.183902 -0.606398 -0.047135
-0.981645 0.178969 -0.014693 0.241157 -0.600876 -0.046027
-0.690620 -0.082316 0.513645 0.264806 -0.567134 -0.042341
-0.942005 0.870334 -0.714509 0.108736 -0.611262 -0.041343
-1.095904 1.092798 -0.630385 0.062411 -0.628973 -0.040162
-0.780020 0.523305 -0.059012 0.115360 -0.579226 -0.024775
-0.924974 0.042236 0.751341 0.156386 -0.594694 -0.022579
-1.054750 0.623590 0.397741 0.047364 -0.630702 -0.025014
-1.098778 0.742212 0.192415 0.007860 -0.620690 -0.023559
-0.599230 0.358904 1.087391 0.060109 -0.562150 -0.021749
-1.393247 0.241558 1.403132 0.076488 -0.717861 -0.042845
-0.546340 0.415414 1.262736 0.058147 -0.599921 -0.021140
-1.318333 0.571443 1.268011 0.047848 -0.724834 -0.020725
-0.715030 0.157871 1.566264 0.108786 -0.657045 0.002074
-0.894758 0.136102 1.773153 0.115459 -0.683315 0.011286
-0.518609 0.060763 1.732169 0.122098 -0.661766 0.017559
-0.915231 -0.130675 2.030678 0.143419 -0.704876 0.022470
-0.529485 -0.581757 2.265727 0.197105 -0.643639 0.032327
-0.799314 -0.691679 2.396148 0.206476 -0.714886 0.018430
-1.189974 -0.635685 2.179278 0.192114 -0.752436 0.020631
-0.246632 -0.820369 2.137087 0.215112 -0.611062 0.039231
-0.792770 -0.937243 2.214980 0.235453 -0.661872 0.040235
-0.662313 -1.041623 2.106831 0.246484 -0.674768 0.033682
-0.914367 -0.726902 1.537911 0.204978 -0.675043 0.039551
-0.739148 -0.853302 1.506463 0.238822 -0.635879 0.046907
-0.342752 -0.995330 1.519951 0.281580 -0.605622 0.042077
-0.853271 -1.144216 1.487131 0.326977 -0.656622 0.042184
-0.364941 -1.160792 1.266706 0.347924 -0.607118 0.043793
-0.728505 -1.318634 1.379640 0.384734 -0.647141 0.040524
-0.574128 -1.370796 1.562624 0.404060 -0.657086 0.031790
-0.761811 -1.306942 1.740020 0.399346 -0.671979 0.033499
-0.396540 -1.221104 2.190441 0.372909 -0.649517 0.028344
-0.698938 -1.416249 3.084035 0.362312 -0.675022 0.021875
-0.439909 -1.236874 3.374066 0.276866 -0.621064 0.024630
-0.908340 -0.656731 4.532277 0.163714 -0.704205 0.007107
-0.592507 -1.102933 6.795527 0.180766 -0.623602 0.023637
0.131787 -0.486819 8.171705 0.062673 -0.542078 0.028218
-0.222876 -0.419958 11.380813 0.054148 -0.617127 0.008033
-0.169086 -0.108522 13.732182 -0.038088 -0.536800 0.006329
-0.195248 -0.292425 16.991555 -0.061159 -0.397586 0.011794
-0.936680 -0.597019 21.170241 -0.091938 -0.357221 -0.005981
-1.158623 -0.422661 23.848913 -0.249378 -0.181389 0.007712
-1.325247 -1.119060 27.029994 -0.251933 -0.104492 0.003779
-1.525754 -1.591492 30.718293 -0.265436 -0.020649 0.014421
-1.270043 -1.805319 33.702192 -0.301480 0.029705 0.014292
-1.352939 -2.099166 36.284932 -0.345904 -0.005900 0.006453
-1.041484 -2.258960 37.434923 -0.446732 0.011818 0.002862
-1.220506 -3.418672 39.979488 -0.435603 -0.021022 -0.015415
-0.984634 -4.286995 40.778339 -0.513004 0.025550 -0.018288
-1.338413 -4.887305 42.527705 -0.539397 -0.028230 -0.032539
-1.168694 -5.202027 43.107867 -0.528941 -0.040195 -0.031685
-0.976606 -4.831423 43.762091 -0.575990 -0.043050 -0.034495
-1.238100 -5.939014 45.024050 -0.512651 -0.143168 -0.058861
-0.971027 -6.613480 45.483269 -0.576431 -0.102298 -0.058394
-0.652072 -7.130825 46.537206 -0.621444 -0.186415 -0.081917
-0.647673 -7.771676 48.081496 -0.556536 -0.302058 -0.092915
0.026297 -7.559091 48.668034 -0.616269 -0.252505 -0.085604
-0.376076 -6.774736 48.796044 -0.761830 -0.356485 -0.108271
-1.066574 -7.007152 50.114789 -0.725739 -0.476511 -0.133099
-0.510024 -7.357638 51.266716 -0.694731 -0.387631 -0.131005
-0.923237 -7.007949 51.341978 -0.792636 -0.518545 -0.153660
-0.754044 -6.784970 51.142224 -0.886952 -0.607326 -0.165680
-0.470924 -6.544412 50.930253 -0.919031 -0.665899 -0.162232
-0.306728 -6.520290 51.284659 -0.857080 -0.761190 -0.172850
-0.325254 -6.079503 50.978974 -0.861941 -0.783148 -0.170591
-0.338343 -5.194838 49.865340 -0.962173 -0.774333 -0.175809
-0.736786 -4.891232 49.388500 -0.985384 -0.809211 -0.197727
-0.743787 -4.857869 49.700600 -0.927072 -0.774092 -0.206632
-0.701917 -3.916492 49.676024 -0.966368 -0.743735 -0.206517
-0.596908 -2.996996 48.625668 -1.031956 -0.762399 -0.208446
-1.049506 -2.455506 49.070092 -1.050472 -0.828429 -0.213010
-0.807082 -2.331959 50.295494 -1.005558 -0.730021 -0.201694
-1.113086 -1.873982 50.659713 -0.988227 -0.718434 -0.200464
-1.482977 -1.299305 51.390286 -0.982929 -0.734302 -0.209692
-1.239358 -0.998223 52.352227 -0.959351 -0.595875 -0.187240
-1.529274 -1.258046 53.777954 -0.876917 -0.639329 -0.204280
-2.403002 -1.374081 55.215082 -0.809122 -0.752724 -0.223427
-1.706346 -1.022391 56.275535 -0.801742 -0.586706 -0.203621
-2.178114 -0.758384 57.675098 -0.759030 -0.666736 -0.218361
-2.315010 -0.636744 59.144406 -0.725870 -0.684785 -0.225255
-2.079374 -0.757381 60.715543 -0.701574 -0.583395 -0.211065
-2.147586 -0.858012 62.109628 -0.679761 -0.597831 -0.222354
-2.229101 -0.680980 63.388203 -0.689419 -0.605590 -0.220904
-2.464512 -0.948581 65.205167 -0.635735 -0.697028 -0.237589
-2.537022 -0.993669 66.185778 -0.652865 -0.700858 -0.231326
-2.125037 -1.294617 67.748951 -0.627764 -0.675932 -0.232545
-2.167996 -1.868599 69.225554 -0.572757 -0.736366 -0.234349
-1.948300 -2.438887 71.062663 -0.513070 -0.782672 -0.237083
-1.646114 -2.269165 71.025890 -0.584941 -0.785394 -0.232058
-1.537790 -2.519473 71.720767 -0.603254 -0.857706 -0.242665
-1.378908 -3.760277 73.819725 -0.504222 -0.926308 -0.249030
-1.009924 -4.187239 74.698440 -0.491839 -0.940478 -0.249960
-0.985963 -3.857284 74.374173 -0.602241 -1.024764 -0.254868
-0.772240 -3.595290 74.525913 -0.641872 -1.025294 -0.248527
-0.580158 -4.267941 75.693818 -0.492294 -1.053712 -0.250980
-0.412712 -4.425327 76.136318 -0.470449 -1.061122 -0.246807
-0.424728 -4.171655 75.708793 -0.543110 -1.109291 -0.254900
-0.381461 -4.349944 75.805687 -0.523872 -1.128841 -0.260636
0.001321 -4.647324 76.251467 -0.463172 -1.077353 -0.256085
-0.258050 -4.470647 76.443417 -0.479488 -1.104952 -0.259753
-0.148207 -4.203849 76.197216 -0.506620 -1.105271 -0.266004
-0.710436 -3.943890 76.223267 -0.511558 -1.192059 -0.279778
-0.210768 -3.910386 76.449307 -0.474284 -1.080901 -0.269403
-1.107686 -3.535855 76.349793 -0.493473 -1.195247 -0.290365
-0.568032 -3.316322 76.072918 -0.541788 -1.070671 -0.280619
-0.687274 -3.239114 76.029010 -0.573239 -1.064078 -0.282428
-0.739008 -3.115281 76.042920 -0.573873 -1.059415 -0.289891
-0.553296 -2.753642 75.851567 -0.593212 -0.985859 -0.287328
-0.992351 -2.372018 75.569773 -0.619750 -1.019237 -0.295200
-1.692641 -2.059922 75.499383 -0.640926 -1.066905 -0.306053
-0.666440 -2.064974 75.416167 -0.626351 -0.862457 -0.286761
-1.610707 -1.934871 75.668035 -0.604986 -1.016280 -0.310255
-1.915594 -1.667300 75.784650 -0.602527 -1.009110 -0.307796
-1.042695 -1.403592 75.824140 -0.608173 -0.796500 -0.280751
-2.319124 -1.483951 76.304378 -0.580599 -0.998100 -0.310656
-2.339155 -1.510907 76.949378 -0.561047 -0.906324 -0.293484
-1.262515 -1.321227 77.159229 -0.544607 -0.662152 -0.258780
-2.916394 -1.018518 77.563265 -0.528712 -0.958757 -0.305361
-2.357548 -0.827725 77.504663 -0.560373 -0.759532 -0.275429
-1.479321 -0.990332 77.661013 -0.533932 -0.572982 -0.251701
-2.746262 -1.065595 77.947306 -0.487558 -0.893699 -0.302011
-2.117328 -1.009946 77.559503 -0.474104 -0.771635 -0.272023
-1.561709 -0.846920 77.063253 -0.476989 -0.679986 -0.257861
-2.032907 -1.338864 77.266546 -0.381610 -0.826592 -0.286257
-2.196930 -1.435813 77.173156 -0.358312 -0.817890 -0.279071
-1.670795 -1.381560 76.642583 -0.364542 -0.749364 -0.273787
-2.161446 -1.226698 76.334419 -0.366244 -0.882232 -0.288909
-1.924916 -1.322173 76.110346 -0.330480 -0.888060 -0.283808
-1.745333 -0.973320 75.575500 -0.342969 -0.898040 -0.280449
-1.651166 -0.833753 75.053835 -0.321757 -0.914537 -0.276258
-1.729822 -0.601558 74.306573 -0.323286 -0.931886 -0.279916
-1.616371 -0.282108 73.334302 -0.342952 -0.860394 -0.269345
-1.708148 -0.256613 72.579823 -0.317743 -0.886946 -0.279871
-1.840007 -0.275626 71.849404 -0.294531 -0.924570 -0.282553
-1.202245 -0.049820 70.844503 -0.313594 -0.840026 -0.266179
-1.726558 0.101516 69.815746 -0.305875 -0.980729 -0.284400
-1.622292 0.169542 69.304289 -0.300507 -0.943466 -0.277171
-1.657680 0.225662 68.897008 -0.302416 -0.901942 -0.272853
-1.957841 0.308970 68.738219 -0.306823 -0.923612 -0.280735
-2.169130 0.360646 68.679804 -0.304819 -0.909798 -0.278457
-2.091410 0.376126 68.673573 -0.305178 -0.858760 -0.272423
-2.316373 0.156043 68.964078 -0.275145 -0.878114 -0.275455
-2.259602 -0.040979 69.122832 -0.251488 -0.842662 -0.266070
-2.098199 -0.065958 69.199365 -0.251396 -0.805074 -0.258028
-1.922731 -0.147080 69.109117 -0.243892 -0.754537 -0.246599
-1.736878 -0.289727 69.025903 -0.235806 -0.704213 -0.235883
-1.739831 -0.451452 68.857342 -0.246023 -0.691839 -0.230938
-1.738076 -0.619256 68.470816 -0.266640 -0.689298 -0.228519
-1.656418 -0.789263 67.912146 -0.254421 -0.680795 -0.225942
-1.612290 -0.551067 66.980745 -0.222697 -0.683438 -0.222354
-1.512328 -0.235547 65.714038 -0.188914 -0.680265 -0.216443
-1.381625 -0.347952 63.584104 -0.164453 -0.672367 -0.208067
-1.334917 -0.474304 62.374258 -0.157958 -0.668501 -0.203889
-1.296374 -0.315218 60.633750 -0.147177 -0.662051 -0.198479
-1.243396 -0.050159 58.928581 -0.119349 -0.652516 -0.189468
-1.162646 0.221927 57.488999 -0.113941 -0.660869 -0.178021
-1.116247 0.353412 56.310585 -0.117360 -0.676888 -0.164396
-1.108055 0.576406 55.519905 -0.116425 -0.696978 -0.152525
-1.154233 0.803218 55.349371 -0.092590 -0.706167 -0.141830
-1.273603 0.775761 55.583385 -0.064073 -0.702467 -0.132162
-1.087730 0.782289 56.144937 -0.120816 -0.643075 -0.118755
-1.251908 0.412272 57.282328 -0.164562 -0.632095 -0.111122
-1.151946 0.033030 59.132709 -0.162448 -0.576657 -0.101997
-1.373050 0.204476 60.781462 -0.203931 -0.529913 -0.089760
-1.544651 0.069332 62.410224 -0.238966 -0.465998 -0.078616
-1.613021 -0.279002 64.220208 -0.248564 -0.380735 -0.063421
-1.412481 -0.695704 66.084322 -0.219564 -0.303119 -0.057498
-1.316799 -1.135860 67.189514 -0.211519 -0.258488 -0.051128
-1.109927 -1.344575 67.984690 -0.264221 -0.231532 -0.051564
-1.180652 -2.080724 68.656790 -0.268357 -0.272995 -0.061674
-1.159785 -2.750211 69.622537 -0.192643 -0.293965 -0.066857
-1.030221 -2.670235 69.642389 -0.125408 -0.291334 -0.067949
-1.328332 -2.421696 68.753144 -0.111140 -0.353884 -0.079730
-1.414132 -2.801272 67.774460 -0.107403 -0.379483 -0.090270
-1.338394 -3.349445 67.058772 -0.077225 -0.390159 -0.098924
-1.207475 -3.538054 66.377247 -0.012089 -0.453330 -0.116194
-0.989471 -3.113222 64.993676 -0.016823 -0.519124 -0.123286
-0.438330 -2.563880 63.468563 -0.083341 -0.540308 -0.127003
-0.448549 -2.589324 62.558726 -0.093320 -0.628023 -0.144533
-0.518147 -2.736086 61.645589 -0.070417 -0.636965 -0.147049
-0.681403 -2.338500 60.649321 -0.109196 -0.628686 -0.146666
-1.114354 -1.885429 58.954008 -0.148075 -0.658779 -0.156172
-1.286461 -1.601392 58.108999 -0.150835 -0.643211 -0.160204
-1.337343 -1.358586 56.978217 -0.126204 -0.632651 -0.158968
-1.467476 -0.823892 55.900067 -0.107851 -0.686688 -0.159790
-1.412573 -0.314339 55.074305 -0.100084 -0.728615 -0.151174
-1.235276 -0.236095 54.559126 -0.092107 -0.774155 -0.146319
