EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -10   -16   -5    -2    0     -2    -2    -3   -4.87  0.283365
 -6    -8    1     0     -1    1     -1    2    -4.78  0.419311
 -4    -19   -1    -1    -3    -2    -2    2    -4.88  0.512218
 8     18    1     -3    0     -2    -1    1    -5.17  0.561302
 -12   -11   0     1     -3    -1    -2    -8   -5.06  0.565776
 -4    -14   0     1     0     -1    -3    -2   -5.10  0.521736
 1     6     -3    -3    -6    -2    -1    -4   -5.28  0.428854
 5     13    -1    -2    0     -1    2     7    -5.29  0.299444
 5     13    -1    -2    0     -1    2     7    -5.32  0.141934
 19    36    13    3     2     -1    -1    1    -5.38  -0.043910
 -2    -1    2     -1    -2    -2    -2    0    -5.36  -0.270602
 -22   -9    -5    0     2     0     -5    -9   -5.44  -0.548687
 -1    -6    -2    -2    -4    -1    -2    2    -5.79  -0.883607
 -1    -6    -2    -2    -4    -1    -2    2    -5.98  -1.269916
 -2    1     -1    -1    0     1     2     -2   -6.12  -1.687278
 3     -4    0     -3    -2    -2    1     5    -6.17  -2.113702
 8     6     0     0     -1    1     -4    -5   -6.34  -2.535800
 9     3     1     3     1     2     3     1    -6.55  -2.950763
 0     -10   -7    -2    -1    -3    -2    0    -6.55  -3.359068
 5     12    -1    -2    -1    -1    -2    -2   -6.69  -3.756037
 -12   -8    -2    0     0     -1    -2    -5   -6.91  -4.136800
 11    17    -2    -3    1     1     1     10   -7.25  -4.506196
 11    17    -2    -3    1     1     1     10   -7.49  -4.876319
 -4    -3    -3    1     -1    0     -2    -6   -7.60  -5.255266
 -4    2     -2    -2    -1    0     -1    3    -7.60  -5.640391
 9     4     0     -3    -2    -3    -1    0    -7.76  -6.022636
 10    1     0     1     0     2     -2    -5   -7.75  -6.396900
 7     -7    2     0     -1    1     1     5    -7.68  -6.764007
 -11   -21   -1    -2    -2    -2    -8    -5   -7.71  -7.124510
 -11   -13   -2    0     -2    -2    3     -4   -7.84  -7.479123
 -4    -1    -2    -3    -1    -2    -1    7    -7.86  -7.827418
 -4    -1    -2    -3    -1    -2    -1    7    -7.91  -8.163681
 -12   -25   2     0     -1    1     -4    -9   -7.99  -8.479903
 -12   -25   2     0     -1    1     -4    -9   -8.06  -8.775229
 5     15    4     0     -1    -1    2     2    -7.88  -9.052656
 -2    -6    -2    -1    -1    -1    -3    -10  -7.88  -9.308627
 -2    -6    -2    -1    -1    -1    -3    -10  -7.81  -9.532434
 -10   -17   -3    -2    -2    -1    0     -4   -7.81  -9.714942
 -4    -6    0     0     0     -3    -4    -4   -7.93  -9.854333
 -4    1     0     -3    -2    0     -1    0    -7.89  -9.951586
 5     11    1     -1    1     0     -2    -2   -7.87  -10.007565
 -3    12    0     -1    -2    -2    -1    1    -7.85  -10.022858
 -3    12    0     -1    -2    -2    -1    1    -7.82  -10.000148
 -9    -13   -5    0     -1    0     0     -2   -7.92  -9.941605
 5     1     0     2     0     -1    3     0    -7.81  -9.851300
 4     9     1     -4    -4    -3    -2    -3   -7.79  -9.734615
 -3    -4    -3    -1    0     0     0     -4   -7.82  -9.596725
 -3    -4    -3    -1    0     0     0     -4   -7.73  -9.441371
 -2    8     1     0     -1    0     0     1    -7.78  -9.270242
 7     -3    -1    -2    -3    -1    0     4    -7.87  -9.080523
 -4    -8    0     0     3     2     -2    -2   -7.80  -8.872988
 -1    12    0     0     0     -1    -1    2    -7.85  -8.648279
