EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 -10   -10   -10   -15   -5    -5    -2    -7   -4.146 -2.683 -6.186 -0.280 -0.091 0.350 0
 -10   -10   -10   -15   -5    -5    -2    -7   -4.102 -2.803 -6.537 -0.296 -0.096 0.344 0
 2     7     7     4     -15   1     0     3    -4.066 -2.894 -6.841 -0.308 -0.102 0.340 0
 2     7     7     4     -15   1     0     3    -4.037 -2.952 -7.065 -0.308 -0.103 0.338 0
 1     4     1     2     2     1     -1    0    -4.001 -2.990 -7.231 -0.300 -0.099 0.334 0
 1     4     1     2     2     1     -1    0    -3.941 -3.023 -7.339 -0.285 -0.090 0.324 0
 1     4     1     2     2     1     -1    0    -3.866 -3.059 -7.408 -0.266 -0.082 0.315 0
 1     4     1     2     2     1     -1    0    -3.777 -3.100 -7.452 -0.249 -0.078 0.307 0
 2     0     1     -3    -4    -3    -1    2    -3.653 -3.151 -7.502 -0.234 -0.083 0.301 0
 2     0     1     -3    -4    -3    -1    2    -3.566 -3.177 -7.522 -0.226 -0.088 0.298 0
 2     0     1     -3    -4    -3    -1    2    -3.437 -3.190 -7.532 -0.211 -0.094 0.293 0
 2     0     1     -3    -4    -3    -1    2    -3.325 -3.168 -7.519 -0.193 -0.097 0.291 0
 2     0     1     -3    -4    -3    -1    2    -3.221 -3.142 -7.533 -0.176 -0.099 0.289 0
 2     0     1     -3    -4    -3    -1    2    -3.132 -3.126 -7.558 -0.159 -0.098 0.288 0
 -2    -1    -1    0     1     0     0     0    -3.040 -3.137 -7.622 -0.147 -0.097 0.288 0
 -2    -1    -1    0     1     0     0     0    -2.964 -3.164 -7.727 -0.142 -0.100 0.291 0
 -2    -1    -1    0     1     0     0     0    -2.857 -3.238 -7.912 -0.145 -0.105 0.295 0
 -5    -5    -2    0     4     1     -2    -1   -2.756 -3.308 -8.096 -0.153 -0.111 0.296 0
 -5    -5    -2    0     4     1     -2    -1   -2.650 -3.352 -8.275 -0.161 -0.116 0.296 0
 -1    1     2     2     0     -1    -1    -1   -2.527 -3.380 -8.453 -0.168 -0.120 0.292 0
 -1    1     2     2     0     -1    -1    -1   -2.400 -3.389 -8.612 -0.171 -0.121 0.286 0
 -1    1     2     2     0     -1    -1    -1   -2.270 -3.378 -8.742 -0.170 -0.120 0.278 0
 -1    1     2     2     0     -1    -1    -1   -2.152 -3.363 -8.833 -0.163 -0.118 0.271 0
 2     -2    0     3     2     -1    -2    -2   -2.049 -3.356 -8.894 -0.155 -0.116 0.265 0
 2     -2    0     3     2     -1    -2    -2   -1.966 -3.367 -8.932 -0.145 -0.116 0.261 0
 2     -2    0     3     2     -1    -2    -2   -1.927 -3.412 -8.938 -0.128 -0.119 0.274 0
 2     -2    0     3     2     -1    -2    -2   -2.059 -3.531 -8.892 -0.078 -0.126 0.401 0
 2     -2    0     3     2     -1    -2    -2   -1.845 -3.363 -8.854 -0.056 -0.125 0.359 0
 -3    -2    -1    -1    3     0     2     -1   -1.697 -3.324 -8.981 -0.066 -0.135 0.371 0
 2     -3    -1    0     0     -2    0     0    -1.478 -3.310 -9.084 -0.050 -0.139 0.330 0
 2     -3    -1    0     0     -2    0     0    -1.368 -3.348 -9.220 -0.044 -0.128 0.343 0
 2     -3    -1    0     0     -2    0     0    -1.302 -3.356 -9.371 -0.042 -0.119 0.350 0
 1     1     -2    -1    -1    -1    -2    -1   -1.272 -3.415 -9.591 -0.051 -0.122 0.348 0
 1     1     -2    -1    -1    -1    -2    -1   -1.295 -3.495 -9.824 -0.069 -0.126 0.362 0
 -2    0     -2    -1    -1    0     -2    -1   -1.333 -3.553 -10.000 -0.073 -0.128 0.375 0
 -2    0     -2    -1    -1    0     -2    -1   -1.399 -3.597 -10.161 -0.079 -0.132 0.388 0
 -2    0     -2    -1    -1    0     -2    -1   -1.451 -3.675 -10.341 -0.090 -0.133 0.400 0
 -2    0     -2    -1    -1    0     -2    -1   -1.422 -3.726 -10.474 -0.091 -0.124 0.392 0
 0     1     1     1     -6    1     -2    -2   -1.389 -3.729 -10.567 -0.086 -0.116 0.386 0
 0     1     1     1     -6    1     -2    -2   -1.348 -3.656 -10.618 -0.076 -0.114 0.380 0
 0     1     1     1     -6    1     -2    -2   -1.262 -3.556 -10.629 -0.058 -0.111 0.369 0
 0     1     1     1     -6    1     -2    -2   -1.207 -3.535 -10.636 -0.048 -0.110 0.364 0
 0     1     1     1     -6    1     -2    -2   -1.167 -3.548 -10.645 -0.036 -0.110 0.359 0
 -1    -2    -1    6     11    3     -1    -1   -1.186 -3.623 -10.701 -0.034 -0.113 0.364 0
 -4    -2    -2    -10   -5    -2    -2    0    -1.216 -3.690 -10.757 -0.032 -0.110 0.367 0
 -4    -2    -2    -10   -5    -2    -2    0    -1.285 -3.700 -10.809 -0.027 -0.106 0.374 0
 -4    -2    -2    -10   -5    -2    -2    0    -1.382 -3.661 -10.888 -0.025 -0.105 0.385 0
 1     -1    4     12    11    2     2     2    -1.477 -3.597 -10.993 -0.026 -0.104 0.394 0
 1     -1    4     12    11    2     2     2    -1.536 -3.557 -11.122 -0.029 -0.100 0.397 0
 0     1     0     6     5     0     -1    -3   -1.588 -3.542 -11.292 -0.039 -0.101 0.402 0
 0     1     0     6     5     0     -1    -3   -1.616 -3.576 -11.495 -0.057 -0.106 0.405 0
 0     1     0     6     5     0     -1    -3   -1.620 -3.607 -11.692 -0.074 -0.109 0.405 0
 0     1     0     6     5     0     -1    -3   -1.619 -3.587 -11.825 -0.081 -0.112 0.404 0
 -1    -2    0     -2    0     0     2     -1   -1.636 -3.526 -11.902 -0.081 -0.114 0.406 0
 -1    -2    0     -2    0     0     2     -1   -1.661 -3.454 -11.929 -0.075 -0.114 0.409 0
 -1    -2    0     -2    0     0     2     -1   -1.697 -3.408 -11.923 -0.064 -0.111 0.413 0
 -1    -2    0     -2    0     0     2     -1   -1.759 -3.381 -11.880 -0.049 -0.108 0.420 0
 -1    -2    0     -2    0     0     2     -1   -1.833 -3.386 -11.848 -0.039 -0.108 0.430 0
 -1    -1    -3    -6    -7    -3    0     -3   -1.912 -3.395 -11.814 -0.031 -0.110 0.441 0
 -1    -1    -3    0     -4    -2    -1    0    -1.961 -3.380 -11.784 -0.023 -0.110 0.448 0
 -1    -1    -3    0     -4    -2    -1    0    -2.014 -3.330 -11.762 -0.017 -0.113 0.456 0
 -1    -1    -3    0     -4    -2    -1    0    -2.032 -3.279 -11.765 -0.013 -0.114 0.458 0
 1     -1    0     2     3     0     -1    2    -2.037 -3.245 -11.800 -0.012 -0.114 0.459 0
 1     -1    0     2     3     0     -1    2    -2.031 -3.236 -11.878 -0.015 -0.113 0.459 0
 -2    0     -1    -1    -1    -1    1     0    -2.033 -3.224 -11.972 -0.021 -0.114 0.460 0
 -2    0     -1    -1    -1    -1    1     0    -2.048 -3.215 -12.095 -0.029 -0.117 0.464 0
 -2    0     -1    -1    -1    -1    1     0    -2.058 -3.214 -12.175 -0.035 -0.119 0.466 0
 -2    0     -1    -1    -1    -1    1     0    -2.086 -3.213 -12.270 -0.041 -0.122 0.472 0
 -2    -1    0     0     -2    -1    -3    -2   -2.112 -3.213 -12.342 -0.044 -0.123 0.477 0
 -2    -1    0     0     -2    -1    -3    -2   -2.133 -3.222 -12.396 -0.045 -0.122 0.479 0
 -2    -1    0     0     -2    -1    -3    -2   -2.136 -3.247 -12.442 -0.043 -0.117 0.478 0
 -2    -1    0     0     -2    -1    -3    -2   -2.117 -3.254 -12.457 -0.039 -0.114 0.474 0
 -2    -1    0     0     -2    -1    -3    -2   -2.077 -3.248 -12.461 -0.035 -0.111 0.468 0
 -1    -2    -1    0     -2    -1    0     0    -2.016 -3.229 -12.450 -0.028 -0.110 0.461 0
 -1    -2    -1    0     -2    -1    0     0    -1.955 -3.198 -12.435 -0.022 -0.112 0.454 0
 -1    -2    -1    0     -2    -1    0     0    -1.887 -3.174 -12.425 -0.016 -0.112 0.447 0
 1     -1    -3    -4    -3    -1    -1    -1   -1.807 -3.161 -12.412 -0.009 -0.110 0.436 0
 1     -1    -3    -4    -3    -1    -1    -1   -1.746 -3.150 -12.409 -0.003 -0.108 0.428 0
 1     -1    -3    -4    -3    -1    -1    -1   -1.704 -3.144 -12.417 0.002 -0.105 0.422 0
 0     1     1     4     2     -2    -2    -2   -1.670 -3.146 -12.435 0.005 -0.102 0.418 0
 0     1     1     4     2     -2    -2    -2   -1.649 -3.167 -12.483 0.003 -0.100 0.416 0
 0     1     1     4     2     -2    -2    -2   -1.630 -3.194 -12.553 -0.002 -0.099 0.414 0
 1     1     -1    -5    -8    -3    1     2    -1.619 -3.213 -12.628 -0.009 -0.099 0.413 0
 -1    2     -2    -1    2     3     -1    -3   -1.591 -3.225 -12.705 -0.015 -0.098 0.410 0
 -1    2     -2    -1    2     3     -1    -3   -1.565 -3.212 -12.781 -0.021 -0.097 0.407 0
 -1    2     -2    -1    2     3     -1    -3   -1.539 -3.169 -12.817 -0.021 -0.097 0.405 0
 -1    2     -2    -1    2     3     -1    -3   -1.510 -3.112 -12.830 -0.018 -0.096 0.403 0
 -1    2     -2    -1    2     3     -1    -3   -1.484 -3.065 -12.812 -0.012 -0.095 0.401 0
 -3    -3    -3    -5    -6    -2    -1    -3   -1.476 -3.045 -12.786 -0.006 -0.096 0.403 0
 -3    -3    -3    -5    -6    -2    -1    -3   -1.466 -3.048 -12.739 0.002 -0.097 0.406 0
 -3    -3    -3    -5    -6    -2    -1    -3   -1.466 -3.059 -12.680 0.010 -0.099 0.411 0
 2     2     0     -1    3     1     -1    -1   -1.463 -3.063 -12.604 0.020 -0.100 0.415 0
 2     2     0     -1    3     1     -1    -1   -1.459 -3.038 -12.525 0.031 -0.101 0.419 0
 2     2     0     -1    3     1     -1    -1   -1.449 -2.995 -12.447 0.041 -0.101 0.422 0
 -3    1     1     1     2     0     -1    0    -1.428 -2.949 -12.384 0.050 -0.102 0.423 0
 -3    1     1     1     2     0     -1    0    -1.403 -2.906 -12.338 0.055 -0.103 0.424 0
 -3    1     1     1     2     0     -1    0    -1.371 -2.880 -12.313 0.056 -0.105 0.425 0
 -2    -5    -1    -8    -7    -3    -1    1    -1.341 -2.871 -12.297 0.054 -0.109 0.427 0
 -2    -3    -1    -2    -8    -7    -3    -1   -1.309 -2.872 -12.287 0.052 -0.112 0.429 0
 -2    -3    -1    -2    -8    -7    -3    -1   -1.269 -2.880 -12.276 0.051 -0.114 0.429 0
 -2    -3    -1    -2    -8    -7    -3    -1   -1.235 -2.886 -12.251 0.051 -0.114 0.429 0
 -2    -3    -1    -2    -8    -7    -3    -1   -1.194 -2.897 -12.229 0.052 -0.113 0.428 0
 -2    -3    -1    -2    -8    -7    -3    -1   -1.161 -2.914 -12.198 0.053 -0.112 0.428 0
 5     4     3     0     -7    4     1     3    -1.124 -2.925 -12.151 0.055 -0.112 0.428 0
 5     4     3     0     -7    4     1     3    -1.072 -2.935 -12.107 0.057 -0.112 0.426 0
 5     4     3     0     -7    4     1     3    -1.019 -2.932 -12.029 0.062 -0.111 0.425 0
 -5    -4    -5    -2    7     -5    1     -1   -0.959 -2.930 -11.960 0.065 -0.112 0.424 0
 -5    -4    -5    -2    7     -5    1     -1   -0.902 -2.925 -11.871 0.069 -0.113 0.424 0
 -5    -4    -5    -2    7     -5    1     -1   -0.842 -2.938 -11.783 0.072 -0.113 0.423 0
 -1    0     5     6     -3    -6    -1    -1   -0.772 -2.953 -11.688 0.075 -0.112 0.421 0
 -1    0     5     6     -3    -6    -1    -1   -0.712 -2.958 -11.576 0.080 -0.110 0.419 0
 -1    0     5     6     -3    -6    -1    -1   -0.654 -2.958 -11.468 0.084 -0.109 0.419 0
 -1    4     4     2     -3    5     0     -3   -0.593 -2.960 -11.370 0.084 -0.108 0.419 0
 1     -4    -4    -1    -10   -4    0     0    -0.540 -2.966 -11.287 0.081 -0.110 0.420 0
 1     -4    -4    -1    -10   -4    0     0    -0.487 -2.972 -11.210 0.075 -0.112 0.422 0
 1     -4    -4    -1    -10   -4    0     0    -0.427 -2.979 -11.135 0.067 -0.113 0.422 0
 1     -4    -4    -1    -10   -4    0     0    -0.363 -2.984 -11.049 0.060 -0.113 0.421 0
 1     -4    -4    -1    -10   -4    0     0    -0.298 -2.982 -10.966 0.051 -0.112 0.419 0
 -4    -10   -32   -44   -38   -12   -2    -1   -0.228 -2.975 -10.855 0.044 -0.111 0.416 0
 -4    -10   -32   -44   -38   -12   -2    -1   -0.159 -2.975 -10.726 0.036 -0.112 0.414 0
 -4    -10   -32   -44   -38   -12   -2    -1   -0.089 -2.990 -10.574 0.028 -0.113 0.412 0
 8     10    24    22    -5    5     2     4    -0.013 -3.024 -10.415 0.018 -0.114 0.410 0
 8     10    24    22    -5    5     2     4    0.083 -3.056 -10.168 0.010 -0.115 0.407 0
 8     10    24    22    -5    5     2     4    0.138 -3.057 -9.994 0.008 -0.115 0.405 0
 -8    -7    -1    1     11    -6    -6    -9   0.207 -3.038 -9.738 0.008 -0.115 0.404 0
 -8    -7    -1    1     11    -6    -6    -9   0.278 -3.012 -9.484 0.006 -0.116 0.401 0
 -8    -7    -1    1     11    -6    -6    -9   0.353 -2.980 -9.168 0.002 -0.117 0.401 0
 1     -11   -21   -21   -24   -9    -3    -1   0.409 -2.965 -8.921 -0.004 -0.119 0.402 0
 5     7     10    3     15    8     -1    2    0.456 -2.965 -8.691 -0.013 -0.122 0.403 0
 5     7     10    3     15    8     -1    2    0.496 -2.974 -8.475 -0.025 -0.126 0.406 0
 5     7     10    3     15    8     -1    2    0.529 -2.977 -8.267 -0.038 -0.130 0.410 0
 5     7     10    3     15    8     -1    2    0.547 -2.972 -8.075 -0.053 -0.135 0.416 0
 5     7     10    3     15    8     -1    2    0.564 -2.953 -7.871 -0.067 -0.139 0.422 0
 -5    -13   -11   -17   -7    -8    -1    -2   0.578 -2.928 -7.664 -0.079 -0.143 0.429 0
 -5    -13   -11   -17   -7    -8    -1    -2   0.591 -2.902 -7.450 -0.091 -0.146 0.437 0
 -5    -13   -11   -17   -7    -8    -1    -2   0.608 -2.879 -7.229 -0.103 -0.150 0.444 0
 4     2     -5    -5    4     -2    0     -1   0.635 -2.860 -7.006 -0.114 -0.154 0.452 0
 4     2     -5    -5    4     -2    0     -1   0.663 -2.842 -6.763 -0.124 -0.160 0.460 0
 4     2     -5    -5    4     -2    0     -1   0.705 -2.832 -6.513 -0.133 -0.166 0.467 0
 4     2     -5    -5    4     -2    0     -1   0.749 -2.827 -6.271 -0.142 -0.170 0.473 0
 2     8     18    21    25    13    1     2    0.802 -2.816 -6.010 -0.147 -0.172 0.475 0
 2     8     18    21    25    13    1     2    0.858 -2.804 -5.768 -0.154 -0.173 0.477 0
 2     0     7     14    17    1     2     2    0.913 -2.784 -5.521 -0.159 -0.173 0.477 0
 -2    -2    -7    13    16    9     2     -1   0.975 -2.766 -5.296 -0.168 -0.174 0.476 0
 -2    -2    -7    13    16    9     2     -1   1.023 -2.754 -5.107 -0.184 -0.178 0.477 0
 -2    -2    -7    13    16    9     2     -1   1.078 -2.750 -4.930 -0.201 -0.181 0.477 0
 -2    -2    -7    13    16    9     2     -1   1.142 -2.755 -4.773 -0.221 -0.184 0.475 0
 -2    -2    -7    13    16    9     2     -1   1.208 -2.768 -4.620 -0.240 -0.186 0.473 0
 8     11    2     0     -6    0     3     5    1.272 -2.787 -4.473 -0.259 -0.187 0.471 0
 8     11    2     0     -6    0     3     5    1.355 -2.805 -4.280 -0.280 -0.187 0.468 0
 8     11    2     0     -6    0     3     5    1.418 -2.812 -4.110 -0.294 -0.188 0.466 0
 -3    -10   -2    3     6     -1    0     -1   1.492 -2.818 -3.892 -0.311 -0.190 0.468 0
 -3    -10   -2    3     6     -1    0     -1   1.548 -2.820 -3.712 -0.323 -0.192 0.470 0
 -4    -5    -9    -20   -1    -1    -1    -3   1.601 -2.826 -3.533 -0.335 -0.195 0.474 0
 -4    -5    -9    -20   -1    -1    -1    -3   1.648 -2.834 -3.350 -0.346 -0.198 0.481 0
 -4    -5    -9    -20   -1    -1    -1    -3   1.692 -2.835 -3.169 -0.356 -0.202 0.487 0
 7     9     7     6     5     -8    0     4    1.733 -2.833 -2.979 -0.365 -0.205 0.495 0
 7     9     7     6     5     -8    0     4    1.777 -2.824 -2.803 -0.374 -0.207 0.501 0
 -2    -1    3     4     18    4     -1    -1   1.819 -2.819 -2.632 -0.382 -0.209 0.508 0
 -2    -1    3     4     18    4     -1    -1   1.867 -2.816 -2.463 -0.390 -0.211 0.515 0
 -2    -1    3     4     18    4     -1    -1   1.914 -2.822 -2.317 -0.401 -0.215 0.522 0
 -2    -1    3     4     18    4     -1    -1   1.967 -2.832 -2.191 -0.413 -0.219 0.529 0
 -6    -3    -11   -16   -28   -4    -4    -6   2.021 -2.835 -2.072 -0.426 -0.224 0.535 0
 -1    8     10    26    16    0     -2    -1   2.099 -2.827 -1.942 -0.442 -0.228 0.539 0
 -1    8     10    26    16    0     -2    -1   2.159 -2.801 -1.836 -0.454 -0.230 0.543 0
 -1    8     10    26    16    0     -2    -1   2.206 -2.777 -1.753 -0.462 -0.231 0.545 0
 -11   -16   -31   -45   -36   -7    -2    -4   2.267 -2.759 -1.652 -0.475 -0.233 0.549 0
 -11   -16   -31   -45   -36   -7    -2    -4   2.322 -2.753 -1.553 -0.488 -0.236 0.555 0
 10    10    29    47    4     3     0     4    2.379 -2.750 -1.446 -0.502 -0.240 0.561 0
 10    10    29    47    4     3     0     4    2.438 -2.740 -1.315 -0.513 -0.243 0.567 0
 10    10    29    47    4     3     0     4    2.493 -2.723 -1.175 -0.524 -0.246 0.574 0
 -5    -3    5     -2    0     2     -2    -4   2.553 -2.693 -1.010 -0.533 -0.249 0.579 0
 -5    -3    5     -2    0     2     -2    -4   2.617 -2.657 -0.842 -0.543 -0.251 0.584 0
 -1    -6    -14   -17   -28   -3    2     0    2.688 -2.605 -0.598 -0.552 -0.254 0.591 0
 2     4     -9    -30   -10   2     2     3    2.731 -2.580 -0.451 -0.559 -0.255 0.594 0
 2     4     -9    -30   -10   2     2     3    2.785 -2.562 -0.233 -0.566 -0.256 0.599 0
 2     4     -9    -30   -10   2     2     3    2.825 -2.549 -0.017 -0.576 -0.259 0.604 0
 2     -3    -13   -24   -4    -5    -1    5    2.859 -2.543 0.214 -0.586 -0.261 0.609 0
 -9    -7    8     22    5     9     3     -5   2.893 -2.548 0.443 -0.597 -0.262 0.613 0
 -9    -7    8     22    5     9     3     -5   2.914 -2.551 0.674 -0.609 -0.263 0.617 0
 -9    -7    8     22    5     9     3     -5   2.926 -2.542 0.922 -0.620 -0.264 0.621 0
 -3    1     9     17    16    -10   -6    -1   2.945 -2.524 1.160 -0.633 -0.263 0.623 0
 -3    1     9     17    16    -10   -6    -1   2.965 -2.497 1.413 -0.644 -0.263 0.624 0
 3     -1    -6    14    45    7     3     0    2.995 -2.449 1.732 -0.659 -0.263 0.624 0
 3     -1    -6    14    45    7     3     0    3.021 -2.412 1.990 -0.671 -0.264 0.624 0
 3     -1    -6    14    45    7     3     0    3.060 -2.386 2.244 -0.686 -0.264 0.620 0
 1     3     -3    -17   19    8     3     0    3.079 -2.358 2.501 -0.700 -0.265 0.617 0
 1     3     -3    -17   19    8     3     0    3.106 -2.331 2.776 -0.711 -0.263 0.609 0
 -1    6     10    3     -11   -6    -3    0    3.117 -2.302 3.050 -0.723 -0.260 0.601 0
 -1    6     10    3     -11   -6    -3    0    3.114 -2.272 3.331 -0.734 -0.254 0.593 0
 -1    6     10    3     -11   -6    -3    0    3.090 -2.245 3.611 -0.748 -0.250 0.585 0
 -1    6     10    3     -11   -6    -3    0    3.052 -2.223 3.888 -0.763 -0.245 0.578 0
 5     2     10    36    11    3     1     3    3.012 -2.214 4.097 -0.775 -0.243 0.574 0
 -5    -12   -34   -58   -36   -5    -3    -3   2.939 -2.211 4.451 -0.794 -0.238 0.566 0
 -5    -12   -34   -58   -36   -5    -3    -3   2.857 -2.203 4.736 -0.809 -0.236 0.563 0
 -5    -12   -34   -58   -36   -5    -3    -3   2.797 -2.190 4.970 -0.814 -0.233 0.561 0
 -5    -12   -34   -58   -36   -5    -3    -3   2.685 -2.142 5.373 -0.814 -0.229 0.557 0
 -5    -12   -34   -58   -36   -5    -3    -3   2.570 -2.079 5.698 -0.808 -0.226 0.569 0
 2     4     14    46    65    17    6     3    2.464 -1.939 5.955 -0.844 -0.222 0.587 0
 2     4     14    46    65    17    6     3    2.370 -1.749 6.130 -0.939 -0.223 0.619 0
 2     4     14    46    65    17    6     3    2.363 -1.726 6.512 -0.932 -0.239 0.617 0
 2     4     14    46    65    17    6     3    2.374 -1.787 6.943 -0.920 -0.250 0.620 0
 -1    -3    10    6     -30   -18   -6    -2   2.380 -1.734 7.343 -0.953 -0.250 0.626 0
 -1    -3    10    6     -30   -18   -6    -2   2.348 -1.598 7.796 -0.985 -0.248 0.638 0
 -1    -3    10    6     -30   -18   -6    -2   2.328 -1.565 8.373 -0.949 -0.244 0.632 0
 -1    -3    10    6     -30   -18   -6    -2   2.289 -1.517 8.912 -0.936 -0.229 0.629 0
 -1    -3    10    6     -30   -18   -6    -2   2.213 -1.445 9.398 -0.934 -0.223 0.637 0
 -8    -6    12    24    -3    -10   -10   -7   2.131 -1.386 9.833 -0.934 -0.229 0.645 0
 0     -8    -5    6     17    -2    0     0    2.085 -1.369 10.174 -0.947 -0.232 0.650 0
 0     -8    -5    6     17    -2    0     0    2.073 -1.346 10.456 -0.961 -0.234 0.650 0
 0     -8    -5    6     17    -2    0     0    2.077 -1.285 10.693 -0.990 -0.245 0.648 0
 0     -8    -5    6     17    -2    0     0    2.099 -1.242 10.804 -1.009 -0.246 0.642 0
 0     -8    -5    6     17    -2    0     0    2.154 -1.170 10.950 -1.025 -0.240 0.626 0
 -2    0     10    20    9     -2    -3    -4   2.180 -1.127 11.075 -1.043 -0.234 0.616 0
 -2    0     10    20    9     -2    -3    -4   2.172 -1.121 11.178 -1.068 -0.233 0.610 0
 -2    0     10    20    9     -2    -3    -4   2.146 -1.158 11.304 -1.089 -0.231 0.606 0
 -2    0     10    20    9     -2    -3    -4   2.091 -1.210 11.465 -1.106 -0.229 0.607 0
 3     -9    -2    62    19    -15   -4    4    2.002 -1.235 11.675 -1.121 -0.233 0.613 0
 3     -9    -2    62    19    -15   -4    4    1.893 -1.207 12.006 -1.132 -0.236 0.619 0
 3     -9    -2    62    19    -15   -4    4    1.835 -1.147 12.333 -1.129 -0.231 0.617 0
 3     -9    -2    62    19    -15   -4    4    1.794 -1.054 12.696 -1.119 -0.224 0.612 0
 3     -9    -2    62    19    -15   -4    4    1.776 -0.946 13.072 -1.109 -0.220 0.605 0
 -7    -10   -41   -101  -103  -22   -7    -8   1.787 -0.865 13.443 -1.100 -0.215 0.596 0
 -7    -10   -41   -101  -103  -22   -7    -8   1.808 -0.813 13.796 -1.093 -0.212 0.588 0
 -7    -10   -41   -101  -103  -22   -7    -8   1.819 -0.777 14.114 -1.096 -0.217 0.585 0
 -7    -10   -41   -101  -103  -22   -7    -8   1.822 -0.761 14.396 -1.105 -0.222 0.584 0
 -7    -10   -41   -101  -103  -22   -7    -8   1.825 -0.756 14.649 -1.116 -0.223 0.581 0
 -7    -10   -41   -101  -103  -22   -7    -8   1.812 -0.740 14.876 -1.130 -0.222 0.580 0
 3     16    25    19    16    15    4     1    1.791 -0.723 15.077 -1.146 -0.221 0.579 0
 3     16    25    19    16    15    4     1    1.785 -0.715 15.267 -1.162 -0.216 0.575 0
 3     16    25    19    16    15    4     1    1.794 -0.713 15.442 -1.179 -0.213 0.571 0
 -9    -17   -27   -48   -49   -18   -5    -6   1.822 -0.728 15.596 -1.202 -0.213 0.567 0
 -9    -17   -27   -48   -49   -18   -5    -6   1.880 -0.747 15.745 -1.228 -0.216 0.561 0
 1     10    4     24    5     0     -2    1    1.965 -0.763 15.930 -1.248 -0.217 0.552 0
 1     10    4     24    5     0     -2    1    2.057 -0.767 16.142 -1.266 -0.217 0.543 0
 1     10    4     24    5     0     -2    1    2.143 -0.751 16.397 -1.280 -0.217 0.534 0
 1     10    4     24    5     0     -2    1    2.216 -0.704 16.705 -1.288 -0.216 0.527 0
 -2    4     3     -9    -13   4     0     -3   2.267 -0.655 17.058 -1.291 -0.213 0.524 0
 -2    4     3     -9    -13   4     0     -3   2.300 -0.617 17.433 -1.293 -0.211 0.523 0
 -2    4     3     -9    -13   4     0     -3   2.308 -0.591 17.822 -1.297 -0.210 0.527 0
 -2    4     3     -9    -13   4     0     -3   2.311 -0.560 18.226 -1.301 -0.209 0.533 0
 -2    4     3     -9    -13   4     0     -3   2.316 -0.530 18.624 -1.308 -0.209 0.539 0
 -2    4     3     -9    -13   4     0     -3   2.319 -0.484 19.026 -1.314 -0.211 0.548 0
 -8    -12   -19   -33   -41   -11   -3    -4   2.333 -0.426 19.396 -1.325 -0.215 0.555 0
 -8    -12   -19   -33   -41   -11   -3    -4   2.361 -0.353 19.760 -1.333 -0.216 0.560 0
 -8    -12   -19   -33   -41   -11   -3    -4   2.392 -0.275 20.088 -1.344 -0.217 0.564 0
 10    14    -5    -7    22    -7    -1    8    2.418 -0.192 20.388 -1.358 -0.219 0.567 0
 10    14    -5    -7    22    -7    -1    8    2.438 -0.115 20.654 -1.376 -0.220 0.570 0
 -5    -5    2     -6    22    11    0     -6   2.444 -0.055 20.907 -1.396 -0.222 0.573 0
 -5    -5    2     -6    22    11    0     -6   2.430 -0.008 21.143 -1.419 -0.226 0.579 0
 -5    -5    2     -6    22    11    0     -6   2.405 0.020 21.382 -1.442 -0.229 0.586 0
 -5    -5    2     -6    22    11    0     -6   2.386 0.033 21.644 -1.461 -0.229 0.590 0
 -1    -11   0     39    13    -8    -1    0    2.380 0.031 21.916 -1.476 -0.227 0.592 0
 -1    -11   0     39    13    -8    -1    0    2.392 0.031 22.216 -1.488 -0.224 0.591 0
 -1    -11   0     39    13    -8    -1    0    2.426 0.036 22.524 -1.498 -0.222 0.587 0
 -1    -11   0     39    13    -8    -1    0    2.494 0.050 22.851 -1.506 -0.220 0.580 0
 -1    -11   0     39    13    -8    -1    0    2.577 0.073 23.192 -1.511 -0.220 0.572 0
 -1    -11   0     39    13    -8    -1    0    2.669 0.095 23.522 -1.517 -0.220 0.564 0
 -8    -31   -46   -70   -62   -9    -5    -4   2.763 0.119 23.857 -1.520 -0.218 0.554 0
 -8    -31   -46   -70   -62   -9    -5    -4   2.867 0.149 24.253 -1.523 -0.215 0.543 0
 -8    -31   -46   -70   -62   -9    -5    -4   2.917 0.172 24.537 -1.528 -0.214 0.536 0
 3     4     9     27    38    11    5     4    2.951 0.199 24.787 -1.537 -0.212 0.530 0
 3     4     9     27    38    11    5     4    2.957 0.235 24.999 -1.550 -0.210 0.526 0
 4     12    47    95    83    16    3     3    2.944 0.281 25.183 -1.567 -0.208 0.523 0
 4     12    47    95    83    16    3     3    2.921 0.334 25.343 -1.588 -0.207 0.522 0
 4     12    47    95    83    16    3     3    2.894 0.390 25.492 -1.610 -0.207 0.520 0
 4     12    47    95    83    16    3     3    2.873 0.446 25.645 -1.633 -0.207 0.519 0
 2     16    3     -31   0     -9    -3    -1   2.855 0.512 25.812 -1.655 -0.209 0.519 0
 2     16    3     -31   0     -9    -3    -1   2.845 0.591 26.019 -1.672 -0.211 0.519 0
 2     16    3     -31   0     -9    -3    -1   2.840 0.667 26.270 -1.685 -0.211 0.518 0
 2     16    3     -31   0     -9    -3    -1   2.830 0.734 26.568 -1.692 -0.211 0.518 0
 2     16    3     -31   0     -9    -3    -1   2.824 0.784 26.899 -1.698 -0.210 0.519 0
