EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 14    20    12    -10   59    25    10    9    3.650 0.197 29.087 -2.257 -0.182 0.700 0
 -6    -19   -38   -69   -84   -13   -1    2    3.640 0.136 28.900 -2.285 -0.184 0.695 0
 -6    -19   -38   -69   -84   -13   -1    2    3.610 0.062 28.665 -2.321 -0.190 0.694 0
 -6    -19   -38   -69   -84   -13   -1    2    3.590 -0.000 28.497 -2.348 -0.194 0.694 0
 -6    -19   -38   -69   -84   -13   -1    2    3.560 -0.058 28.371 -2.369 -0.197 0.697 0
 -6    -19   -38   -69   -84   -13   -1    2    3.518 -0.104 28.302 -2.382 -0.200 0.703 0
 9     23    23    36    45    8     3     5    3.477 -0.138 28.295 -2.389 -0.203 0.708 0
 9     23    23    36    45    8     3     5    3.430 -0.175 28.349 -2.391 -0.204 0.715 0
 9     23    23    36    45    8     3     5    3.384 -0.214 28.446 -2.389 -0.207 0.722 0
 9     23    23    36    45    8     3     5    3.319 -0.261 28.576 -2.387 -0.212 0.733 0
 5     5     25    27    -22   -5    3     5    3.247 -0.313 28.721 -2.386 -0.219 0.744 0
 -3    -1    12    -35   -33   -11   -4    -4   3.154 -0.373 28.905 -2.384 -0.227 0.758 0
 -3    -1    12    -35   -33   -11   -4    -4   3.068 -0.403 29.036 -2.384 -0.233 0.770 0
 -3    -1    12    -35   -33   -11   -4    -4   2.986 -0.405 29.157 -2.382 -0.237 0.780 0
 -3    -1    12    -35   -33   -11   -4    -4   2.899 -0.379 29.249 -2.381 -0.239 0.790 0
 0     6     7     -13   -11   18    3     0    2.817 -0.356 29.307 -2.383 -0.241 0.798 0
 0     6     7     -13   -11   18    3     0    2.736 -0.368 29.285 -2.395 -0.244 0.805 0
 0     6     7     -13   -11   18    3     0    2.661 -0.414 29.209 -2.414 -0.247 0.811 0
 0     6     7     -13   -11   18    3     0    2.593 -0.476 29.085 -2.438 -0.251 0.815 0
 0     6     7     -13   -11   18    3     0    2.526 -0.527 28.910 -2.466 -0.253 0.815 0
 0     6     7     -13   -11   18    3     0    2.494 -0.537 28.805 -2.480 -0.253 0.812 0
 5     3     -7    -17   -22   -19   0     7    2.435 -0.520 28.642 -2.498 -0.252 0.807 0
 5     3     -7    -17   -22   -19   0     7    2.397 -0.482 28.544 -2.503 -0.250 0.799 0
 5     3     -7    -17   -22   -19   0     7    2.358 -0.448 28.460 -2.506 -0.246 0.791 0
 -3    -5    13    52    22    10    -2    -5   2.325 -0.418 28.397 -2.505 -0.243 0.781 0
 -3    -5    13    52    22    10    -2    -5   2.281 -0.373 28.366 -2.501 -0.240 0.772 0
 -4    -6    -2    30    -13   0     -1    -4   2.214 -0.287 28.380 -2.488 -0.237 0.764 0
 -4    -6    -2    30    -13   0     -1    -4   2.144 -0.206 28.419 -2.475 -0.237 0.761 0
 -4    -6    -2    30    -13   0     -1    -4   2.076 -0.130 28.478 -2.460 -0.237 0.758 0
 -4    -6    -2    30    -13   0     -1    -4   2.018 -0.071 28.540 -2.444 -0.233 0.753 0
 -8    4     12    19    23    5     -5    -8   1.968 -0.014 28.607 -2.427 -0.228 0.746 0
 -8    4     12    19    23    5     -5    -8   1.930 0.053 28.673 -2.410 -0.222 0.739 0
 -8    4     12    19    23    5     -5    -8   1.906 0.133 28.723 -2.397 -0.219 0.732 0
 -8    4     12    19    23    5     -5    -8   1.877 0.232 28.742 -2.387 -0.218 0.726 0
 -8    4     12    19    23    5     -5    -8   1.847 0.357 28.720 -2.383 -0.219 0.720 0
 -1    0     4     18    -8    -2    2     1    1.834 0.412 28.691 -2.382 -0.219 0.717 0
 -1    0     4     18    -8    -2    2     1    1.819 0.495 28.636 -2.380 -0.216 0.712 0
 -1    0     4     18    -8    -2    2     1    1.825 0.551 28.595 -2.377 -0.212 0.706 0
 -4    8     17    6     13    7     1     -1   1.835 0.590 28.566 -2.375 -0.210 0.701 0
 -4    8     17    6     13    7     1     -1   1.876 0.655 28.539 -2.371 -0.207 0.692 0
 -4    -16   -4    2     -11   -9    -6    -5   1.930 0.707 28.541 -2.364 -0.206 0.684 0
 -4    -16   -4    2     -11   -9    -6    -5   2.013 0.745 28.563 -2.354 -0.205 0.672 0
 -4    -16   -4    2     -11   -9    -6    -5   2.156 0.764 28.605 -2.338 -0.203 0.654 0
 -4    -16   -4    2     -11   -9    -6    -5   2.287 0.761 28.640 -2.323 -0.200 0.638 0
 5     12    10    -2    12    2     1     5    2.463 0.748 28.669 -2.303 -0.196 0.617 0
 5     12    10    -2    12    2     1     5    2.617 0.745 28.663 -2.283 -0.192 0.598 0
 5     12    10    -2    12    2     1     5    2.700 0.743 28.633 -2.273 -0.189 0.589 0
 5     12    10    -2    12    2     1     5    2.776 0.739 28.517 -2.265 -0.189 0.583 0
 5     12    10    -2    12    2     1     5    2.797 0.724 28.362 -2.264 -0.190 0.585 0
 -3    -7    -20   -25   -14   -8    -4    -5   2.780 0.703 28.162 -2.268 -0.194 0.593 0
 -3    -7    -20   -25   -14   -8    -4    -5   2.745 0.688 27.991 -2.272 -0.196 0.602 0
 -3    -7    -20   -25   -14   -8    -4    -5   2.679 0.676 27.742 -2.276 -0.199 0.616 0
 -3    -7    -20   -25   -14   -8    -4    -5   2.599 0.669 27.487 -2.278 -0.200 0.630 0
 -3    -7    -20   -25   -14   -8    -4    -5   2.504 0.662 27.177 -2.275 -0.199 0.645 0
 8     10    -4    -21   -6    -2    5     7    2.433 0.646 26.939 -2.269 -0.197 0.655 0
 0     -3    -2    3     13    -1    3     4    2.368 0.613 26.709 -2.262 -0.197 0.664 0
 0     -3    -2    3     13    -1    3     4    2.289 0.568 26.483 -2.254 -0.198 0.676 0
 0     -3    -2    3     13    -1    3     4    2.114 0.515 26.115 -2.234 -0.202 0.699 0
 4     -2    -3    2     1     -5    1     2    2.050 0.508 26.015 -2.226 -0.204 0.707 0
 4     -2    -3    2     1     -5    1     2    1.926 0.494 25.814 -2.208 -0.205 0.720 0
 4     -2    -3    2     1     -5    1     2    1.794 0.472 25.592 -2.191 -0.206 0.733 0
 4     -2    -3    2     1     -5    1     2    1.653 0.430 25.301 -2.167 -0.205 0.743 0
 4     -2    -3    2     1     -5    1     2    1.580 0.392 25.106 -2.155 -0.204 0.747 0
 8     2     -3    28    55    9     3     4    1.505 0.333 24.808 -2.141 -0.203 0.749 0
 -9    -5    5     9     -7    -1    -5    -7   1.431 0.260 24.402 -2.124 -0.203 0.750 0
 -9    -5    5     9     -7    -1    -5    -7   1.397 0.213 24.123 -2.118 -0.204 0.750 0
 -9    -5    5     9     -7    -1    -5    -7   1.358 0.156 23.744 -2.107 -0.207 0.750 0
 -9    -5    5     9     -7    -1    -5    -7   1.335 0.099 23.345 -2.096 -0.208 0.748 0
 -9    -5    5     9     -7    -1    -5    -7   1.321 0.035 22.923 -2.086 -0.210 0.746 0
 -7    -10   -7    17    16    1     -1    -3   1.316 -0.036 22.408 -2.067 -0.209 0.742 0
 -7    -10   -7    17    16    1     -1    -3   1.318 -0.108 21.869 -2.049 -0.208 0.738 0
 -7    -10   -7    17    16    1     -1    -3   1.309 -0.151 21.554 -2.037 -0.209 0.738 0
 -7    -10   -7    17    16    1     -1    -3   1.295 -0.215 21.028 -2.015 -0.211 0.741 0
 1     0     -2    -10   -3    -5    -3    -1   1.288 -0.271 20.602 -1.998 -0.214 0.745 0
 1     0     -2    -10   -3    -5    -3    -1   1.278 -0.310 20.194 -1.976 -0.217 0.750 0
 1     0     -2    -10   -3    -5    -3    -1   1.290 -0.332 19.816 -1.947 -0.218 0.752 0
 1     0     -2    -10   -3    -5    -3    -1   1.293 -0.338 19.438 -1.916 -0.219 0.755 0
 1     0     -2    -10   -3    -5    -3    -1   1.313 -0.336 19.084 -1.878 -0.217 0.755 0
 -2    -3    -2    -3    2     2     -1    -1   1.328 -0.343 18.800 -1.852 -0.217 0.755 0
 -2    -3    -2    -3    2     2     -1    -1   1.342 -0.360 18.324 -1.808 -0.218 0.758 0
 -2    -3    -2    -3    2     2     -1    -1   1.354 -0.394 17.920 -1.775 -0.219 0.760 0
 -2    -3    -2    -3    2     2     -1    -1   1.364 -0.453 17.484 -1.743 -0.221 0.761 0
 -2    -3    -2    -3    2     2     -1    -1   1.373 -0.515 17.016 -1.714 -0.221 0.760 0
 -2    -3    -2    -3    2     2     -1    -1   1.392 -0.588 16.394 -1.679 -0.220 0.756 0
 3     -7    -2    25    18    -2    -1    2    1.414 -0.636 15.866 -1.652 -0.218 0.750 0
 3     -7    -2    25    18    -2    -1    2    1.436 -0.675 15.182 -1.621 -0.215 0.742 0
 3     -7    -2    25    18    -2    -1    2    1.458 -0.702 14.624 -1.598 -0.213 0.734 0
 -2    5     -4    -37   -47   -6    -1    -1   1.523 -0.788 13.380 -1.546 -0.209 0.712 0
 -2    5     -4    -37   -47   -6    -1    -1   1.537 -0.813 13.121 -1.532 -0.208 0.707 0
 -2    5     -4    -37   -47   -6    -1    -1   1.574 -0.887 12.506 -1.496 -0.205 0.695 0
 -2    5     -4    -37   -47   -6    -1    -1   1.604 -0.952 12.054 -1.461 -0.200 0.683 0
 -2    5     -4    -37   -47   -6    -1    -1   1.629 -1.023 11.638 -1.422 -0.194 0.671 0
 -3    -1    -3    -5    -1    -1    -2    -3   1.652 -1.087 11.239 -1.381 -0.187 0.656 0
 -3    -1    -3    -5    -1    -1    -2    -3   1.664 -1.166 10.747 -1.328 -0.178 0.639 0
 -3    -1    -3    -5    -1    -1    -2    -3   1.655 -1.224 10.333 -1.289 -0.174 0.627 0
 -3    -1    -3    -5    -1    -1    -2    -3   1.631 -1.273 9.896 -1.252 -0.170 0.614 0
 -3    -1    -3    -5    -1    -1    -2    -3   1.583 -1.309 9.430 -1.218 -0.167 0.602 0
 0     0     2     10    5     0     -3    1    1.491 -1.339 8.818 -1.174 -0.163 0.588 0
 0     0     2     10    5     0     -3    1    1.365 -1.374 8.148 -1.133 -0.157 0.574 0
 0     0     2     10    5     0     -3    1    1.231 -1.415 7.567 -1.106 -0.153 0.565 0
 10    4     1     8     20    6     14    13   1.080 -1.467 6.959 -1.082 -0.150 0.557 0
 10    4     1     8     20    6     14    13   0.845 -1.537 6.162 -1.059 -0.150 0.553 0
 10    4     1     8     20    6     14    13   0.655 -1.591 5.512 -1.044 -0.150 0.551 0
 10    4     1     8     20    6     14    13   0.448 -1.624 4.880 -1.030 -0.152 0.553 0
 10    4     1     8     20    6     14    13   0.244 -1.643 4.287 -1.012 -0.154 0.556 0
 10    4     1     8     20    6     14    13   0.048 -1.646 3.729 -0.991 -0.155 0.561 0
 -3    -3    3     16    18    -3    -3    -4   -0.140 -1.647 3.223 -0.965 -0.157 0.566 0
 -3    -3    3     16    18    -3    -3    -4   -0.295 -1.660 2.765 -0.934 -0.156 0.566 0
 -2    0     -2    -20   -13   -5    -1    -2   -0.442 -1.696 2.330 -0.906 -0.156 0.567 0
 -2    0     -2    -20   -13   -5    -1    -2   -0.567 -1.759 1.916 -0.881 -0.157 0.565 0
 -2    0     -2    -20   -13   -5    -1    -2   -0.685 -1.825 1.537 -0.855 -0.158 0.566 0
 6     19    11    5     -2    11    2     2    -0.803 -1.893 1.162 -0.837 -0.161 0.568 0
 -13   -19   -8    5     9     -3    -5    -11  -0.940 -1.980 0.806 -0.816 -0.166 0.581 0
 -13   -19   -8    5     9     -3    -5    -11  -1.074 -2.075 0.500 -0.776 -0.170 0.610 0
 -13   -19   -8    5     9     -3    -5    -11  -1.126 -2.091 0.174 -0.751 -0.173 0.609 0
 5     3     -2    -3    -4    -2    4     9    -1.133 -2.130 -0.221 -0.751 -0.178 0.599 0
 5     3     -2    -3    -4    -2    4     9    -1.117 -2.270 -0.727 -0.755 -0.181 0.584 0
 5     3     -2    -3    -4    -2    4     9    -1.139 -2.499 -1.291 -0.746 -0.188 0.589 0
 5     3     -2    -3    -4    -2    4     9    -1.209 -2.622 -1.592 -0.716 -0.201 0.617 0
 5     3     -2    -3    -4    -2    4     9    -1.204 -2.633 -1.852 -0.683 -0.204 0.625 0
 -9    -7    -5    -4    -5    -2    -8    -7   -1.166 -2.614 -2.135 -0.658 -0.201 0.623 0
 -9    -7    -5    -4    -5    -2    -8    -7   -1.128 -2.663 -2.542 -0.639 -0.199 0.627 0
 -9    -7    -5    -4    -5    -2    -8    -7   -1.032 -2.815 -2.937 -0.637 -0.196 0.618 0
 -9    -7    -5    -4    -5    -2    -8    -7   -0.890 -3.028 -3.357 -0.643 -0.190 0.603 0
 -9    -7    -5    -4    -5    -2    -8    -7   -0.799 -3.201 -3.756 -0.650 -0.196 0.601 0
 1     -5    -5    -8    -17   -8    -3    4    -0.707 -3.288 -4.099 -0.649 -0.205 0.601 0
 -1    0     4     12    16    3     -6    -8   -0.612 -3.325 -4.366 -0.626 -0.209 0.603 0
 -1    0     4     12    16    3     -6    -8   -0.535 -3.329 -4.604 -0.599 -0.207 0.603 0
 -1    0     4     12    16    3     -6    -8   -0.482 -3.350 -4.877 -0.582 -0.203 0.604 0
 3     2     -8    -32   -5    -4    0     -1   -0.410 -3.429 -5.163 -0.567 -0.193 0.600 0
 3     2     -8    -32   -5    -4    0     -1   -0.342 -3.520 -5.444 -0.553 -0.183 0.596 0
 3     2     -8    -32   -5    -4    0     -1   -0.281 -3.580 -5.709 -0.541 -0.180 0.596 0
 3     2     -8    -32   -5    -4    0     -1   -0.237 -3.585 -5.941 -0.527 -0.187 0.604 0
 3     2     -8    -32   -5    -4    0     -1   -0.167 -3.558 -6.140 -0.509 -0.194 0.608 0
 3     2     -8    -32   -5    -4    0     -1   -0.090 -3.536 -6.329 -0.489 -0.195 0.609 0
 -3    3     4     2     -5    0     -14   -6   -0.005 -3.562 -6.536 -0.471 -0.192 0.607 0
 -3    3     4     2     -5    0     -14   -6   0.089 -3.627 -6.762 -0.455 -0.184 0.599 0
 -3    3     4     2     -5    0     -14   -6   0.184 -3.687 -6.982 -0.436 -0.170 0.588 0
 -3    3     4     2     -5    0     -14   -6   0.255 -3.684 -7.178 -0.414 -0.161 0.582 0
 -3    3     4     2     -5    0     -14   -6   0.296 -3.612 -7.362 -0.394 -0.160 0.582 0
 -3    3     4     2     -5    0     -14   -6   0.305 -3.514 -7.544 -0.379 -0.165 0.588 0
 -3    3     4     2     -5    0     -14   -6   0.306 -3.457 -7.853 -0.363 -0.168 0.597 0
 1     -1    -1    -1    -4    -8    -7    -6   0.313 -3.472 -8.027 -0.359 -0.167 0.598 0
 1     -1    -1    -1    -4    -8    -7    -6   0.318 -3.499 -8.238 -0.352 -0.162 0.597 0
 5     1     1     1     -2    1     2     10   0.332 -3.484 -8.400 -0.335 -0.153 0.593 0
 5     1     1     1     -2    1     2     10   0.358 -3.374 -8.526 -0.300 -0.143 0.587 0
 5     1     1     1     -2    1     2     10   0.370 -3.226 -8.603 -0.259 -0.140 0.587 0
 5     1     1     1     -2    1     2     10   0.379 -3.152 -8.675 -0.227 -0.141 0.588 0
 5     1     1     1     -2    1     2     10   0.382 -3.139 -8.780 -0.199 -0.141 0.587 0
 -14   -6    0     1     -1    -1    -15   -18  0.367 -3.153 -8.965 -0.170 -0.139 0.585 0
 -14   -6    0     1     -1    -1    -15   -18  0.326 -3.111 -9.180 -0.140 -0.134 0.585 0
 -14   -6    0     1     -1    -1    -15   -18  0.267 -3.007 -9.362 -0.115 -0.130 0.589 0
 -14   -6    0     1     -1    -1    -15   -18  0.180 -2.859 -9.634 -0.088 -0.128 0.596 0
 -14   -6    0     1     -1    -1    -15   -18  0.107 -2.801 -9.985 -0.074 -0.128 0.601 0
 2     3     3     3     -4    1     6     0    0.054 -2.834 -10.322 -0.072 -0.130 0.605 0
 2     3     3     3     -4    1     6     0    -0.015 -2.904 -10.753 -0.071 -0.132 0.611 0
 2     3     3     3     -4    1     6     0    -0.055 -2.922 -11.073 -0.065 -0.133 0.613 0
 0     -2    0     1     -2    -4    0     -7   -0.088 -2.873 -11.339 -0.050 -0.131 0.614 0
 0     -2    0     1     -2    -4    0     -7   -0.135 -2.774 -11.606 -0.020 -0.128 0.617 0
 0     -2    0     1     -2    -4    0     -7   -0.173 -2.729 -11.868 0.007 -0.123 0.619 0
 0     -2    0     1     -2    -4    0     -7   -0.190 -2.776 -12.083 0.026 -0.118 0.620 0
 0     -2    0     1     -2    -4    0     -7   -0.199 -2.867 -12.317 0.039 -0.115 0.621 0
 0     -3    0     -1    2     6     14    0    -0.209 -2.940 -12.552 0.051 -0.117 0.626 0
 0     -3    0     -1    2     6     14    0    -0.205 -2.975 -12.767 0.068 -0.119 0.632 0
 0     -3    0     -1    2     6     14    0    -0.188 -2.951 -13.026 0.094 -0.122 0.639 0
 0     -3    0     -1    2     6     14    0    -0.162 -2.926 -13.250 0.117 -0.122 0.643 0
 0     -3    0     -1    2     6     14    0    -0.120 -2.942 -13.516 0.137 -0.119 0.644 0
 0     -3    0     -1    2     6     14    0    -0.066 -3.002 -13.833 0.153 -0.114 0.644 0
 17    4     0     0     -2    1     -2    14   -0.003 -3.092 -14.191 0.163 -0.110 0.643 0
 17    4     0     0     -2    1     -2    14   0.050 -3.172 -14.577 0.170 -0.110 0.645 0
 17    4     0     0     -2    1     -2    14   0.099 -3.235 -14.973 0.177 -0.113 0.648 0
 -13   -1    1     1     -2    -2    -2    -20  0.143 -3.281 -15.385 0.184 -0.116 0.651 0
 -13   -1    1     1     -2    -2    -2    -20  0.192 -3.340 -15.893 0.195 -0.116 0.651 0
 -13   -1    1     1     -2    -2    -2    -20  0.230 -3.380 -16.304 0.205 -0.112 0.647 0
 -13   -1    1     1     -2    -2    -2    -20  0.255 -3.409 -16.704 0.218 -0.106 0.642 0
 -13   -1    1     1     -2    -2    -2    -20  0.274 -3.413 -17.083 0.232 -0.100 0.636 0
 -13   -1    1     1     -2    -2    -2    -20  0.259 -3.389 -17.419 0.251 -0.096 0.636 0
 4     4     4     3     3     5     9     18   0.240 -3.362 -17.742 0.269 -0.095 0.637 0
 4     4     4     3     3     5     9     18   0.195 -3.329 -18.030 0.290 -0.095 0.642 0
 4     4     4     3     3     5     9     18   0.144 -3.296 -18.279 0.315 -0.094 0.648 0
 4     4     4     3     3     5     9     18   0.094 -3.258 -18.516 0.341 -0.091 0.651 0
 4     4     4     3     3     5     9     18   0.035 -3.197 -18.711 0.373 -0.086 0.655 0
 23    9     -4    -4    -1    12    17    22   -0.033 -3.115 -18.887 0.409 -0.081 0.660 0
 6     -3    -6    -5    -3    -7    -7    4    -0.109 -3.017 -19.042 0.449 -0.077 0.667 0
 6     -3    -6    -5    -3    -7    -7    4    -0.203 -2.913 -19.259 0.495 -0.074 0.678 0
 6     -3    -6    -5    -3    -7    -7    4    -0.277 -2.853 -19.462 0.528 -0.074 0.687 0
 -14   -4    1     -1    1     1     -13   -4   -0.348 -2.806 -19.694 0.558 -0.074 0.695 0
 -14   -4    1     -1    1     1     -13   -4   -0.415 -2.748 -19.946 0.587 -0.074 0.702 0
 23    3     -4    0     -1    -2    -4    10   -0.471 -2.653 -20.286 0.624 -0.070 0.703 0
 23    3     -4    0     -1    -2    -4    10   -0.496 -2.579 -20.493 0.648 -0.067 0.700 0
 23    3     -4    0     -1    -2    -4    10   -0.519 -2.471 -20.779 0.679 -0.061 0.694 0
 1     -2    -5    -3    -4    -11   -10   -8   -0.526 -2.376 -21.086 0.707 -0.055 0.683 0
 -22   -7    0     -3    0     -4    -9    -15  -0.534 -2.297 -21.391 0.735 -0.050 0.671 0
 -22   -7    0     -3    0     -4    -9    -15  -0.533 -2.221 -21.763 0.768 -0.042 0.654 0
