EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 8     48    75    42    -28   7     -1    -3   3.297 -0.178 34.672 -2.290 -0.305 0.481 0
 8     48    75    42    -28   7     -1    -3   3.342 -0.180 34.826 -2.278 -0.305 0.481 0
 8     48    75    42    -28   7     -1    -3   3.381 -0.179 34.921 -2.272 -0.305 0.480 0
 8     48    75    42    -28   7     -1    -3   3.403 -0.179 34.964 -2.271 -0.305 0.480 0
 9     -2    1     -4    1     -4    3     7    3.411 -0.195 34.915 -2.282 -0.307 0.483 0
 9     -2    1     -4    1     -4    3     7    3.403 -0.215 34.799 -2.301 -0.311 0.487 0
 9     -2    1     -4    1     -4    3     7    3.397 -0.231 34.658 -2.323 -0.313 0.491 0
 8     15    2     -4    -22   9     4     2    3.387 -0.234 34.521 -2.344 -0.314 0.494 0
 -11   -49   -64   -41   17    4     3     3    3.385 -0.230 34.414 -2.360 -0.315 0.497 0
 -11   -49   -64   -41   17    4     3     3    3.392 -0.216 34.380 -2.366 -0.315 0.499 0
 -11   -49   -64   -41   17    4     3     3    3.407 -0.198 34.410 -2.364 -0.316 0.502 0
 -11   -49   -64   -41   17    4     3     3    3.425 -0.178 34.523 -2.353 -0.317 0.509 0
 -8    -24   -39   5     12    1     -3    -4   3.454 -0.165 34.684 -2.339 -0.319 0.516 0
 -8    -24   -39   5     12    1     -3    -4   3.487 -0.153 34.867 -2.324 -0.322 0.523 0
 -8    -24   -39   5     12    1     -3    -4   3.529 -0.138 35.059 -2.307 -0.323 0.528 0
 -8    -24   -39   5     12    1     -3    -4   3.583 -0.118 35.237 -2.289 -0.321 0.530 0
 5     31    32    23    11    2     -3    -1   3.641 -0.111 35.351 -2.278 -0.319 0.529 0
 5     31    32    23    11    2     -3    -1   3.694 -0.118 35.379 -2.279 -0.319 0.527 0
 5     31    32    23    11    2     -3    -1   3.739 -0.142 35.310 -2.292 -0.320 0.527 0
 -19   -39   -21   27    -2    -25   -14   -12  3.774 -0.166 35.182 -2.313 -0.323 0.528 0
 1     -4    22    34    35    -1    0     0    3.804 -0.176 35.021 -2.335 -0.324 0.529 0
 1     -4    22    34    35    -1    0     0    3.849 -0.164 34.795 -2.364 -0.326 0.530 0
 1     -4    22    34    35    -1    0     0    3.899 -0.152 34.676 -2.378 -0.326 0.528 0
 -1    18    9     -33   -66   -11   -3    -3   3.967 -0.142 34.608 -2.384 -0.325 0.524 0
 -1    18    9     -33   -66   -11   -3    -3   4.036 -0.121 34.623 -2.379 -0.322 0.519 0
 -1    18    9     -33   -66   -11   -3    -3   4.084 -0.093 34.698 -2.366 -0.321 0.517 0
 -1    18    9     -33   -66   -11   -3    -3   4.125 -0.068 34.819 -2.348 -0.319 0.515 0
 -1    18    9     -33   -66   -11   -3    -3   4.138 -0.053 34.943 -2.330 -0.316 0.516 0
 -6    -53   -71   -56   -10   -12   2     1    4.135 -0.048 35.053 -2.314 -0.314 0.518 0
 -6    -53   -71   -56   -10   -12   2     1    4.124 -0.049 35.124 -2.304 -0.312 0.521 0
 16    39    21    -16   -21   3     2     7    4.106 -0.056 35.164 -2.299 -0.311 0.525 0
 16    39    21    -16   -21   3     2     7    4.106 -0.076 35.129 -2.304 -0.311 0.527 0
 -2    21    22    26    16    0     -8    -9   4.107 -0.087 35.047 -2.316 -0.313 0.529 0
 -2    21    22    26    16    0     -8    -9   4.114 -0.092 34.947 -2.329 -0.314 0.530 0
 -2    21    22    26    16    0     -8    -9   4.126 -0.090 34.846 -2.340 -0.314 0.530 0
 -2    -1    7     25    23    13    3     -2   4.124 -0.087 34.765 -2.349 -0.315 0.533 0
 -2    -1    7     25    23    13    3     -2   4.129 -0.083 34.707 -2.353 -0.316 0.535 0
 -2    -1    7     25    23    13    3     -2   4.139 -0.072 34.672 -2.355 -0.317 0.537 0
 -2    -1    7     25    23    13    3     -2   4.161 -0.046 34.677 -2.350 -0.317 0.536 0
 -2    -1    7     25    23    13    3     -2   4.195 -0.010 34.712 -2.341 -0.315 0.533 0
 3     9     13    28    22    -3    -1    -1   4.220 0.030 34.753 -2.331 -0.313 0.531 0
 3     9     13    28    22    -3    -1    -1   4.246 0.053 34.786 -2.324 -0.313 0.530 0
 -11   -26   28    23    -9    -5    -2    -7   4.272 0.056 34.814 -2.319 -0.312 0.529 0
 5     13    18    40    55    20    7     4    4.290 0.037 34.811 -2.318 -0.312 0.529 0
 2     -12   -36   -1    6     -1    1     6    4.292 0.017 34.778 -2.322 -0.315 0.531 0
 2     -12   -36   -1    6     -1    1     6    4.291 -0.004 34.735 -2.327 -0.316 0.534 0
 2     -12   -36   -1    6     -1    1     6    4.292 -0.015 34.665 -2.334 -0.317 0.536 0
 14    75    55    28    -3    25    9     5    4.294 -0.015 34.612 -2.338 -0.316 0.537 0
 14    75    55    28    -3    25    9     5    4.283 -0.014 34.575 -2.340 -0.315 0.539 0
 14    75    55    28    -3    25    9     5    4.271 -0.027 34.533 -2.344 -0.315 0.542 0
 14    75    55    28    -3    25    9     5    4.258 -0.051 34.529 -2.343 -0.315 0.545 0
 14    75    55    28    -3    25    9     5    4.238 -0.075 34.540 -2.342 -0.316 0.549 0
 -6    -3    44    73    25    -24   -8    -3   4.237 -0.087 34.589 -2.336 -0.314 0.550 0
 -6    -3    44    73    25    -24   -8    -3   4.233 -0.082 34.654 -2.329 -0.313 0.552 0
 -5    20    51    61    51    22    -1    -10  4.245 -0.078 34.735 -2.322 -0.313 0.553 0
 -5    20    51    61    51    22    -1    -10  4.266 -0.085 34.819 -2.317 -0.313 0.556 0
 7     -26   -83   -122  -39   -3    5     9    4.296 -0.110 34.892 -2.316 -0.315 0.558 0
 7     -26   -83   -122  -39   -3    5     9    4.331 -0.129 34.959 -2.314 -0.317 0.560 0
 7     -26   -83   -122  -39   -3    5     9    4.382 -0.149 35.014 -2.314 -0.316 0.559 0
 -10   -8    23    14    3     4     -2    -9   4.414 -0.156 35.060 -2.314 -0.316 0.560 0
 -10   -8    23    14    3     4     -2    -9   4.449 -0.160 35.082 -2.317 -0.316 0.560 0
 -10   -8    23    14    3     4     -2    -9   4.476 -0.165 35.099 -2.320 -0.316 0.560 0
 -10   -8    23    14    3     4     -2    -9   4.508 -0.182 35.110 -2.324 -0.316 0.560 0
 10    44    22    -81   -93   -11   1     5    4.523 -0.200 35.105 -2.329 -0.317 0.561 0
 -16   -56   -41   23    50    -7    -6    -3   4.534 -0.208 35.115 -2.333 -0.318 0.562 0
 -16   -56   -41   23    50    -7    -6    -3   4.549 -0.202 35.135 -2.334 -0.317 0.562 0
 -16   -56   -41   23    50    -7    -6    -3   4.560 -0.192 35.165 -2.333 -0.316 0.562 0
 -16   -56   -41   23    50    -7    -6    -3   4.561 -0.172 35.221 -2.328 -0.315 0.563 0
 -5    -7    -5    8     -21   -13   -7    -5   4.558 -0.156 35.266 -2.326 -0.316 0.565 0
 -5    -7    -5    8     -21   -13   -7    -5   4.558 -0.162 35.303 -2.326 -0.316 0.566 0
 -5    -7    -5    8     -21   -13   -7    -5   4.538 -0.161 35.343 -2.326 -0.318 0.569 0
 2     -5    -1    19    8     18    1     -3   4.516 -0.148 35.388 -2.324 -0.318 0.572 0
 2     -5    -1    19    8     18    1     -3   4.503 -0.127 35.417 -2.324 -0.317 0.573 0
 2     -5    -1    19    8     18    1     -3   4.490 -0.106 35.444 -2.324 -0.316 0.574 0
 2     -5    -1    19    8     18    1     -3   4.490 -0.081 35.457 -2.326 -0.315 0.572 0
 10    -2    -10   -27   -62   -15   -1    5    4.479 -0.062 35.465 -2.329 -0.315 0.573 0
 -7    45    56    36    43    20    -6    -12  4.486 -0.049 35.477 -2.330 -0.314 0.570 0
 -7    45    56    36    43    20    -6    -12  4.484 -0.036 35.488 -2.332 -0.313 0.570 0
 -16   -41   -31   -20   17    -2    -3    -5   4.479 -0.029 35.497 -2.335 -0.312 0.569 0
 -16   -41   -31   -20   17    -2    -3    -5   4.489 -0.030 35.517 -2.337 -0.310 0.568 0
 -10   -38   -43   -61   -44   -19   -6    -6   4.489 -0.037 35.533 -2.342 -0.312 0.570 0
 -10   -38   -43   -61   -44   -19   -6    -6   4.515 -0.048 35.564 -2.347 -0.312 0.569 0
 -10   -38   -43   -61   -44   -19   -6    -6   4.546 -0.067 35.599 -2.352 -0.315 0.569 0
 14    33    10    -11   -13   -10   2     8    4.570 -0.081 35.662 -2.354 -0.317 0.571 0
 14    33    10    -11   -13   -10   2     8    4.609 -0.091 35.736 -2.352 -0.317 0.569 0
 14    33    10    -11   -13   -10   2     8    4.624 -0.078 35.824 -2.347 -0.316 0.569 0
 14    33    10    -11   -13   -10   2     8    4.643 -0.072 35.901 -2.343 -0.314 0.568 0
 -14   -43   -12   57    37    -16   -10   -8   4.639 -0.072 35.955 -2.342 -0.315 0.571 0
 1     10    9     -51   -39   2     5     1    4.639 -0.073 35.981 -2.345 -0.316 0.573 0
 1     10    9     -51   -39   2     5     1    4.644 -0.073 35.982 -2.349 -0.317 0.574 0
 8     -12   -26   -32   -28   -13   -4    3    4.641 -0.066 35.958 -2.357 -0.319 0.576 0
 8     -12   -26   -32   -28   -13   -4    3    4.657 -0.058 35.918 -2.365 -0.318 0.574 0
 -16   -15   -14   -41   -94   -28   -14   -14  4.646 -0.048 35.877 -2.374 -0.319 0.577 0
 -16   -15   -14   -41   -94   -28   -14   -14  4.648 -0.051 35.860 -2.380 -0.318 0.577 0
 -16   -15   -14   -41   -94   -28   -14   -14  4.635 -0.067 35.859 -2.387 -0.319 0.579 0
 0     -10   -25   -2    11    19    7     3    4.624 -0.100 35.891 -2.392 -0.320 0.581 0
 0     -10   -25   -2    11    19    7     3    4.619 -0.131 35.967 -2.391 -0.320 0.583 0
 0     -10   -25   -2    11    19    7     3    4.627 -0.157 36.073 -2.387 -0.320 0.583 0
 0     -10   -25   -2    11    19    7     3    4.639 -0.161 36.191 -2.381 -0.320 0.584 0
 6     5     6     33    -43   -31   -10   -1   4.672 -0.153 36.328 -2.370 -0.318 0.580 0
 6     13    24    51    20    6     1     3    4.701 -0.142 36.452 -2.362 -0.318 0.578 0
 6     13    24    51    20    6     1     3    4.718 -0.143 36.511 -2.361 -0.319 0.578 0
 -8    -10   -3    7     18    15    0     -6   4.721 -0.146 36.519 -2.367 -0.322 0.581 0
 -8    -10   -3    7     18    15    0     -6   4.724 -0.140 36.494 -2.376 -0.324 0.583 0
 1     5     -5    -8    23    16    3     -3   4.726 -0.118 36.452 -2.385 -0.325 0.584 0
 1     5     -5    -8    23    16    3     -3   4.734 -0.100 36.396 -2.396 -0.325 0.584 0
 1     5     -5    -8    23    16    3     -3   4.760 -0.097 36.357 -2.404 -0.324 0.582 0
 0     -60   -46   -25   2     -15   1     10   4.763 -0.103 36.326 -2.414 -0.326 0.583 0
 0     -60   -46   -25   2     -15   1     10   4.784 -0.114 36.331 -2.422 -0.326 0.582 0
 0     -60   -46   -25   2     -15   1     10   4.786 -0.114 36.383 -2.425 -0.327 0.583 0
 0     -60   -46   -25   2     -15   1     10   4.794 -0.103 36.497 -2.420 -0.326 0.582 0
 8     28    42    71    23    13    3     3    4.792 -0.086 36.632 -2.415 -0.324 0.582 0
 8     28    42    71    23    13    3     3    4.792 -0.071 36.787 -2.408 -0.322 0.580 0
 8     28    42    71    23    13    3     3    4.788 -0.051 36.939 -2.402 -0.321 0.579 0
 5     23    38    59    31    16    9     4    4.788 -0.041 37.071 -2.398 -0.320 0.578 0
 5     23    38    59    31    16    9     4    4.786 -0.039 37.172 -2.398 -0.321 0.577 0
 -6    0     15    -12   3     -10   -9    -6   4.778 -0.040 37.227 -2.404 -0.322 0.576 0
 -6    0     15    -12   3     -10   -9    -6   4.776 -0.045 37.239 -2.417 -0.322 0.574 0
 -6    0     15    -12   3     -10   -9    -6   4.751 -0.046 37.240 -2.432 -0.323 0.577 0
 6     6     5     -9    10    14    6     4    4.743 -0.050 37.243 -2.446 -0.323 0.578 0
 6     6     5     -9    10    14    6     4    4.734 -0.058 37.258 -2.460 -0.326 0.584 0
 6     6     5     -9    10    14    6     4    4.737 -0.068 37.301 -2.471 -0.330 0.589 0
 6     6     5     -9    10    14    6     4    4.768 -0.071 37.404 -2.473 -0.331 0.591 0
 0     -20   -56   -5    5     -12   -7    0    4.813 -0.053 37.552 -2.468 -0.330 0.589 0
 0     -20   -56   -5    5     -12   -7    0    4.864 -0.036 37.717 -2.459 -0.328 0.586 0
 0     -20   -56   -5    5     -12   -7    0    4.908 -0.014 37.885 -2.450 -0.327 0.584 0
 12    49    46    108   65    38    6     0    4.934 -0.009 38.023 -2.445 -0.328 0.584 0
 12    49    46    108   65    38    6     0    4.965 -0.013 38.126 -2.446 -0.328 0.582 0
 5     -11   -5    -3    6     -10   0     6    5.003 -0.026 38.189 -2.452 -0.327 0.578 0
 5     -11   -5    -3    6     -10   0     6    5.097 -0.052 38.220 -2.463 -0.322 0.565 0
 5     -11   -5    -3    6     -10   0     6    5.135 -0.064 38.230 -2.477 -0.319 0.560 0
 -4    14    -8    -29   -11   -7    -4    -5   4.844 -0.007 38.101 -2.510 -0.330 0.603 0
 -4    14    -8    -29   -11   -7    -4    -5   4.843 -0.030 38.080 -2.532 -0.330 0.609 0
 -4    14    -8    -29   -11   -7    -4    -5   4.931 -0.064 38.139 -2.547 -0.337 0.611 0
 -4    14    -8    -29   -11   -7    -4    -5   5.056 -0.085 38.284 -2.549 -0.344 0.610 0
 -7    -16   1     16    16    -6    -5    -5   5.197 -0.066 38.504 -2.537 -0.341 0.602 0
 -7    -16   1     16    16    -6    -5    -5   5.293 -0.010 38.777 -2.512 -0.334 0.596 0
 -7    -16   1     16    16    -6    -5    -5   5.326 0.052 39.030 -2.489 -0.328 0.598 0
 -1    20    41    6     -16   -9    -6    -6   5.314 0.078 39.208 -2.477 -0.325 0.604 0
 -1    20    41    6     -16   -9    -6    -6   5.276 0.062 39.287 -2.479 -0.327 0.613 0
 -5    -8    -8    -60   -35   0     -2    -7   5.234 0.024 39.259 -2.494 -0.330 0.623 0
 -5    -8    -8    -60   -35   0     -2    -7   5.226 0.004 39.146 -2.518 -0.330 0.624 0
 -5    -8    -8    -60   -35   0     -2    -7   5.246 0.038 38.997 -2.541 -0.326 0.619 0
 -12   -10   -42   -37   -21   -3    -2    -5   5.274 0.096 38.833 -2.564 -0.322 0.614 0
 -12   -10   -42   -37   -21   -3    -2    -5   5.296 0.132 38.685 -2.581 -0.320 0.609 0
 -12   -10   -42   -37   -21   -3    -2    -5   5.285 0.131 38.561 -2.597 -0.320 0.611 0
 -12   -10   -42   -37   -21   -3    -2    -5   5.234 0.110 38.486 -2.607 -0.323 0.617 0
 9     21    38    21    -8    -4    2     4    5.148 0.110 38.489 -2.604 -0.323 0.626 0
 9     21    38    21    -8    -4    2     4    5.043 0.155 38.562 -2.589 -0.319 0.634 0
 9     21    38    21    -8    -4    2     4    4.920 0.225 38.659 -2.570 -0.313 0.643 0
 9     21    38    21    -8    -4    2     4    4.802 0.297 38.750 -2.551 -0.306 0.649 0
 9     21    38    21    -8    -4    2     4    4.703 0.355 38.805 -2.539 -0.303 0.655 0
 12    47    54    30    18    21    6     4    4.582 0.422 38.788 -2.538 -0.306 0.666 0
 12    47    54    30    18    21    6     4    4.563 0.441 38.763 -2.541 -0.307 0.667 0
 7     18    11    53    0     -8    -1    0    4.500 0.489 38.683 -2.550 -0.310 0.673 0
 -10   -13   -24   -20   -6    0     -4    -10  4.452 0.535 38.568 -2.561 -0.309 0.676 0
 -12   -14   12    7     10    -2    -1    -3   4.394 0.578 38.457 -2.571 -0.307 0.680 0
 -12   -14   12    7     10    -2    -1    -3   4.348 0.611 38.342 -2.583 -0.306 0.685 0
 -12   -14   12    7     10    -2    -1    -3   4.319 0.635 38.240 -2.593 -0.308 0.689 0
 6     11    -27   -44   -59   -15   -3    3    4.302 0.667 38.176 -2.598 -0.312 0.692 0
 6     11    -27   -44   -59   -15   -3    3    4.309 0.712 38.150 -2.596 -0.313 0.689 0
 6     11    -27   -44   -59   -15   -3    3    4.322 0.769 38.158 -2.587 -0.310 0.684 0
 6     11    -27   -44   -59   -15   -3    3    4.330 0.829 38.179 -2.576 -0.306 0.676 0
 6     11    -27   -44   -59   -15   -3    3    4.308 0.876 38.191 -2.568 -0.303 0.672 0
 -12   -33   -22   -9    9     -3    -3    -7   4.271 0.897 38.183 -2.563 -0.302 0.670 0
 -12   -33   -22   -9    9     -3    -3    -7   4.219 0.905 38.137 -2.565 -0.302 0.672 0
 -12   -33   -22   -9    9     -3    -3    -7   4.159 0.919 38.061 -2.572 -0.305 0.676 0
 -1    8     28    23    -5    -3    -4    -5   4.112 0.932 37.955 -2.582 -0.305 0.678 0
 -1    8     28    23    -5    -3    -4    -5   4.071 0.961 37.834 -2.594 -0.306 0.680 0
 -1    8     28    23    -5    -3    -4    -5   4.029 1.000 37.731 -2.603 -0.305 0.682 0
 -1    8     28    23    -5    -3    -4    -5   3.999 1.033 37.658 -2.609 -0.305 0.684 0
 -2    -23   -25   -18   29    11    1     1    3.973 1.053 37.626 -2.610 -0.306 0.687 0
 -2    -23   -25   -18   29    11    1     1    3.943 1.067 37.646 -2.606 -0.309 0.691 0
 -2    -23   -25   -18   29    11    1     1    3.920 1.085 37.719 -2.595 -0.310 0.694 0
 -2    -23   -25   -18   29    11    1     1    3.912 1.116 37.834 -2.578 -0.308 0.693 0
 -2    -23   -25   -18   29    11    1     1    3.922 1.155 37.969 -2.558 -0.303 0.689 0
 19    59    9     -28   -51   -2    4     8    3.952 1.192 38.085 -2.541 -0.301 0.682 0
 19    59    9     -28   -51   -2    4     8    4.001 1.214 38.168 -2.530 -0.300 0.673 0
 19    59    9     -28   -51   -2    4     8    4.046 1.223 38.197 -2.528 -0.302 0.665 0
 -8    -35   -38   -30   -23   -16   -3    -6   4.086 1.215 38.169 -2.535 -0.304 0.657 0
 -8    -35   -38   -30   -23   -16   -3    -6   4.102 1.214 38.127 -2.543 -0.305 0.654 0
 -8    -35   -38   -30   -23   -16   -3    -6   4.109 1.213 38.063 -2.553 -0.304 0.651 0
 -8    -35   -38   -30   -23   -16   -3    -6   4.088 1.219 38.001 -2.563 -0.306 0.652 0
 14    25    -5    -53   -24   -1    -1    3    4.074 1.224 37.961 -2.569 -0.306 0.653 0
 7     16    16    20    -5    1     6     8    4.063 1.236 37.962 -2.570 -0.306 0.654 0
 7     16    16    20    -5    1     6     8    4.037 1.274 38.024 -2.561 -0.306 0.658 0
 7     16    16    20    -5    1     6     8    4.020 1.319 38.102 -2.550 -0.307 0.662 0
 7     16    16    20    -5    1     6     8    4.013 1.393 38.221 -2.532 -0.306 0.665 0
 -3    8     27    78    124   12    -5    -7   4.009 1.497 38.363 -2.509 -0.305 0.667 0
 -3    8     27    78    124   12    -5    -7   3.997 1.571 38.441 -2.496 -0.305 0.670 0
 6     29    50    102   72    29    6     7    4.007 1.649 38.493 -2.487 -0.305 0.670 0
 2     44    84    73    28    1     -5    -1   4.003 1.709 38.483 -2.489 -0.308 0.673 0
 -13   -40   -22   -72   -64   -5    2     -2   4.003 1.744 38.421 -2.498 -0.311 0.674 0
 -13   -40   -22   -72   -64   -5    2     -2   4.012 1.753 38.332 -2.511 -0.312 0.673 0
 -13   -40   -22   -72   -64   -5    2     -2   4.026 1.745 38.246 -2.524 -0.312 0.671 0
 12    -6    16    98    100   13    5     9    4.095 1.680 38.161 -2.539 -0.310 0.659 0
 12    -6    16    98    100   13    5     9    4.119 1.661 38.181 -2.538 -0.310 0.655 0
 12    -6    16    98    100   13    5     9    4.183 1.627 38.259 -2.530 -0.309 0.645 0
 12    -6    16    98    100   13    5     9    4.238 1.599 38.380 -2.515 -0.307 0.638 0
 -7    -16   -26   -70   -65   -18   -8    -4   4.284 1.573 38.510 -2.498 -0.306 0.631 0
 -7    -16   -26   -70   -65   -18   -8    -4   4.317 1.552 38.616 -2.484 -0.305 0.627 0
 -7    -16   -26   -70   -65   -18   -8    -4   4.330 1.549 38.678 -2.474 -0.306 0.626 0
 -3    3     16    22    33    1     -7    -7   4.331 1.568 38.659 -2.472 -0.306 0.627 0
 -3    -15   -37   -11   39    1     -2    -2   4.314 1.591 38.561 -2.477 -0.306 0.630 0
 -3    -15   -37   -11   39    1     -2    -2   4.273 1.608 38.389 -2.489 -0.308 0.638 0
 -3    -15   -37   -11   39    1     -2    -2   4.229 1.613 38.165 -2.505 -0.308 0.646 0
 -7    -19   -1    51    71    5     -2    -3   4.178 1.613 37.921 -2.521 -0.308 0.654 0
 9     25    28    91    40    9     2     4    4.133 1.612 37.689 -2.536 -0.306 0.659 0
 9     25    28    91    40    9     2     4    4.088 1.607 37.451 -2.550 -0.303 0.662 0
 9     25    28    91    40    9     2     4    4.050 1.594 37.336 -2.556 -0.302 0.666 0
 9     25    28    91    40    9     2     4    4.015 1.566 37.240 -2.559 -0.301 0.669 0
 -4    -10   3     -43   -18   4     3     2    3.993 1.550 37.243 -2.549 -0.300 0.670 0
