EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -1    0     -3    -5    -7    -1    2     0    -0.07  0.006243
 -3    41    -18   -7    -11   -7    -2    -3   0.08  0.032779
 -2    -4    -14   7     9     3     -1    -1   0.07  0.086743
 3     10    13    -10   -7    0     -1    1    -0.06  0.169134
 3     10    13    -10   -7    0     -1    1    -0.17  0.280365
 -2    -20   14    -1    2     4     2     0    -0.21  0.420310
 -1    5     15    7     4     -1    -2    -1   -0.07  0.588329
 -2    4     0     -6    -8    -4    -1    0    0.01  0.782761
 -1    -4    -40   -5    -11   -7    -2    -1   0.11  1.001518
 -1    -4    -40   -5    -11   -7    -2    -1   0.12  1.246369
 1     13    28    -1    -5    1     0     2    0.05  1.524029
 4     -4    9     20    14    6     4     1    0.16  1.839216
 1     -4    -7    -16   -10   -4    0     0    0.10  2.189949
 2     22    0     9     13    5     -1    1    0.15  2.569100
 2     22    0     9     13    5     -1    1    0.03  2.966793
 -1    -8    -2    -2    -4    -4    -1    -1   -0.01  3.373013
 0     -3    2     -15   -9    -4    -2    0    0.01  3.778442
 -3    8     -2    10    11    2     -3    -4   -0.03  4.175122
 -5    -15   -3    -3    -8    -9    -6    -6   -0.02  4.555780
 -5    -15   -3    -3    -8    -9    -6    -6   -0.03  4.913491
 0     -32   -4    -5    6     2     3     1    -0.12  5.242158
 -5    -5    -71   -4    2     -2    -4    -3   0.01  5.541231
 -1    29    7     7     2     0     0     0    0.01  5.819330
 4     -5    22    3     9     6     4     4    0.07  6.086342
 -4    -3    -21   -13   -8    -4    -3    -2   0.08  6.345806
 -2    -9    2     3     4     2     0     -1   0.04  6.598799
 -1    20    16    0     8     4     2     0    -0.15  6.844361
 1     -8    -20   -1    4     1     0     1    -0.16  7.081697
 -1    0     9     -9    -14   -10   -5    -2   0.04  7.311697
 2     5     -7    18    -1    2     3     3    0.12  7.533936
 -2    -4    -13   3     1     0     1     0    -0.07  7.746335
 -4    -28   18    -7    -5    -3    -3    -3   0.07  7.947287
 0     6     2     -6    2     0     -2    -3   0.17  8.136515
 0     6     2     -6    2     0     -2    -3   0.02  8.312603
 0     13    2     4     3     0     -1    -1   0.03  8.471989
 0     13    2     4     3     0     -1    -1   0.08  8.611404
 -3    -7    -1    2     -9    -5    -3    -3   0.07  8.728344
 -1    5     46    -5    -5    -1    -1    0    0.16  8.822990
 0     12    28    -4    -3    2     -2    0    0.15  8.901365
 -2    2     4     -2    2     -3    -1    -3   0.19  8.971420
 -2    2     4     -2    2     -3    -1    -3   0.11  9.036255
 -2    1     -10   1     -8    -4    -3    -2   0.05  9.094110
 -3    2     -3    -17   -12   -6    0     -3   -0.05  9.142706
 -1    11    -34   5     10    6     2     -1   0.07  9.181612
 -1    5     -14   -3    6     4     1     -1   0.19  9.213436
 -3    0     15    -1    -10   -5    -4    -2   -0.02  9.241980
 0     -6    1     -5    1     2     0     0    0.16  9.268356
 1     -3    -3    2     1     -3    -1    1    0.27  9.291021
 0     -4    7     -10   0     -1    0     -2   -0.01  9.307165
 0     13    32    12    2     0     -1    -1   0.13  9.316315
 -5    2     25    1     8     -1    -3    -4   0.14  9.321749
 -1    -4    -18   -8    -4    -2    -3    -2   0.20  9.328384
 -1    -4    -18   -8    -4    -2    -3    -2   0.23  9.339256
 0     -8    33    -2    -5    -1    0     1    0.19  9.356146
 -2    -6    14    -10   -15   -6    -2    -3   0.12  9.381927
 3     6     -7    9     9     3     -1    1    0.03  9.418205
 -4    -6    -7    -5    -4    -3    -1    -3   -0.02  9.463455
 -4    -6    -7    -5    -4    -3    -1    -3   0.03  9.514034
 -1    1     -6    -6    -17   -6    -3    -2   -0.01  9.566416
 -3    -3    -4    7     13    1     -2    -3   0.04  9.616983
 -3    -2    -20   -7    -12   -3    -3    -2   -0.07  9.662830
 1     -4    -5    -5    8     2     0     0    0.05  9.702734
 1     -4    -5    -5    8     2     0     0    0.05  9.736237
 3     22    58    13    14    4     2     1    0.04  9.764494
 3     22    58    13    14    4     2     1    0.10  9.795586
 1     -3    -24   -5    -1    2     3     1    0.19  9.842039
 1     -3    -24   -5    -1    2     3     1    0.03  9.911674
 0     -7    -15   3     10    3     2     1    0.15  10.005526
 0     -7    -15   3     10    3     2     1    0.16  10.121214
 -2    -9    -18   5     1     1     -1    0    0.15  10.255405
 -3    -6    1     -11   -11   -5    -2    -3   0.11  10.404348
 -3    -6    1     -11   -11   -5    -2    -3   0.11  10.562550
 -2    -5    -10   -7    -15   -5    -4    -1   -0.02  10.723274
 -2    -5    -10   -7    -15   -5    -4    -1   0.10  10.880848
 -3    -1    -30   -6    -6    -3    -2    -1   0.24  11.032570
 -1    5     18    -7    -16   -5    1     0    0.23  11.178867
 1     1     35    11    10    2     1     -1   0.02  11.322254
 -2    -4    -17   -12   -3    -3    1     -1   0.17  11.465849
 -2    -4    -17   -12   -3    -3    1     -1   0.03  11.611647
 2     6     17    15    8     3     0     0    -0.08  11.759651
 -5    -9    -8    -11   -8    -6    -4    -3   -0.01  11.908594
 -2    -8    -4    -4    2     0     -1    -2   0.13  12.055754
 2     11    -25   -3    1     0     1     1    0.15  12.198061
 2     11    -25   -3    1     0     1     1    0.23  12.334511
 -1    -5    -16   -2    4     3     0     0    0.33  12.466726
 -2    2     13    0     0     0     -4    -2   0.30  12.595734
 -3    0     -2    -1    3     -1    -4    -2   0.25  12.720182
 -3    -2    -12   10    -5    -4    -3    -2   0.09  12.837055
 -3    -2    -12   10    -5    -4    -3    -2   -0.09  12.943270
 -2    -11   10    -4    5     1     -1    0    -0.03  13.037157
 -2    -12   -26   -22   -29   -12   -3    -2   0.17  13.118441
 -4    -7    -1    -4    -6    -4    -4    -3   0.25  13.187578
 -1    1     2     -2    -5    -3    -2    -1   0.20  13.243940
 -1    1     2     -2    -5    -3    -2    -1   -0.05  13.284840
 0     2     1     -8    1     0     0     -2   0.01  13.307394
 0     10    0     6     6     4     2     0    0.08  13.309479
 -3    -1    1     -8    -7    -5    -4    -2   -0.03  13.289129
 2     -1    4     1     0     -1    1     1    -0.05  13.244684
 2     -1    4     1     0     -1    1     1    0.09  13.175144
 -1    -3    0     0     0     -2    -1    -1   0.22  13.079979
 0     -3    -2    -17   -1    -2    -1    -1   0.15  12.958836
 -1    3     4     6     -4    -2    -3    -1   0.07  12.811241
 -2    -2    -4    -5    -3    0     0     -1   0.02  12.637056
 -2    -2    -4    -5    -3    0     0     -1   0.02  12.436638
 -1    -1    -2    0     -1    0     -1    -1   0.13  12.210445
 1     1     0     9     6     2     0     1    0.07  11.958893
 -3    -5    -3    -12   -11   -6    -4    -2   -0.02  11.681923
 -3    -5    -3    -12   -11   -6    -4    -2   0.17  11.379177
 2     2     2     -4    -1    2     3     1    0.03  11.050394
 -2    -3    -2    0     -1    -2    -2    -2   0.05  10.695166
 -1    2     1     4     8     1     0     0    0.03  10.313402
 -2    -2    1     -1    -1    -1    -2    -1   0.14  9.905476
 0     1     -2    -3    1     -1    0     1    0.19  9.472040
 -1    -2    0     1     -9    -4    -2    -1   -0.02  9.014179
 -1    -2    0     1     -9    -4    -2    -1   -0.04  8.532740
 -2    -1    -1    -2    0     1     4     1    0.01  8.028557
 0     0     0     -1    -1    0     0     0    -0.01  7.502448
 0     -2    -1    0     0     11    -4    -2   0.06  6.955735
 0     -1    -2    -2    -2    -1    -1    -2   0.00  6.389999
 0     -1    -2    -2    -2    -1    -1    -2   -0.08  5.807806
 -1    0     0     0     0     -3    -2    -2   0.06  5.211822
 -2    0     0     1     0     -2    -1    -2   0.09  4.605080
 3     4     0     4     4     2     2     -3   -0.03  3.990495
 2     -2    0     -4    -1    -6    -3    -2   -0.02  3.370921
 2     -2    0     -4    -1    -6    -3    -2   0.11  2.749372
 -3    -1    -2    -2    -1    -5    -4    -1   0.22  2.128910
 2     -1    0     -2    0     -1    -5    -2   0.14  1.512856
 -7    -3    -4    -2    -3    -2    -1    -1   -0.04  0.904818
 -2    -1    -2    -2    -2    0     -2    -1   -0.15  0.309136
 0     -1    1     1     1     -2    1     2    -0.05  -0.269524
 0     -1    -3    0     -2    -2    -2    -1   0.21  -0.826393
 0     -1    -3    0     -2    -2    -2    -1   0.27  -1.357357
 0     2     -1    0     -1    0     3     1    0.38  -1.858841
 5     1     0     -2    -1    0     -3    3    0.39  -2.328601
 -4    0     1     0     0     -7    10    3    0.27  -2.766354
 -3    -3    -1    -3    0     0     -1    -4   0.18  -3.173647
 3     -1    0     -2    0     0     -7    -2   -0.10  -3.552640
 -4    -4    -3    -3    -2    2     -3    -2   -0.09  -3.906078
 -2    -1    -2    -2    -2    1     -3    -2   0.21  -4.235222
 -1    0     -2    -3    0     -3    -1    -1   0.20  -4.541404
 -3    -3    -1    1     -2    2     0     -2   0.40  -4.825015
 -3    -3    -1    1     -2    2     0     -2   0.28  -5.086368
 -2    0     -2    0     1     0     -1    -1   0.21  -5.325572
 32    3     -1    5     0     -2    3     8    0.33  -5.543473
 2     -3    -1    -5    -4    -2    -3    -1   0.26  -5.742243
