EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -4    -2    0     -1    -1    0     -1    -1   -11.40  -0.238994
 0     0     -2    -1    0     -1    0     0    -11.30  -0.167937
 -1    0     -2    0     -2    -1    0     -1   -11.34  -0.103650
 -3    0     -3    -3    -1    -2    -1    -3   -11.32  -0.044711
 -1    -2    -1    0     -1    -1    0     -1   -11.24  0.007998
 -1    -2    -1    0     -1    -1    0     -1   -11.12  0.047290
 -2    -1    0     -1    -1    -1    -2    -1   -11.24  0.083863
 2     -1    -1    -1    -2    -2    -2    1    -11.29  0.117018
 3     -2    -1    -2    -1    0     -1    0    -11.18  0.146170
 1     -1    -1    1     -1    -2    -1    -3   -11.27  0.171029
 -3    0     -2    -1    0     -1    -1    0    -11.23  0.191647
 -2    0     -2    -2    -1    -1    -1    -2   -11.25  0.208522
 -2    0     -2    -2    -1    -1    -1    -2   -11.16  0.222445
 2     -1    0     -2    -1    -2    0     0    -11.03  0.233999
 -3    -1    0     0     -1    -1    -1    -2   -10.98  0.242841
 -3    -1    0     0     -1    -1    -1    -2   -11.16  0.247798
 -1    -2    -2    0     0     0     0     -1   -11.27  0.247960
 -1    -2    -2    0     0     0     0     -1   -11.19  0.243575
 0     -1    -1    0     0     -2    0     -1   -11.18  0.235919
 0     -1    -1    0     0     -2    0     -1   -11.34  0.226338
 -1    1     1     -1    -1    -1    -2    -1   -11.23  0.215624
 -1    0     -2    0     -2    -1    0     -2   -11.20  0.204400
 -1    0     -2    0     -2    -1    -1    -2   -11.16  0.193414
 -1    -3    -2    -2    -2    -2    -1    -1   -11.15  0.183596
 -4    -2    -1    -2    -1    -1    0     0    -11.17  0.175587
 -3    -2    -2    0     0     -1    -1    -1   -11.35  0.169561
 -3    -2    -2    0     0     -1    -1    -1   -11.19  0.165564
 1     -1    0     -3    -1    -1    -2    -1   -11.10  0.163431
 1     -1    0     -3    -1    -1    -2    -1   -11.12  0.162482
 1     0     -2    -1    -3    -2    -3    0    -11.23  0.161754
 0     0     1     0     -2    -1    -2    -1   -11.20  0.161188
 0     0     1     0     -2    -1    -2    -1   -11.13  0.161258
 1     0     0     -1    -2    1     0     1    -11.20  0.162091
 1     0     0     -1    -2    1     0     1    -11.33  0.163099
 -4    0     -1    -2    -1    -2    1     -2   -11.32  0.163297
 1     0     1     -1    -2    0     -1    -1   -11.41  0.161866
 0     -1    -1    0     0     -1    0     -2   -11.41  0.158602
 0     -2    0     0     -2    0     -1    0    -11.10  0.153411
 0     -2    0     0     -2    0     -1    0    -11.23  0.146417
 -1    -2    -2    -2    -2    -2    0     -2   -11.24  0.137703
 0     -2    -2    0     -2    -2    1     1    -11.28  0.128091
 -3    -2    -2    -1    -2    -1    -2    -1   -11.24  0.118935
 -1    0     0     -3    -1    -2    -2    -1   -11.38  0.110998
 -1    0     0     -3    -1    -2    -2    -1   -11.45  0.104135
 0     -2    -1    0     1     -2    -1    0    -11.46  0.097475
 -3    0     -1    -1    0     -2    -1    -1   -11.49  0.090722
 2     0     -2    -1    -1    1     -1    1    -11.36  0.084044
 -3    -2    -1    -3    -1    -2    -1    0    -11.20  0.077951
 -3    -2    -1    -3    -1    -2    -1    0    -11.28  0.072583
 -1    -1    0     -1    -1    -2    0     -2   -11.38  0.067713
 -1    -1    -1    -1    1     -2    -1    -2   -11.46  0.062699
 0     -2    -3    -2    -1    0     -1    0    -11.34  0.057389
 -3    -1    0     -2    1     -1    0     -1   -11.36  0.052519
 -3    -1    0     -2    1     -1    0     -1   -11.41  0.048339
 3     1     -1    0     -1    0     0     0    -11.34  0.044133
 -3    0     -1    -2    -1    -2    0     -4   -11.34  0.038933
 -2    -3    -1    0     -1    0     -1    -2   -11.40  0.032195
 -2    -3    -1    0     -1    0     -1    -2   -11.25  0.023657
 -3    -1    0     1     -1    -3    -3    0    -11.30  0.012889
 -3    -1    0     1     -1    -3    -3    0    -11.29  -0.000503
 1     -2    -2    -1    -1    -1    -3    0    -11.22  -0.021715
 -2    -1    -1    0     0     -1    0     -2   -11.25  -0.045472
 -1    0     -2    -2    -1    -1    -1    -1   -11.37  -0.070218
 0     -2    0     -1    0     0     -1    0    -11.37  -0.094478
 0     -2    0     -1    0     0     -1    0    -11.35  -0.117691
 -1    -1    -1    -2    -2    0     -1    -1   -11.32  -0.139711
 0     -2    0     -2    -1    -1    -1    0    -11.36  -0.160359
 0     0     0     0     -1    -2    0     0    -11.36  -0.179450
 -2    0     -1    0     -1    -2    0     -2   -11.30  -0.197253
 -2    0     -1    0     -1    -2    0     -2   -11.20  -0.213841
 -2    -2    0     -1    -1    -1    2     -2   -11.34  -0.229421
 1     -2    0     -2    -1    0     -2    0    -11.50  -0.244912
 -1    0     0     -1    -1    1     -1    -1   -11.45  -0.261283
 1     0     -1    -1    0     -1    -1    -1   -11.34  -0.279039
 1     0     -1    -1    0     -1    -1    -1   -11.40  -0.297650
 -1    -1    0     -1    -1    0     1     -2   -11.68  -0.316556
 -1    -1    0     -1    -2    -1    -2    -2   -11.44  -0.335695
 0     -3    -1    0     -1    0     -1    0    -11.31  -0.355450
 -2    -2    -2    -4    -1    -1    -2    -1   -11.25  -0.375386
 -2    -2    -2    -4    -1    -1    -2    -1   -11.20  -0.393920
 -4    0     1     -2    -1    -1    -2    -1   -11.31  -0.409327
 -4    0     1     -2    -1    -1    -2    -1   -11.39  -0.421188
 -7    -1    -2    -1    -2    -1    -1    -4   -11.34  -0.430143
 5     0     -2    -1    -1    -1    1     0    -11.40  -0.437092
 -2    -1    0     -1    -3    0     -1    -3   -11.33  -0.442609
 2     -2    -1    -1    -1    -2    0     1    -11.21  -0.447874
 2     -2    -1    -1    -1    -2    0     1    -11.32  -0.453445
 -2    -3    -2    -2    -2    0     -2    -1   -11.43  -0.459154
 1     1     0     0     1     -2    -1    0    -11.39  -0.464120
 1     1     0     0     1     -2    -1    0    -11.34  -0.467948
 0     0     -2    -1    0     -2    0     -2   -11.19  -0.470685
 0     0     -2    -1    0     -2    0     -2   -11.38  -0.471560
 1     0     -1    -1    0     -1    -1    -1   -11.59  -0.469164
 1     0     -1    -1    0     -1    -1    -1   -11.45  -0.462748
 -1    0     -1    -2    -1    -2    -2    -1   -11.46  -0.452349
 1     -1    0     -1    0     -1    -1    -1   -11.33  -0.438428
 -4    -3    0     1     -1    -1    -1    -2   -11.38  -0.422200
 -4    -3    0     1     -1    -1    -1    -2   -11.34  -0.405751
 1     -1    -2    -2    0     0     -2    1    -11.26  -0.390955
 0     0     -2    -1    -3    0     -1    -1   -11.38  -0.378130
 0     0     -2    -1    -3    0     -1    -1   -11.38  -0.365760
 1     -1    -1    -1    -2    -3    0     -1   -11.36  -0.351826
 1     -1    -1    -1    -2    -3    0     -1   -11.34  -0.335323
 -1    1     0     -3    -1    -1    0     -2   -11.43  -0.316442
 6     -2    -1    -1    1     0     -2    1    -11.43  -0.296374
