EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -3    -3    -3    -1    0     2     -2    -1   -0.81  -1.065213
 0     -1    1     -1    -3    0     1     0    -0.85  -1.071679
 9     15    2     1     0     0     0     5    -0.84  -1.076832
 9     15    2     1     0     0     0     5    -0.96  -1.077676
 -8    -11   -4    -1    -1    -1    2     -2   -0.98  -1.069712
 -2    1     0     1     1     0     0     -2   -1.38  -1.049091
 0     3     0     -1    0     -2    0     0    -1.54  -1.015316
 -1    -7    -3    -2    -2    -2    -2    -1   -1.50  -0.970720
 1     0     4     1     0     -1    1     1    -1.53  -0.918378
 -3    -2    -2    0     -1    1     -1    -2   -1.68  -0.860567
 -11   5     -5    -2    0     -2    -2    -2   -1.76  -0.797989
 -5    -20   -2    -3    -1    -3    -2    -4   -1.78  -0.728703
 -5    -20   -2    -3    -1    -3    -2    -4   -2.24  -0.650751
 -5    -6    -2    0     0     -2    -4    -5   -2.31  -0.563704
 1     -3    0     -2    -1    0     -2    0    -2.48  -0.468493
 0     4     0     -1    -1    -1    1     1    -2.48  -0.367413
 3     2     0     0     -1    -1    1     -1   -2.68  -0.263718
 -4    2     -1    0     0     0     4     -1   -2.79  -0.160046
 -5    -28   -4    -3    -3    -2    0     0    -2.97  -0.057482
 2     -4    1     -3    -4    -1    2     0    -3.18  -0.104925
 11    8     4     1     -1    2     2     6    -3.46  -0.343200
 11    8     4     1     -1    2     2     6    -3.57  -0.577728
 -3    11    -2    -1    -1    -3    -8    -6   -3.59  -0.815272
 3     14    -1    0     -1    -2    1     1    -3.75  -1.058780
 -3    -1    1     0     2     4     4     3    -3.94  -1.304278
 2     -5    0     0     -1    -2    -5    -3   -4.02  -1.545775
 2     -5    0     0     -1    -2    -5    -3   -4.44  -1.777426
 0     -2    -2    1     0     0     1     -2   -4.76  -1.993361
 -5    -37   -1    -1    -1    -1    -5    -5   -4.98  -2.189165
 6     24    2     -3    -5    -2    1     1    -5.20  -2.363212
 -3    -3    -5    -2    -1    -1    1     -5   -5.47  -2.516449
 0     2     -3    -1    -1    -3    0     -6   -5.74  -2.648451
 2     6     4     2     1     1     -3    5    -6.03  -2.755480
 -5    8     -5    -2    -3    0     1     0    -6.28  -2.835658
 2     -6    -2    -1    -1    -1    -6    -11  -6.73  -2.889533
 2     -6    -2    -1    -1    -1    -6    -11  -7.06  -2.918487
 0     2     -2    -3    -1    -2    -5    2    -7.42  -2.922138
 -1    15    0     1     -1    1     2     4    -7.67  -2.899633
 -1    15    0     1     -1    1     2     4    -7.83  -2.850096
 0     -7    -1    -1    -3    -4    10    3    -8.19  -2.773116
 -4    -19   4     0     1     1     2     -3   -8.49  -2.668852
 29    15    -1    -1    0     1     2     -1   -9.00  -2.546585
 1     9     3     0     2     2     8     8    -9.17  -2.428674
 25    -3    2     -2    -1    -3    -4    20   -9.36  -2.338430
 25    -3    2     -2    -1    -3    -4    20   -9.77  -2.297454
 -16   -2    -4    -2    -2    -1    -5    -23  -10.07  -2.330250
 -16   -2    -4    -2    -2    -1    -5    -23  -10.30  -2.454559
 8     17    -2    -1    1     0     -1    9    -10.50  -2.674093
 0     -10   -4    -1    -2    -2    -1    -2   -10.89  -2.979794
 -16   -9    -4    -2    -4    -4    -2    6    -10.99  -3.354260
 -16   -9    -4    -2    -4    -4    -2    6    -11.25  -3.784705
 -6    1     4     -1    -1    -1    -1    -7   -11.72  -4.265818
 -2    14    -6    -6    -3    -3    -4    -7   -11.99  -4.787515
 -2    14    -6    -6    -3    -3    -4    -7   -12.30  -5.330317
 -7    -7    -1    1     2     -3    -14   -8   -12.43  -5.873728
 -7    -7    -1    1     2     -3    -14   -8   -12.66  -6.402631
 -24   -6    -2    -1    -2    -1    5     10   -12.87  -6.912898
 2     13    7     1     0     -2    -5    -3   -13.58  -7.410221
 2     13    7     1     0     -2    -5    -3   -13.73  -7.896132
 4     -13   -1    -3    -4    -2    -1    -10  -13.90  -8.359973
 -8    25    -3    0     2     5     6     -7   -14.14  -8.789305
 19    10    -5    -3    -1    2     11    -5   -14.21  -9.180769
 19    10    -5    -3    -1    2     11    -5   -14.42  -9.543544
 4     -23   -7    0     -2    0     -3    5    -14.82  -9.892177
 4     -23   -7    0     -2    0     -3    5    -15.11  -10.229735
 6     7     5     3     2     2     7     1    -15.39  -10.546988
 -25   -39   4     1     0     2     0     -2   -15.71  -10.838912
 -25   -39   4     1     0     2     0     -2   -15.99  -11.118832
 3     22    -1    -1    -1    1     0     5    -16.24  -11.407869
 2     22    0     -5    -4    -6    -4    -2   -16.47  -11.710320
 -4    20    1     -1    0     2     1     -19  -16.74  -12.010475
 2     -16   -16   -6    -6    -6    -14   -12  -17.01  -12.288943
 3     -13   1     4     5     3     -1    4    -17.70  -12.527817
 3     -13   1     4     5     3     -1    4    -17.90  -12.712338
 -7    11    1     -1    1     2     5     -5   -18.16  -12.830954
 12    33    -3    -4    -5    -8    -7    -10  -18.48  -12.881839
 12    33    -3    -4    -5    -8    -7    -10  -18.75  -12.871825
 21    -15   -1    -1    0     -2    -6    9    -19.04  -12.815707
 0     -26   5     -1    -2    -1    -16   -1   -19.18  -12.729436
 -10   -21   -10   -5    -2    0     8     2    -19.56  -12.621338
 -3    -24   0     2     2     4     -8    -1   -20.28  -12.492109
 -25   4     1     -1    0     1     2     -3   -20.41  -12.344817
 -25   4     1     -1    0     1     2     -3   -20.55  -12.197734
 -14   -3    -6    -3    -4    -4    1     4    -20.65  -12.078580
 -3    -11   3     2     -1    0     -20   -11  -20.89  -12.003200
 -3    -11   3     2     -1    0     -20   -11  -21.13  -11.966014
 20    -20   -3    2     1     1     5     2    -21.07  -11.954349
 20    -20   -3    2     1     1     5     2    -21.59  -11.969316
 -10   3     0     -1    -3    -4    -6    -16  -21.77  -12.021601
 8     12    4     0     1     -1    3     -3   -21.87  -12.114531
 21    19    2     -1    2     -4    -23   15   -21.88  -12.243813
 21    19    2     -1    2     -4    -23   15   -22.09  -12.410601
 -5    14    0     -3    -6    -5    5     2    -22.12  -12.620165
 10    6     5     1     2     4     3     15   -22.35  -12.866115
 14    30    2     -6    -4    -4    0     11   -22.65  -13.134386
 -8    13    3     1     1     4     5     14   -22.91  -13.413593
 -8    13    3     1     1     4     5     14   -23.06  -13.696285
 15    -10   5     4     5     6     11    7    -23.26  -13.974041
 -51   -36   -7    -5    -3    -3    -3    -15  -23.37  -14.252978
 40    55    3     0     1     -1    7     25   -23.76  -14.567902
 1     66    4     1     0     2     -5    10   -24.04  -14.957415
 3     -54   -2    1     1     -3    4     -13  -24.10  -15.424010
 25    34    11    2     -2    2     12    14   -24.34  -15.942396
 -9    -23   -9    -2    0     -2    2     -11  -24.61  -16.494778
 13    15    4     -2    -1    1     10    6    -24.75  -17.071558
 13    15    4     -2    -1    1     10    6    -24.93  -17.660168
 -33   -33   -6    -3    -1    -1    3     -18  -25.10  -18.254307
 16    41    3     0     0     0     -9    22   -25.31  -18.860104
 6     4     4     4     7     13    25    -1   -25.48  -19.480675
 -1    20    -14   -4    -4    -7    -15   -5   -25.54  -20.097780
 -5    26    8     4     3     3     -13   10   -25.65  -20.679472
 -12   16    -6    -5    -4    -5    -7    -14  -25.98  -21.196770
 -32   -21   -1    -2    -4    -2    5     -4   -26.11  -21.641096
 -20   -10   -8    -4    -5    -10   -2    -28  -26.12  -22.025455
 -20   -10   -8    -4    -5    -10   -2    -28  -26.29  -22.368246
 0     14    4     0     -1    2     5     4    -26.51  -22.675434
 7     7     -8    0     0     -4    -33   -10  -26.80  -22.936821
 13    45    6     -5    -7    -6    -1    2    -26.93  -23.137423
 64    11    11    4     0     -3    -4    15   -27.01  -23.284672
 64    11    11    4     0     -3    -4    15   -27.38  -23.432701
 -11   -7    3     2     4     3     -7    0    -27.49  -23.652227
 -27   -36   -22   -8    -7    -11   -10   -2   -27.56  -23.975582
 17    40    -7    2     2     4     5     12   -27.65  -24.392015
 17    40    -7    2     2     4     5     12   -28.11  -24.880194
 32    -19   -5    -2    -3    0     15    16   -28.32  -25.421928
 32    -19   -5    -2    -3    0     15    16   -28.48  -26.011921
 41    15    10    -4    -3    0     13    18   -28.63  -26.657743
 -3    -78   5     2     2     2     12    21   -28.98  -27.364189
 -3    -78   5     2     2     2     12    21   -29.12  -28.110939
 9     37    6     5     4     3     -7    -23  -29.26  -28.854605
 14    -1    7     -1    0     2     8     2    -29.46  -29.556007
 -21   -44   12    4     1     -2    -18   17   -29.61  -30.195189
 -21   -44   12    4     1     -2    -18   17   -29.95  -30.768137
 -37   3     -15   -7    -5    -7    -17   -34  -30.40  -31.284044
 -37   3     -15   -7    -5    -7    -17   -34  -30.83  -31.762245
 5     -59   1     -2    -2    -5    -6    18   -31.13  -32.220783
 34    35    3     -1    -4    4     46    10   -31.30  -32.660198
 34    35    3     -1    -4    4     46    10   -31.46  -33.078995
 -23   -4    -5    2     1     1     -13   -27  -31.89  -33.488049
 -23   -4    -5    2     1     1     -13   -27  -32.37  -33.895374
 -1    -33   -23   -9    -9    -13   -28   -29  -32.72  -34.293438
 -50   -6    -7    -5    -3    -2    -12   4    -33.04  -34.667366
 -23   -51   -8    -1    1     -5    -33   -8   -33.50  -35.017956
 -23   -51   -8    -1    1     -5    -33   -8   -33.98  -35.356728
 12    55    3     2     5     8     14    -13  -34.50  -35.685917
 20    17    7     3     3     -3    -16   23   -34.73  -35.993645
 20    17    7     3     3     -3    -16   23   -35.06  -36.267269
 -38   -26   -12   -8    -8    -6    -2    -11  -35.50  -36.502537
 -38   -26   -12   -8    -8    -6    -2    -11  -36.41  -36.709953
 58    59    17    3     0     9     42    17   -36.59  -36.914833
 42    86    12    6     8     5     10    1    -37.11  -37.152393
 -33   -10   -8    -5    -5    -4    -7    -31  -37.70  -37.451000
 -33   -10   -8    -5    -5    -4    -7    -31  -38.28  -37.819843
 26    28    10    3     -1    -9    -34   -23  -38.62  -38.249847
 -10   -18   -12   0     1     1     -4    62   -38.83  -38.724674
 -10   -18   -12   0     1     1     -4    62   -39.07  -39.215775
 71    83    7     2     2     6     18    0    -39.75  -39.703335
 71    83    7     2     2     6     18    0    -40.22  -40.209709
 -37   -74   -7    0     4     2     2     -16  -40.64  -40.784760
 -30   -25   -11   -2    -3    -8    -27   0    -40.94  -41.452446
 8     16    2     -3    -2    -2    2     -24  -41.06  -42.194839
 -3    -18   5     -4    -3    0     12    -7   -40.89  -42.966686
 -11   -19   1     -1    0     1     3     10   -40.45  -43.714863
 1     54    16    3     0     2     6     -3   -39.36  -44.395168
 -11   -11   -3    -2    -1    -4    -3    -9   -38.64  -44.975468
 18    -6    1     -1    -1    1     3     2    -37.99  -45.437023
 18    -6    1     -1    -1    1     3     2    -37.03  -45.775051
 -29   -15   -14   -7    -6    -4    12    -17  -35.77  -45.994541
 13    8     -1    -4    -5    -2    7     21   -34.61  -46.102833
 13    8     -1    -4    -5    -2    7     21   -33.22  -46.101398
 -14   -7    -6    1     2     0     -10   -13  -31.66  -45.983276
 -1    -9    -2    -2    0     0     -3    -5   -28.41  -45.741680
 -1    -3    -3    0     2     3     6     -14  -26.95  -45.367458
 3     22    2     2     -1    -1    2     1    -25.26  -44.848785
 -12   -3    0     0     1     -1    -5    -1   -23.55  -44.178459
 -12   -3    0     0     1     -1    -5    -1   -21.99  -43.359016
 -3    -5    2     0     -1    1     -2    -1   -20.37  -42.400093
 0     0     -2    4     0     -3    -2    0    -18.80  -41.307777
 -2    -6    -1    -2    -2    -2    -4    -2   -15.34  -40.082348
 -1    -1    1     0     1     -2    -3    -2   -13.76  -38.723701
 -1    5     -1    -2    -1    -1    -5    -1   -12.31  -37.235371
 -2    0     -1    -2    1     -1    0     -2   -11.21  -35.623741
 -2    -6    1     1     1     0     -3    -1   -10.23  -33.899544
 -3    -5    -2    2     -2    -1    -5    -3   -9.28  -32.077133
 -3    -5    -2    2     -2    -1    -5    -3   -8.46  -30.173529
 -4    -3    -4    -3    -2    0     2     -1   -7.64  -28.207815
 2     -10   -2    -2    1     2     5     2    -6.42  -26.200232
 3     11    -2    0     2     -1    -5    -3   -5.92  -24.171021
 -9    -11   -2    0     0     1     -3    -4   -5.40  -22.141394
 -9    -11   -2    0     0     1     -3    -4   -4.98  -20.137348
 -1    -2    0     -2    -3    -1    0     0    -4.52  -18.184708
 -2    -7    -3    -2    -2    -3    -3    0    -4.14  -16.300781
 4     2     1     -1    -1    -1    -1    2    -3.79  -14.494347
 4     2     1     -1    -1    -1    -1    2    -3.66  -12.772490
 -2    -4    -2    -3    0     -2    -1    0    -3.38  -11.143223
 -2    -4    -2    -3    0     -2    -1    0    -3.29  -9.612605
 -5    -1    1     0     -1    0     1     -2   -3.20  -8.184309
 1     3     -2    -2    -1    -2    -1    -3   -3.17  -6.861248
 -1    -6    -1    -2    0     -1    0     -1   -3.09  -5.643668
 -4    -7    -3    0     -1    1     2     -2   -2.95  -4.529109
 7     -18   4     1     -1    1     9     6    -2.84  -3.516451
 -3    -1    -3    -3    -4    -4    -7    -5   -2.76  -2.606728
 -7    0     -4    0     -1    -1    -1    -2   -2.79  -1.799026
 3     11    -2    -3    0     0     6     5    -2.84  -1.091263
 3     11    -2    -3    0     0     6     5    -2.96  -0.479896
 12    5     2     -3    -2    -3    -2    -3   -3.00  -0.015421
 -10   -20   -1    -2    -1    -2    2     -7   -3.12  -0.189010
 1     -2    -3    -2    -2    -3    -8    8    -3.41  -0.322502
 0     -7    -4    -1    0     -5    -11   2    -3.60  -0.418568
 7     4     -1    0     0     1     0     12   -3.95  -0.482029
 17    23    5     0     0     2     5     7    -4.12  -0.515238
 -14   10    -2    -1    -2    0     12    -4   -4.52  -0.515764
 20    -3    3     -1    -2    -3    -2    0    -5.30  -0.479268
 20    -3    3     -1    -2    -3    -2    0    -5.68  -0.401430
 -7    34    -1    -1    -3    -4    -12   -7   -6.25  -0.279758
 -14   0     -5    -5    -3    -2    -12   -18  -6.99  -0.115800
 2     -6    -2    0     1     1     8     -6   -7.54  -0.207321
 2     -6    -2    0     1     1     8     -6   -8.13  -0.767821
 -27   -20   -3    2     1     4     12    -5   -9.41  -1.383048
 -1    22    -2    0     1     -2    -8    -9   -10.02  -2.047367
 4     -4    7     0     0     -2    -5    0    -10.54  -2.754758
 37    1     3     0     -1    -3    -6    6    -11.13  -3.496372
 -16   -12   0     3     2     0     -1    -1   -11.77  -4.278448
 20    39    2     2     3     5     10    2    -12.50  -5.114782
 2     16    0     -1    -2    -5    -13   20   -13.90  -6.004669
 14    -1    -10   -4    -3    -1    -11   -19  -14.51  -6.932220
 14    -1    -10   -4    -3    -1    -11   -19  -15.11  -7.878704
 -45   -13   -3    -1    0     -1    2     -13  -15.56  -8.840329
 26    7     3     2     3     1     -9    -16  -16.14  -9.835164
 35    15    -2    -2    1     2     12    11   -16.86  -10.888259
 1     5     -1    -6    -6    -8    -1    -14  -17.45  -12.009753
 1     5     -1    -6    -6    -8    -1    -14  -18.01  -13.178291
 22    -3    -5    -4    -2    0     -5    5    -19.47  -14.354722
 -13   -48   8     3     3     7     9     15   -20.29  -15.509960
 -27   6     -10   -5    -1    0     -4    -32  -20.94  -16.634098
 -27   6     -10   -5    -1    0     -4    -32  -21.50  -17.730194
 -37   17    -3    -2    -2    0     4     -4   -22.13  -18.811634
 39    42    5     7     7     13    33    -18  -22.97  -19.900143
 1     1     4     4     0     -6    -13   1    -25.11  -21.009598
 -16   -27   3     0     -2    -1    -15   -4   -25.98  -22.127695
 -5    38    1     -3    -1    0     13    -8   -26.59  -23.222538
 4     2     -17   -5    -4    -5    -14   1    -27.12  -24.262951
 3     -18   -5    2     5     4     0     4    -27.76  -25.215866
 18    43    10    1     2     5     3     -7   -28.49  -26.053965
 4     28    -6    -2    -3    -6    8     9    -29.44  -26.763199
 -1    -12   0     -4    -5    -2    16    -9   -30.24  -27.334095
 -45   -53   -4    -5    -6    -14   -41   -13  -30.98  -27.763288
 1     8     5     -1    -1    0     4     6    -32.75  -28.066156
 -58   1     -2    -3    2     3     -8    -2   -33.46  -28.272104
 -58   1     -2    -3    2     3     -8    -2   -34.08  -28.429575
 -20   -9    -5    -3    -2    2     15    0    -34.64  -28.603552
 39    33    2     0     -1    1     2     12   -35.21  -28.835680
 -17   21    -12   -4    -1    0     2     -25  -35.89  -29.138252
 17    -31   4     6     6     6     25    -3   -36.64  -29.506895
 -63   12    -5    -4    -6    -1    5     -12  -37.30  -29.933863
 -9    79    2     -4    -2    4     19    -15  -37.53  -30.425007
 22    -34   -8    -3    -2    -3    4     -30  -37.89  -30.979595
 -25   59    4     -1    -2    1     4     3    -38.27  -31.578255
 -25   59    4     -1    -2    1     4     3    -38.55  -32.204514
 -14   -51   -7    -1    -2    -2    0     12   -38.90  -32.846695
 -16   26    -5    1     4     5     13    -12  -39.37  -33.487083
 56    28    12    0     -2    -9    -21   33   -39.75  -34.113445
 63    17    4     6     4     -1    -28   -3   -39.65  -34.745468
 -24   3     -4    -1    -1    0     3     -24  -39.69  -35.422905
 -24   3     -4    -1    -1    0     3     -24  -39.71  -36.163162
 13    17    0     -2    -1    1     -1    13   -39.90  -36.948635
 28    -53   -10   -4    -3    -1    14    26   -40.13  -37.750950
 28    -53   -10   -4    -3    -1    14    26   -40.18  -38.548195
 42    18    23    7     6     2     -11   5    -39.90  -39.332008
 18    -57   -12   -7    -5    -7    -16   -9   -39.92  -40.100281
 18    -57   -12   -7    -5    -7    -16   -9   -39.89  -40.842510
 -6    -23   7     1     -3    -4    -22   6    -39.76  -41.533100
 -26   87    5     3     -1    -4    1     2    -39.82  -42.145164
 -26   87    5     3     -1    -4    1     2    -39.71  -42.666340
 -6    37    2     -1    -1    -1    11    9    -39.69  -43.096985
 -89   -123  -9    4     3     0     -11   2    -39.81  -43.449268
 9     11    7     0     -3    -6    -10   33   -39.83  -43.757339
 -12   -54   -5    3     7     8     21    -16  -40.02  -44.045128
 -12   -54   -5    3     7     8     21    -16  -40.07  -44.295433
 11    20    0     -4    -2    6     12    19   -39.92  -44.477657
 -14   -92   -23   -6    -4    -4    -3    -5   -39.95  -44.569241
 20    100   14    -3    -7    -3    -2    -19  -39.95  -44.557438
 1     -48   2     1     0     8     35    -9   -39.88  -44.436588
 46    32    -4    -4    0     3     33    18   -39.89  -44.207119
 -24   46    7     5     0     1     9     29   -40.19  -43.887413
 23    -18   8     0     -2    -6    -29   -35  -40.28  -43.508801
 24    33    -6    -3    -3    0     -4    53   -40.21  -43.091724
 24    33    -6    -3    -3    0     -4    53   -40.17  -42.647205
 -2    -7    13    4     0     0     0     -18  -40.09  -42.179497
 -29   28    -10   -5    -4    -8    -15   -21  -39.94  -41.684521
 -55   -61   -17   1     1     1     -8    -29  -40.35  -41.169334
 29    46    20    4     2     9     6     17   -40.15  -40.667343
 10    -24   -17   -6    -3    1     5     14   -39.95  -40.207073
 -49   -4    -7    -8    -9    -3    28    12   -39.73  -39.794830
 58    56    11    1     0     -2    1     16   -39.57  -39.442680
 -19   -95   -13   -1    0     1     11    -28  -39.64  -39.181370
 -19   -95   -13   -1    0     1     11    -28  -39.85  -39.024170
 20    44    11    0     0     0     3     -1   -39.86  -38.959461
 -55   91    8     0     -2    2     6     8    -39.84  -38.975239
 -55   91    8     0     -2    2     6     8    -39.83  -39.084648
 -7    -20   -1    -1    1     -4    -25   -13  -39.88  -39.309032
 -54   1     -5    -1    1     0     -8    -5   -39.85  -39.647446
 18    49    3     0     -2    -4    -8    -22  -39.91  -40.087189
 37    49    3     -5    -6    -1    12    -28  -39.83  -40.615345
 -14   -121  -18   -8    -7    -9    0     -3   -39.64  -41.209457
 -14   -121  -18   -8    -7    -9    0     -3   -39.60  -41.834698
 38    -11   14    9     3     -2    -14   29   -39.54  -42.453743
 -113  -47   -13   1     2     0     -19   -7   -39.54  -43.066666
 -113  -47   -13   1     2     0     -19   -7   -39.42  -43.743103
 -46   16    -15   -7    0     8     29    -15  -39.32  -44.578690
 69    18    22    3     -4    -2    9     61   -39.35  -45.618729
 -8    -57   -13   -1    0     2     14    -2   -39.43  -46.845245
 -10   31    -8    -1    0     -4    -1    -25  -39.37  -48.196781
 26    81    4     -5    -5    -3    6     -22  -39.37  -49.589279
 26    81    4     -5    -5    -3    6     -22  -39.46  -50.953777
 -46   36    -2    3     4     1     -8    -20  -39.67  -52.248821
 -13   16    8     -2    -4    0     12    25   -39.55  -53.449558
 -49   -52   -21   -1    -2    -6    -9    -14  -39.52  -54.539162
 32    -49   4     -3    -3    -4    -10   -29  -39.50  -55.511189
 14    -26   -8    0     1     -3    -25   -6   -39.42  -56.365776
 2     -5    -2    1     3     5     2     7    -39.67  -57.094883
 73    61    8     -2    -2    0     11    27   -39.69  -57.690926
 -1    49    15    5     2     -4    -14   -7   -39.68  -58.166023
 -1    49    15    5     2     -4    -14   -7   -39.55  -58.529129
 83    50    21    5     4     15    50    43   -39.34  -58.780365
 -7    -104  -7    -3    0     -4    -11   -17  -39.54  -58.934723
 -80   -107  -31   -5    -3    -4    -4    -4   -39.71  -59.018013
 -8    -28   -9    -2    -2    -2    -24   -25  -39.58  -59.050781
 -8    -28   -9    -2    -2    -2    -24   -25  -39.50  -59.041256
 20    19    5     -5    -7    -2    -3    8    -38.97  -58.976055
 4     22    2     -2    -3    -3    -5    10   -38.63  -58.835743
 -24   -27   -6    -2    -3    -4    -7    -4   -38.42  -58.605003
 -24   -27   -6    -2    -3    -4    -7    -4   -37.99  -58.273930
 -34   19    -4    -1    0     -1    -3    -26  -37.80  -57.845718
 -34   19    -4    -1    0     -1    -3    -26  -36.22  -57.333061
 -22   -18   -19   -6    0     2     11    -18  -34.89  -56.752552
 3     9     1     -2    -1    -3    -4    -1   -33.81  -56.113968
 3     9     1     -2    -1    -3    -4    -1   -32.63  -55.410439
 17    -12   1     -2    -6    -9    -7    9    -31.23  -54.625092
 9     -5    4     0     -2    -4    -8    1    -29.72  -53.743496
 15    -10   -7    -4    -2    -4    -2    -4   -28.11  -52.758099
 8     -12   3     3     2     -1    -9    11   -26.40  -51.663864
 11    9     7     0     0     0     -2    5    -23.45  -50.460236
 11    9     7     0     0     0     -2    5    -22.12  -49.149281
 -11   -14   -5    -1    1     0     3     -6   -20.85  -47.736904
 3     0     1     -4    0     2     9     3    -19.51  -46.230843
 3     0     1     -4    0     2     9     3    -18.14  -44.635433
 7     6     5     0     0     2     4     3    -16.83  -42.952892
 -3    -2    -3    0     -2    -2    -4    -4   -14.45  -41.188503
 -5    -4    0     1     0     1     5     0    -13.39  -39.349922
 0     6     0     -1    0     -1    -8    -7   -12.52  -37.445526
 -5    -24   -2    0     -1    0     -4    9    -11.72  -35.483891
 -5    -24   -2    0     -1    0     -4    9    -10.71  -33.476887
 1     5     -2    -1    0     1     3     -7   -9.95  -31.439194
 3     -2    -4    -5    -1    -1    -1    -1   -9.45  -29.384941
 3     -2    -4    -5    -1    -1    -1    -1   -8.82  -27.327429
 0     2     -1    2     0     -1    -1    0    -7.24  -25.280346
 0     2     -1    2     0     -1    -1    0    -6.60  -23.255474
 2     0     0     -2    -1    -2    -2    -3   -6.10  -21.262884
 4     -11   0     -2    -2    0     0     1    -5.55  -19.313566
 0     4     -2    -1    1     -4    -1    -1   -5.07  -17.419086
 0     4     -2    -1    1     -4    -1    -1   -4.76  -15.588192
 0     2     -1    -1    -1    0     -2    -1   -4.54  -13.826028
 -2    1     -2    0     -2    0     0     -1   34.73  -12.137001
 -7    0     -3    -3    -1    0     -1    -2   -3.34  -10.527422
 0     2     -1    -1    -1    0     0     -3   -3.01  -9.005883
 -3    1     -2    0     -2    -1    4     -2   -2.38  -7.578470
 -2    11    -4    1     -1    -1    -1    1    -2.19  -6.247516
 -2    11    -4    1     -1    -1    -1    1    -2.09  -5.013855
 -2    -3    0     1     -2    -1    -3    -3   -1.98  -3.877175
 -4    -5    -4    -3    0     1     1     -2   -1.87  -2.836805
